SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Cn1nnc(NC(=O)c2cc3ccccc3o2)n1,x00714-1,40,Done,,1.304,-6.763,generate-grids-gridgen,-6.763,-2.117,-0.3572,-0.0,-2.806,-33.36,-4.641,0.8804,0.0,-52.98,-38.0,0.5828
O=C(CCC1CCCCC1)N1CCOCC1,x00720-1,41,Done,,4.284,-7.301,generate-grids-gridgen,-7.301,-2.728,-0.32,-0.0,-2.866,-24.53,-5.524,0.6684,0.0,-42.59,-30.05,0.7426
Nc1ccc(CC(=O)N2CCc3ccccc32)cc1,x00753-1,42,Done,,2.009,-7.017,generate-grids-gridgen,-7.018,-2.894,-0.281,-0.0,-2.453,-33.81,-3.498,0.8268,-0.002052,-52.38,-37.31,0.7644
CN1CCCc2ccc(S(N)(=O)=O)cc21,x00757-1,43,Done,,1.589,-6.595,generate-grids-gridgen,-6.595,-2.211,0.0,-0.0,-2.578,-28.13,-2.664,0.0,0.0,-42.65,-30.79,0.1948
CC(=O)N1CCOc2ccccc2C1,x00773-1,44,Done,,1.517,-8.376,generate-grids-gridgen,-8.376,-2.849,-0.261,-0.0,-3.328,-28.65,-3.371,0.0,0.0,-48.04,-32.02,0.4518
O=C(NCCc1cccs1)C1CCCCC1,x00794-1,45,Done,,6.025,-7.159,generate-grids-gridgen,-7.159,-2.97,-0.32,-0.0,-2.651,-29.58,-4.38,0.9178,0.0,-46.71,-33.96,3.047
CC(=O)NCCc1c[nH]c2ccc(F)cc12,x00819-1,46,Done,,2.415,-7.612,generate-grids-gridgen,-7.612,-2.922,-0.2302,-0.0,-3.221,-32.71,-1.987,0.6947,0.0,-48.52,-34.69,3.54
CC(=O)N1C[C@H](C)Oc2c(F)cccc21,x00913-1,47,Done,,1.404,-5.799,generate-grids-gridgen,-5.799,-2.199,-0.2682,-0.0,-1.528,-24.55,-3.832,0.0,-0.0006923,-38.75,-28.39,0.6025
COc1ccc(Br)cc1CNC(C)=O,x00979-1,48,Done,,1.583,-6.054,generate-grids-gridgen,-6.054,-2.623,0.0,-0.0,-2.417,-32.91,0.6758,0.5301,0.0,-43.59,-32.24,0.626
Cc1nn(C)c2c(=O)[nH]ncc12,x00981-1,49,Done,,0.7068,-6.415,generate-grids-gridgen,-6.415,-1.427,-0.32,-0.0,-2.678,-24.03,-5.249,0.0,0.0,-40.42,-29.28,0.0
O=C(Nc1cccc(Cl)c1)C(F)(F)F,x00982-1,50,Done,,1.48,-7.962,generate-grids-gridgen,-7.962,-2.33,-0.2209,-0.0,-3.969,-26.52,-3.028,0.3386,0.0,-42.24,-29.55,2.281
Cc1ccc(-n2nnnc2N)cc1,x00990-1,51,Done,,0.9164,-6.399,generate-grids-gridgen,-6.399,-1.715,-0.01459,-0.0,-3.431,-27.17,-2.592,0.5082,0.0,-40.91,-29.76,0.6036
COc1ccc2cn[nH]c(=O)c2c1OC,x01009-1,52,Done,,1.365,-6.775,generate-grids-gridgen,-6.775,-2.532,-0.06698,-0.0,-2.393,-31.73,-1.315,0.0,0.0,-46.22,-33.05,0.378
N#Cc1ccc(N2CCCOCC2)cn1,x01016-1,53,Done,,1.47,-5.738,generate-grids-gridgen,-5.738,-1.658,0.0,-0.0,-2.757,-27.34,-2.353,0.3975,0.0,-40.02,-29.7,0.004624
COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,x01039-1,54,Done,,1.921,-7.561,generate-grids-gridgen,-7.561,-1.287,-0.6055,-0.0,-4.131,-22.37,-8.499,0.8565,0.0,-44.14,-30.87,3.031
O=C(c1ccccc1)N1[C@H]2CC[C@@H]1CC2,x01070-1,55,Done,,1.812,-6.83,generate-grids-gridgen,-6.83,-3.002,0.0,-0.0,-3.32,-31.81,1.826,0.8081,0.0,-41.87,-29.98,0.7322
O=C(COc1ccccc1)NC1CCCC1,x01105-1,56,Done,,9.569,-4.909,generate-grids-gridgen,-4.909,-2.883,-0.32,-0.0,-1.344,-29.17,0.3144,1.05,0.0,-36.63,-28.86,3.851
O=C(CCc1ccccc1)N1CCOCC1,x01108-1,57,Done,,2.907,-8.306,generate-grids-gridgen,-8.306,-3.278,-0.32,-0.0,-3.119,-27.42,-6.122,0.6999,0.0,-48.5,-33.54,2.805
O=C(CCOc1ccccc1)N1CCCC1,x01111-1,58,Done,,4.286,-6.599,generate-grids-gridgen,-6.599,-2.758,-0.32,-0.0,-2.482,-27.89,-4.624,1.05,0.0,-42.6,-32.51,4.943
Cc1ccc2nc(N)sc2c1,x01126-1,59,Done,,0.6656,-6.749,generate-grids-gridgen,-6.749,-2.58,0.0,-0.0,-2.781,-25.69,-0.6909,0.0,0.0,-36.98,-26.38,0.0
O=C1NCCc2ccccc21,x01130-1,60,Done,,0.7211,-7.245,generate-grids-gridgen,-7.245,-2.088,-0.4363,-0.0,-2.987,-20.87,-4.602,0.0,0.0,-36.69,-25.47,0.0
NS(=O)(=O)c1ccccc1F,x01131-1,61,Done,,1.074,-6.685,generate-grids-gridgen,-6.686,-1.799,-0.32,-0.0,-2.802,-23.19,-4.039,0.0,0.0,-37.94,-27.23,0.3434
O=C1Nc2cccc3cccc1c23,x01217-1,62,Done,,0.6858,-7.729,generate-grids-gridgen,-7.729,-2.732,0.0,-0.0,-3.328,-27.52,-1.951,0.0,0.0,-43.05,-29.47,0.0
Nc1nc2c(Cl)cccc2s1,x01233-1,63,Done,,0.5779,-7.376,generate-grids-gridgen,-7.376,-2.129,-0.5858,-0.0,-2.622,-24.67,-5.366,0.0,0.0,-42.97,-30.03,0.0
O=C([O-])Cn1c2ccccc2c(=O)c2ccccc21,x01234-1,64,Done,,1.414,-6.71,generate-grids-gridgen,-6.711,-2.244,-0.16,-0.0,-2.107,-27.91,-5.319,0.0,-0.006588,-49.98,-33.23,0.5957
Nc1ccc2ccccc2n1,x01249-1,65,Done,,0.6647,-7.496,generate-grids-gridgen,-7.652,-2.407,-0.405,-0.0,-3.16,-21.68,-3.976,0.0,0.0,-36.94,-25.65,0.0
Nc1ccc2ccccc2[nH+]1,x01249-1,66,Done,,0.6842,-5.887,generate-grids-gridgen,-6.752,-2.608,0.0,-0.0,-2.664,-20.85,-2.92,0.0,0.0,-35.08,-23.77,0.0
Nc1nc2ccc(F)cc2s1,x01260-1,67,Done,,0.5843,-6.915,generate-grids-gridgen,-6.915,-2.264,0.0,-0.0,-3.16,-25.41,-1.464,0.0,0.0,-37.94,-26.87,0.0
OCc1cc2c(Cl)cccc2[nH]1,x01287-1,68,Done,,1.737,-7.301,generate-grids-gridgen,-7.301,-2.782,-0.32,-0.0,-2.339,-24.37,-4.274,0.0,0.0,-40.92,-28.65,0.0844
CC(C)n1c(N)[nH+]c2ccccc21,x01295-1,69,Done,,1.231,-7.124,generate-grids-gridgen,-7.37,-2.492,0.0,-0.0,-3.254,-21.94,-3.515,0.0,0.0,-39.02,-25.46,0.3187
CC(C)n1c(N)nc2ccccc21,x01295-1,70,Done,,1.172,-6.77,generate-grids-gridgen,-7.409,-2.341,-0.2997,-0.0,-3.368,-25.24,-0.9226,0.0,0.0,-38.2,-26.16,0.01648
O=c1[nH]ccc2ccccc12,x01306-1,71,Done,,0.6403,-7.344,generate-grids-gridgen,-7.344,-2.399,-0.368,-0.0,-2.804,-19.97,-5.163,0.0,0.0,-36.32,-25.14,0.0
O=C(c1ccc(Cl)cc1)N1CCSCC1,x01325-1,72,Done,,1.552,-7.531,generate-grids-gridgen,-7.531,-3.108,0.0,-0.0,-3.182,-34.33,-0.7869,0.5931,0.0,-49.41,-35.12,1.907
O=C(Nc1ccccc1)Nc1cccnc1,x01334-1,73,Done,,2.125,-6.971,generate-grids-gridgen,-6.98,-2.144,-0.5398,-0.0,-2.455,-25.52,-8.635,0.7336,-0.003314,-47.27,-34.16,2.453
O=C(Nc1ccccc1)Nc1ccc[nH+]c1,x01334-1,74,Done,,2.225,-4.446,generate-grids-gridgen,-6.925,-2.527,0.0,-0.0,-3.109,-27.75,-4.093,0.7278,-0.01442,-44.94,-31.85,2.474
NC(=O)Nc1ccc(-c2ccccc2)cc1,x01358-1,75,Done,,2.058,-6.504,generate-grids-gridgen,-6.504,-1.748,-0.32,-0.0,-2.775,-25.94,-7.356,0.7393,0.0,-45.77,-33.29,0.8825
CCc1ccc(-c2nc(N)sc2C)cc1,x01378-1,76,Done,,1.772,-6.027,generate-grids-gridgen,-6.064,-1.897,-0.32,-0.0,-2.41,-26.0,-3.258,0.3525,0.0,-38.9,-29.26,1.392
CCc1ccc(-c2[nH+]c(N)sc2C)cc1,x01378-1,77,Done,,1.676,-5.283,generate-grids-gridgen,-6.95,-3.189,0.0,-0.0,-2.535,-25.65,-1.959,0.3498,0.0,-39.71,-27.61,0.9607
CC1CCN(c2ccc(N)cc2Cl)CC1,x01382-1,78,Done,,1.471,-7.44,generate-grids-gridgen,-7.541,-3.115,-0.32,-0.0,-2.625,-31.13,-1.721,0.3357,-0.002967,-46.25,-32.85,1.203
C[C@H]1CC[N@H+](c2ccc(N)cc2Cl)CC1,x01382-1,79,Done,,0.9932,-5.633,generate-grids-gridgen,-6.731,-2.713,0.0,-0.0,-2.405,-27.95,-3.656,0.3332,0.0,-42.91,-31.61,3.193
C[C@H]1CC[N@@H+](c2ccc(N)cc2Cl)CC1,x01382-1,80,Done,,1.111,-6.223,generate-grids-gridgen,-7.32,-3.118,-0.1478,-0.0,-2.627,-29.29,-1.968,0.3332,0.0,-44.47,-31.26,0.1056
COC(=O)CNC(=O)c1cc(C)on1,x01401-1,81,Done,,3.213,-5.306,generate-grids-gridgen,-5.306,-1.592,-0.32,-0.0,-3.149,-29.09,-2.988,1.658,0.0,-41.56,-32.08,1.707
CC(=O)N1c2ccccc2CC[C@H]1C,x01411-1,82,Done,,1.397,-7.335,generate-grids-gridgen,-7.335,-2.755,0.0,-0.0,-3.142,-28.37,-0.13,0.0,0.0,-41.46,-28.5,0.5432
CCNc1ccc(S(C)(=O)=O)cc1F,x01415-1,83,Done,,1.762,-6.767,generate-grids-gridgen,-6.767,-2.175,0.0,-0.0,-3.206,-28.37,-2.151,0.3554,0.0,-42.53,-30.52,0.9297
COc1ccc(NC(=O)Nc2ccncc2)cc1,x01438-1,84,Done,,2.6,-5.638,generate-grids-gridgen,-5.736,-2.567,-0.1281,-0.0,-1.713,-32.16,-3.97,0.8802,-0.004196,-48.22,-36.13,0.8611
COc1ccc(NC(=O)Nc2cc[nH+]cc2)cc1,x01438-1,85,Done,,2.898,-5.723,generate-grids-gridgen,-6.838,-2.591,-0.1288,-0.0,-2.622,-29.91,-5.833,0.874,0.0,-51.59,-35.74,0.721
C[NH2+]Cc1cccc(Cl)c1,x01464-1,86,Done,,1.388,-7.473,generate-grids-gridgen,-7.495,-2.455,0.0,-0.0,-3.514,-20.65,-3.291,0.0,0.0,-35.66,-23.94,0.9595
CNCc1cccc(Cl)c1,x01464-1,87,Done,,1.46,-4.524,generate-grids-gridgen,-6.49,-2.67,0.0,-0.0,-2.617,-22.31,-0.5824,0.0,0.0,-31.76,-22.89,0.3426
O=C(Nc1nccs1)c1ccccc1,x01502-1,88,Done,,1.454,-5.653,generate-grids-gridgen,-5.653,-2.136,-0.06196,-0.0,-2.661,-25.96,-4.455,1.183,-0.009394,-40.22,-30.41,0.611
O=S(=O)(c1ccccc1)N1CCCC1,x01511-1,89,Done,,4.815,-6.003,generate-grids-gridgen,-6.003,-2.342,0.0,-0.0,-2.675,-27.57,-2.353,0.745,0.0,-40.7,-29.92,0.4501
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2cnc3ccccc32)n1,x02691-1,90,Done,,2.792,-8.375,generate-grids-gridgen,-8.385,-2.992,0.0,-0.0,-3.354,-45.55,-1.595,0.4777,0.0,-69.88,-47.14,1.87
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2c[nH+]c3ccccc32)n1,x02691-1,91,Done,,3.386,-5.463,generate-grids-gridgen,-7.897,-2.91,0.0,-0.0,-2.715,-40.54,-4.727,0.4753,-0.01144,-67.9,-45.27,1.08
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,x02696-1,92,Done,,6.751,-8.436,generate-grids-gridgen,-8.436,-3.44,0.0,-0.0,-2.348,-40.19,-7.827,0.627,-0.09056,-67.35,-48.02,4.322
CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,93,Done,,17.99,-7.506,generate-grids-gridgen,-7.523,-3.626,-0.32,-0.0,-1.685,-41.9,-3.84,0.7839,-0.004435,-64.69,-45.74,1.85
CC(C)[N@@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,94,Done,,9.246,-5.061,generate-grids-gridgen,-7.483,-3.732,-0.111,-0.0,-2.03,-39.74,-2.717,0.7839,0.0,-62.51,-42.46,3.814
CC(C)[N@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,95,Done,,8.073,-4.301,generate-grids-gridgen,-6.723,-3.249,-0.1171,-0.0,-1.514,-37.14,-5.132,0.7839,0.0,-60.28,-42.27,2.074
CC(C)N(C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,96,Done,,20.74,-3.081,generate-grids-gridgen,-5.699,-3.783,-0.3532,-0.0,0.3848,-36.94,-5.777,0.7879,-0.02296,-54.84,-42.71,7.026
CC(C)(C)n1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,97,Done,,2.602,-5.705,generate-grids-gridgen,-6.004,-2.878,0.0,-0.0,-1.236,-41.05,-2.053,0.4708,0.0,-57.91,-43.1,1.8
CC(C)(C)n1cc([N-]S(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,98,Done,,2.517,-6.959,generate-grids-gridgen,-7.508,-2.997,0.0,-0.0,-1.701,-33.11,-10.22,0.4733,-0.09457,-62.4,-43.33,2.987
C[C@H](Cc1cccnc1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,99,Done,,4.761,-8.17,generate-grids-gridgen,-8.181,-3.157,-0.5704,-0.0,-1.796,-37.75,-9.473,0.6605,-0.009112,-68.84,-47.22,2.586
C[C@H](Cc1ccc[nH+]c1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,100,Done,,6.136,-6.756,generate-grids-gridgen,-9.141,-2.726,-0.32,-0.0,-3.387,-41.33,-8.656,0.6571,0.0,-76.53,-49.99,3.523
Cc1cccnc1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,101,Done,,2.858,-7.749,generate-grids-gridgen,-7.902,-3.296,-0.3011,-0.0,-1.981,-39.98,-5.616,0.5223,-0.00514,-66.68,-45.59,0.8756
Cc1cccnc1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,102,Done,,2.644,-6.807,generate-grids-gridgen,-7.89,-3.878,0.0,-0.0,-2.252,-38.21,-2.464,0.5195,0.0,-60.9,-40.67,3.883
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,103,Done,,2.936,-7.498,generate-grids-gridgen,-9.204,-3.253,-0.2543,-0.0,-2.91,-38.8,-9.089,0.5195,-0.003072,-74.46,-47.89,1.221
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,104,Done,,2.769,-5.483,generate-grids-gridgen,-8.16,-3.718,-0.32,-0.0,-1.679,-36.24,-7.566,0.5167,-0.01199,-65.6,-43.81,3.044
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,x02715-1,105,Done,,3.686,-7.699,generate-grids-gridgen,-7.699,-2.907,0.0,-0.0,-2.867,-41.44,-0.9204,0.2853,0.0,-59.91,-42.36,3.151
C=CCC1(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2CO)CCCCC1,x02736-1,106,Done,,18.69,-7.512,generate-grids-gridgen,-7.512,-3.74,-0.2675,-0.0,-1.963,-36.6,-5.229,1.072,0.0,-56.33,-41.83,8.841
CC[C@@H](C)Oc1cc(C(=O)N2CC[C@H](C)c3cccc(O)c32)ccn1,x02742-1,107,Done,,9.433,-0.4356,generate-grids-gridgen,-0.4376,-3.037,-0.32,-0.0,4.075,-17.14,-6.348,0.6536,0.0,-20.61,-23.49,8.029
C[C@@H]([NH2+]Cc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,108,Done,,4.519,-9.329,generate-grids-gridgen,-9.583,-4.193,-0.3113,-0.0,-2.752,-43.96,-4.238,0.5072,0.0,-75.32,-48.2,0.9554
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,109,Done,,6.845,-9.196,generate-grids-gridgen,-9.883,-4.06,-0.03183,-0.0,-3.283,-45.75,-4.546,0.5096,-0.048,-79.37,-50.3,3.303
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1[nH+]c2ccccc2n1C(F)F,x02745-1,110,Done,,5.459,-7.353,generate-grids-gridgen,-9.65,-4.068,-0.32,-0.0,-2.53,-42.12,-7.41,0.5072,-0.02134,-80.23,-49.53,0.9884
C[C@@H](NCc1[nH+]c2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,111,Done,,9.419,-7.153,generate-grids-gridgen,-9.694,-3.619,0.0,-0.0,-3.275,-41.86,-7.434,0.5072,-0.1,-76.28,-49.29,3.324
COc1ccccc1-c1cn(Cc2nc(C(C)(C)C)cs2)nn1,x02746-1,112,Done,,3.46,-8.783,generate-grids-gridgen,-8.783,-4.49,-0.2008,-0.0,-1.915,-42.74,-3.44,0.5223,-0.04729,-69.24,-46.18,1.462
C[C@H]1CCN(C(=O)[C@H]2C[C@]23CCc2ccccc23)c2c(O)cccc21,x02758-1,113,Done,,2.199,-4.934,generate-grids-gridgen,-4.935,-3.624,-0.3092,-0.0,-1.113,1.04,-1.857,0.339,-0.0005525,-2.751,-0.8171,22.27
