SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Nc1nc2ccc(F)cc2s1,x01260-1,67,Done,,0.5888,-6.26,generate-grids-gridgen,-6.26,-1.823,-0.09829,-0.0,-3.02,-22.19,-1.106,0.0,-0.04366,-32.84,-23.29,0.0
OCc1cc2c(Cl)cccc2[nH]1,x01287-1,68,Done,,1.531,-6.065,generate-grids-gridgen,-6.065,-2.129,-0.06908,-0.0,-2.407,-23.14,-2.017,0.0,0.0,-35.63,-25.15,0.3202
CC(C)n1c(N)[nH+]c2ccccc21,x01295-1,69,Done,,1.234,-5.628,generate-grids-gridgen,-5.874,-1.899,0.0,-0.0,-2.961,-19.29,-0.3344,0.0,0.0,-32.8,-19.62,0.2888
CC(C)n1c(N)nc2ccccc21,x01295-1,70,Done,,1.165,-5.698,generate-grids-gridgen,-6.337,-1.704,0.0,-0.0,-3.359,-25.17,-0.1027,0.0,0.0,-35.37,-25.27,0.02535
O=c1[nH]ccc2ccccc12,x01306-1,71,Done,,0.6168,-5.013,generate-grids-gridgen,-5.013,-1.247,0.0,-0.0,-2.493,-22.51,-0.9839,0.0,0.0,-31.31,-23.5,0.0
O=C(c1ccc(Cl)cc1)N1CCSCC1,x01325-1,72,Done,,1.442,-6.296,generate-grids-gridgen,-6.296,-2.232,0.0,-0.0,-2.845,-31.11,-1.715,0.5931,0.0,-45.44,-32.82,0.2101
O=C(Nc1ccccc1)Nc1cccnc1,x01334-1,73,Done,,2.25,-5.547,generate-grids-gridgen,-5.556,-2.23,0.0,-0.0,-2.033,-29.96,-3.005,0.7336,-0.07833,-44.05,-32.96,0.9377
O=C(Nc1ccccc1)Nc1ccc[nH+]c1,x01334-1,74,Done,,2.647,-1.507,generate-grids-gridgen,-3.985,-1.382,-0.2,-0.0,-0.5833,-28.09,-7.101,0.7278,-0.0777,-43.63,-35.2,6.652
NC(=O)Nc1ccc(-c2ccccc2)cc1,x01358-1,75,Done,,1.907,-4.764,generate-grids-gridgen,-4.764,-1.286,-0.08004,-0.0,-2.452,-28.66,-1.683,0.7393,0.0,-38.16,-30.34,2.778
CCc1ccc(-c2nc(N)sc2C)cc1,x01378-1,76,Done,,1.699,-5.596,generate-grids-gridgen,-5.632,-2.273,-0.07046,-0.0,-2.104,-27.94,-0.6533,0.3525,-0.04168,-38.77,-28.6,0.2672
CCc1ccc(-c2[nH+]c(N)sc2C)cc1,x01378-1,77,Done,,1.788,-4.752,generate-grids-gridgen,-6.42,-2.385,-0.2,-0.0,-2.313,-23.89,-3.852,0.3498,-0.09862,-43.53,-27.75,0.7902
CC1CCN(c2ccc(N)cc2Cl)CC1,x01382-1,78,Done,,1.527,-5.777,generate-grids-gridgen,-5.878,-2.198,-0.0735,-0.0,-2.317,-28.77,-0.9846,0.3357,-0.03891,-41.17,-29.75,0.002347
C[C@H]1CC[N@H+](c2ccc(N)cc2Cl)CC1,x01382-1,79,Done,,1.114,-5.793,generate-grids-gridgen,-6.89,-2.117,-0.16,-0.0,-3.142,-24.6,-3.421,0.3332,-0.06117,-43.09,-28.02,0.05809
C[C@H]1CC[N@@H+](c2ccc(N)cc2Cl)CC1,x01382-1,80,Done,,1.163,-5.618,generate-grids-gridgen,-6.715,-2.035,-0.08462,-0.0,-3.01,-27.2,-3.442,0.3332,-0.04204,-46.09,-30.64,0.06699
COC(=O)CNC(=O)c1cc(C)on1,x01401-1,81,Done,,2.813,-3.711,generate-grids-gridgen,-3.711,-0.8739,0.0,-0.0,-2.731,-27.14,-2.359,1.658,-0.05425,-37.3,-29.5,0.1133
CC(=O)N1c2ccccc2CC[C@H]1C,x01411-1,82,Done,,1.43,-6.694,generate-grids-gridgen,-6.694,-2.28,0.0,-0.0,-2.995,-27.73,-0.2201,0.0,0.0,-39.4,-27.95,0.5418
CCNc1ccc(S(C)(=O)=O)cc1F,x01415-1,83,Done,,2.118,-5.419,generate-grids-gridgen,-5.419,-1.558,0.0,-0.0,-2.735,-25.73,-1.294,0.3554,0.0,-35.43,-27.03,1.777
COc1ccc(NC(=O)Nc2ccncc2)cc1,x01438-1,84,Done,,2.629,-4.996,generate-grids-gridgen,-5.094,-2.192,0.0,-0.0,-1.494,-33.22,-3.394,0.8802,-0.1189,-46.42,-36.61,3.2
COc1ccc(NC(=O)Nc2cc[nH+]cc2)cc1,x01438-1,85,Done,,2.663,-2.228,generate-grids-gridgen,-3.342,-1.516,-0.07217,-0.0,0.1185,-30.3,-7.545,0.874,-0.1,-44.77,-37.84,6.598
C[NH2+]Cc1cccc(Cl)c1,x01464-1,86,Done,,1.288,-6.205,generate-grids-gridgen,-6.226,-1.827,-0.2,-0.0,-2.479,-18.29,-4.835,0.0,-0.08116,-36.15,-23.13,1.714
CNCc1cccc(Cl)c1,x01464-1,87,Done,,1.491,-3.172,generate-grids-gridgen,-5.138,-1.608,0.0,-0.0,-2.319,-20.99,-1.077,0.0,0.0,-29.11,-22.06,0.09395
O=C(Nc1nccs1)c1ccccc1,x01502-1,88,Done,,1.583,-4.673,generate-grids-gridgen,-4.673,-1.794,0.0,-0.0,-2.216,-27.74,-2.752,1.183,-0.0455,-39.3,-30.49,0.5375
O=S(=O)(c1ccccc1)N1CCCC1,x01511-1,89,Done,,4.687,-5.518,generate-grids-gridgen,-5.518,-2.179,0.0,-0.0,-2.594,-28.05,-0.5839,0.745,0.0,-38.01,-28.64,0.6595
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2cnc3ccccc32)n1,x02691-1,90,Done,,2.439,-6.895,generate-grids-gridgen,-6.905,-2.487,0.0,-0.0,-2.515,-44.92,-0.863,0.4777,-0.006491,-63.54,-45.78,1.382
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2c[nH+]c3ccccc32)n1,x02691-1,91,Done,,3.547,-5.445,generate-grids-gridgen,-7.88,-2.212,-0.2,-0.0,-2.905,-39.64,-6.369,0.4753,-0.1,-73.88,-46.01,2.243
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,x02696-1,92,Done,,5.656,-5.878,generate-grids-gridgen,-5.878,-2.467,0.0,-0.0,-1.955,-38.22,-1.132,0.627,-0.001573,-54.83,-39.35,1.108
CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,93,Done,,18.22,-5.822,generate-grids-gridgen,-5.839,-3.608,0.0,-0.0,-0.9527,-38.81,-0.8182,0.7839,0.0,-49.55,-39.63,9.638
CC(C)[N@@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,94,Done,,9.432,-3.635,generate-grids-gridgen,-6.057,-2.726,0.0,-0.0,-1.78,-39.73,-2.324,0.7839,0.0,-60.37,-42.05,2.25
CC(C)[N@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,95,Done,,7.338,-3.4,generate-grids-gridgen,-5.822,-2.438,0.0,-0.0,-1.868,-36.44,-3.12,0.7839,-0.01028,-56.26,-39.56,0.8921
CC(C)N(C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,96,Done,,15.47,-3.215,generate-grids-gridgen,-5.833,-3.145,0.0,-0.0,-1.478,-40.21,0.07738,0.7879,0.0,-52.64,-40.13,1.502
CC(C)(C)n1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,97,Done,,2.548,-4.525,generate-grids-gridgen,-4.824,-2.146,0.0,-0.0,-1.129,-38.14,-0.7509,0.4708,0.0,-49.78,-38.89,1.251
CC(C)(C)n1cc([N-]S(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,98,Done,,2.432,-4.341,generate-grids-gridgen,-4.89,-2.398,0.0,-0.0,-1.192,-37.53,0.684,0.4733,0.0,-45.82,-36.84,3.719
C[C@H](Cc1cccnc1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,99,Done,,4.651,-5.424,generate-grids-gridgen,-5.434,-2.42,0.0,-0.0,-1.361,-43.56,-0.7563,0.6605,-0.0217,-54.97,-44.32,8.562
C[C@H](Cc1ccc[nH+]c1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,100,Done,,5.037,-4.956,generate-grids-gridgen,-7.342,-2.304,-0.09439,-0.0,-2.565,-41.26,-6.479,0.6571,0.0,-72.51,-47.74,2.732
Cc1cccnc1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,101,Done,,2.587,-4.387,generate-grids-gridgen,-4.54,-2.952,0.0,-0.0,-0.1298,-38.34,-0.3858,0.5223,-0.005298,-49.37,-38.73,4.877
Cc1cccnc1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,102,Done,,2.61,-5.061,generate-grids-gridgen,-6.143,-2.717,0.0,-0.0,-1.983,-34.32,-1.646,0.5195,0.0,-55.37,-35.97,0.9317
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,103,Done,,2.453,-4.949,generate-grids-gridgen,-6.655,-2.186,0.0,-0.0,-2.202,-35.15,-6.752,0.5195,-0.01639,-61.34,-41.9,2.653
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,104,Done,,2.859,-3.847,generate-grids-gridgen,-6.524,-2.721,0.0,-0.0,-1.941,-34.49,-4.321,0.5167,-0.005177,-62.58,-38.82,2.777
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,x02715-1,105,Done,,3.659,-6.363,generate-grids-gridgen,-6.363,-2.125,0.0,-0.0,-2.436,-39.21,-0.8298,0.2853,-0.002458,-54.77,-40.04,1.56
C=CCC1(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2CO)CCCCC1,x02736-1,106,Done,,19.26,-4.969,generate-grids-gridgen,-4.969,-2.468,-0.02446,-0.0,-1.223,-37.74,-2.58,1.072,-0.05202,-50.75,-40.32,2.956
CC[C@@H](C)Oc1cc(C(=O)N2CC[C@H](C)c3cccc(O)c32)ccn1,x02742-1,107,Done,,8.5,-0.09789,generate-grids-gridgen,-0.09996,-2.92,0.0,-0.0,3.402,-30.32,1.868,0.6536,0.0,-27.86,-28.45,1.679
C[C@@H]([NH2+]Cc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,108,Done,,4.232,-8.075,generate-grids-gridgen,-8.328,-2.529,0.0,-0.0,-3.74,-41.49,-3.279,0.5072,0.0,-73.58,-44.77,3.385
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,109,Done,,6.342,-6.46,generate-grids-gridgen,-7.146,-2.068,-0.1355,-0.0,-2.593,-40.26,-5.64,0.5096,0.0,-63.79,-45.9,6.122
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1[nH+]c2ccccc2n1C(F)F,x02745-1,110,Done,,6.035,-4.715,generate-grids-gridgen,-7.012,-2.286,-0.1487,-0.0,-2.284,-38.98,-5.676,0.5072,0.0,-65.46,-44.66,4.528
C[C@@H](NCc1[nH+]c2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,111,Done,,8.647,-4.235,generate-grids-gridgen,-6.777,-2.333,-0.2,-0.0,-1.977,-38.87,-4.736,0.5072,-0.1205,-64.97,-43.6,3.483
COc1ccccc1-c1cn(Cc2nc(C(C)(C)C)cs2)nn1,x02746-1,112,Done,,3.055,-6.942,generate-grids-gridgen,-6.942,-3.452,0.0,-0.0,-1.807,-42.46,-0.5464,0.5223,0.0,-60.39,-43.01,0.9515
C[C@H]1CCN(C(=O)[C@H]2C[C@]23CCc2ccccc23)c2c(O)cccc21,x02758-1,113,Done,,2.349,-5.622,generate-grids-gridgen,-5.623,-2.586,-0.1513,-0.0,-1.681,-20.94,-3.293,0.339,-0.002526,-33.07,-24.23,10.82
