SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Nc1nc2ccc(Cl)cc2s1,x00252-1,14,Done,,0.5731,-6.727,generate-grids-gridgen,-6.727,-2.74,0.0,-0.0,-2.521,-28.29,-0.3455,0.0,0.0,-40.09,-28.63,0.0
O=C([O-])COc1c(Cl)cccc1Cl,x00261-1,15,Done,,1.306,-6.337,generate-grids-gridgen,-6.337,-2.433,-0.2175,-0.0,-2.582,-25.19,-1.292,0.3479,0.0,-38.3,-26.48,0.2877
Cc1ccc(CS(N)(=O)=O)cc1F,x00337-1,16,Done,,1.685,-6.969,generate-grids-gridgen,-6.97,-2.263,0.0,-0.0,-3.588,-25.48,-1.619,0.3975,0.0,-37.43,-27.1,1.952
COc1ccccc1-c1nnco1,x00348-1,17,Done,,1.19,-6.446,generate-grids-gridgen,-6.446,-2.649,0.0,-0.0,-2.8,-27.4,-0.8745,0.5035,0.0,-39.65,-28.27,0.01773
CNC(=O)c1cccc2cc[nH]c12,x00358-1,18,Done,,1.578,-7.138,generate-grids-gridgen,-7.138,-2.609,0.0,-0.0,-3.103,-29.42,0.2946,0.0,0.0,-41.69,-29.12,0.106
O=C(COc1ccccc1)Nc1ccccc1O,x00370-1,19,Done,,5.134,-5.728,generate-grids-gridgen,-5.73,-2.547,-0.8188,-0.0,-0.4574,-29.03,-8.465,0.8215,-0.006438,-49.17,-37.5,2.549
CC(C)N1CCN(C(=O)c2cccs2)CC1,x00406-1,20,Done,,2.713,-7.391,generate-grids-gridgen,-7.624,-2.784,-0.32,-0.0,-2.906,-32.32,-4.036,0.6076,0.0,-51.85,-36.36,1.427
CC(C)[NH+]1CCN(C(=O)c2cccs2)CC1,x00406-1,21,Done,,2.268,-7.452,generate-grids-gridgen,-8.116,-2.974,-0.3109,-0.0,-3.073,-32.98,-4.753,0.6032,0.0,-54.77,-37.74,2.16
CC1(C)CN(C(=O)NCC2CC2)C1(C)C,x00409-1,22,Done,,3.054,-7.002,generate-grids-gridgen,-7.002,-3.058,0.0,-0.0,-3.71,-28.03,0.2769,1.126,0.0,-37.9,-27.76,5.38
O=C(N1CCOCC1)N1CCC=C(F)C1,x00433-1,23,Done,,2.063,-7.677,generate-grids-gridgen,-7.677,-2.695,0.0,-0.0,-4.163,-33.45,0.8379,0.7278,0.0,-48.45,-32.61,0.9505
COc1ccc(Cn2ccnn2)cc1F,x00462-1,24,Done,,1.576,-6.356,generate-grids-gridgen,-6.356,-2.377,0.0,-0.0,-3.18,-28.67,-0.9066,0.7698,0.0,-40.44,-29.58,0.4998
Cc1ccc(CNC(=O)c2sccc2C)cc1,x00463-1,25,Done,,3.368,-7.271,generate-grids-gridgen,-7.271,-3.203,-0.32,-0.0,-2.515,-33.03,-4.925,1.157,0.0,-52.56,-37.96,3.268
CN(C[C@@H]1CCOC1)c1ncncc1Cl,x00494-1,26,Done,,4.902,-6.989,generate-grids-gridgen,-6.99,-2.81,-0.2224,-0.0,-3.109,-29.23,-2.477,0.9851,0.0,-44.85,-31.7,0.6789
O=C(CSc1ccccc1)NC1CCCCC1,x00509-1,27,Done,,6.823,-8.624,generate-grids-gridgen,-8.624,-3.844,-0.32,-0.0,-2.875,-33.74,-4.941,0.8436,0.0,-55.76,-38.68,3.758
CC(=O)c1cccc(NC(=O)C(F)(F)F)c1,x00512-1,28,Done,,1.782,-6.767,generate-grids-gridgen,-6.767,-0.8903,-0.5623,-0.0,-3.822,-25.15,-5.836,0.64,0.0,-42.51,-30.99,1.27
COc1cccnc1C#N,x00527-1,29,Done,,0.6759,-6.243,generate-grids-gridgen,-6.243,-1.58,-0.2432,-0.0,-2.951,-21.51,-2.623,0.0,0.0,-33.12,-24.14,0.006643
COC(=O)c1ccc(S(N)(=O)=O)cc1,x00543-1,30,Done,,1.655,-5.37,generate-grids-gridgen,-5.371,-1.411,-0.3572,-0.0,-2.117,-27.81,-3.045,0.3611,0.0,-40.08,-30.86,0.4897
Cc1occc1C(=O)N1CCc2ccccc21,x00555-1,31,Done,,1.339,-3.878,generate-grids-gridgen,-3.878,-3.472,-0.32,-0.0,1.244,-30.36,-3.141,0.6588,0.0,-39.45,-33.5,3.996
Cc1cc(F)cc(S(N)(=O)=O)c1,x00558-1,32,Done,,1.167,-6.523,generate-grids-gridgen,-6.524,-2.102,-0.3078,-0.0,-2.396,-25.53,-2.947,0.0,0.0,-39.23,-28.48,0.6077
O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1,x00612-1,33,Done,,2.33,-7.833,generate-grids-gridgen,-7.833,-2.762,-0.32,-0.0,-3.31,-30.54,-3.04,0.5707,-0.02897,-47.94,-33.58,2.139
Cc1ccc(NC(=O)c2cccc(F)c2)cc1O,x00625-1,34,Done,,2.54,-7.135,generate-grids-gridgen,-7.136,-2.747,-0.388,-0.0,-2.511,-29.58,-5.639,0.868,-0.03345,-49.58,-35.22,0.6019
CCN(CC)c1cc(C)nc2ncnn12,x00638-1,35,Done,,1.618,-6.581,generate-grids-gridgen,-6.581,-1.923,0.0,-0.0,-3.408,-28.81,-1.335,0.391,0.0,-42.56,-30.15,0.3559
C[C@@H]1CCCN(C(=O)c2cscn2)CC1,x00644-1,36,Done,,2.323,-7.735,generate-grids-gridgen,-7.735,-2.799,-0.32,-0.0,-3.048,-29.89,-4.974,0.6735,0.0,-50.7,-34.87,0.2517
Cn1ncc(Cl)c1C(=O)N1CCCCC1,x00652-1,37,Done,,1.44,-6.306,generate-grids-gridgen,-6.306,-2.622,0.0,-0.0,-2.559,-31.65,-1.325,0.6567,0.0,-44.93,-32.98,1.361
CN(C)C(=O)c1cc2cccc(F)c2o1,x00664-1,38,Done,,1.352,-7.896,generate-grids-gridgen,-7.896,-2.881,0.0,-0.0,-3.51,-31.07,0.3265,0.0,0.0,-45.0,-30.74,0.5424
Cc1ccn(Cc2csc(C)n2)c(=O)c1,x00674-1,39,Done,,0.923,-7.423,generate-grids-gridgen,-7.424,-3.036,-0.04287,-0.0,-3.081,-32.28,-2.295,0.6944,0.0,-48.73,-34.58,0.7608
Cn1nnc(NC(=O)c2cc3ccccc3o2)n1,x00714-1,40,Done,,1.199,-6.506,generate-grids-gridgen,-6.506,-2.123,-0.32,-0.0,-3.023,-32.06,-2.12,0.8804,0.0,-46.78,-34.18,1.346
O=C(CCC1CCCCC1)N1CCOCC1,x00720-1,41,Done,,3.925,-8.156,generate-grids-gridgen,-8.156,-3.36,-0.32,-0.0,-3.299,-24.84,-4.014,0.6684,0.0,-43.52,-28.86,1.213
Nc1ccc(CC(=O)N2CCc3ccccc32)cc1,x00753-1,42,Done,,2.115,-7.611,generate-grids-gridgen,-7.613,-3.51,-0.06996,-0.0,-2.752,-35.69,-2.126,0.8268,-0.004559,-51.42,-37.82,7.536
CN1CCCc2ccc(S(N)(=O)=O)cc21,x00757-1,43,Done,,1.616,-7.064,generate-grids-gridgen,-7.064,-2.582,-0.32,-0.0,-2.236,-28.15,-3.128,0.0,-0.04876,-44.09,-31.27,0.04841
CC(=O)N1CCOc2ccccc2C1,x00773-1,44,Done,,1.452,-8.827,generate-grids-gridgen,-8.827,-2.993,-0.32,-0.0,-3.457,-29.41,-3.914,0.0,0.0,-50.75,-33.32,0.01066
O=C(NCCc1cccs1)C1CCCCC1,x00794-1,45,Done,,6.484,-8.206,generate-grids-gridgen,-8.206,-3.776,-0.32,-0.0,-2.876,-33.44,-3.202,0.9178,0.0,-51.65,-36.64,4.357
CC(=O)NCCc1c[nH]c2ccc(F)cc12,x00819-1,46,Done,,2.581,-7.733,generate-grids-gridgen,-7.733,-2.989,-0.32,-0.0,-2.973,-29.36,-4.296,0.6947,-0.03345,-49.11,-33.65,0.4948
CC(=O)N1C[C@H](C)Oc2c(F)cccc21,x00913-1,47,Done,,1.386,-7.578,generate-grids-gridgen,-7.578,-2.149,-0.32,-0.0,-3.329,-30.05,-1.849,0.0,0.0,-45.87,-31.9,0.1219
COc1ccc(Br)cc1CNC(C)=O,x00979-1,48,Done,,1.573,-6.28,generate-grids-gridgen,-6.28,-2.041,-0.32,-0.0,-2.397,-30.93,-3.364,0.5301,0.0,-46.79,-34.3,0.2704
Cc1nn(C)c2c(=O)[nH]ncc12,x00981-1,49,Done,,0.6473,-6.54,generate-grids-gridgen,-6.54,-1.814,-0.32,-0.0,-2.557,-24.25,-4.222,0.0,-0.002295,-39.75,-28.47,0.0
O=C(Nc1cccc(Cl)c1)C(F)(F)F,x00982-1,50,Done,,1.469,-7.182,generate-grids-gridgen,-7.182,-2.127,-0.2337,-0.0,-3.493,-24.69,-2.889,0.3386,0.0,-39.14,-27.58,0.1347
Cc1ccc(-n2nnnc2N)cc1,x00990-1,51,Done,,0.9275,-6.471,generate-grids-gridgen,-6.471,-1.977,0.0,-0.0,-3.312,-29.27,-1.51,0.5082,0.0,-42.18,-30.78,0.7204
COc1ccc2cn[nH]c(=O)c2c1OC,x01009-1,52,Done,,1.39,-7.133,generate-grids-gridgen,-7.133,-2.883,0.0,-0.0,-2.428,-33.38,-1.023,0.0,0.0,-48.52,-34.4,0.6066
N#Cc1ccc(N2CCCOCC2)cn1,x01016-1,53,Done,,1.397,-6.362,generate-grids-gridgen,-6.362,-2.215,-0.02986,-0.0,-2.751,-30.14,-1.617,0.3975,-0.01329,-43.3,-31.76,0.006916
COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,x01039-1,54,Done,,1.821,-7.042,generate-grids-gridgen,-7.042,-1.504,-0.6028,-0.0,-3.211,-23.27,-9.242,0.8565,-0.03147,-45.72,-32.51,1.05
O=C(c1ccccc1)N1[C@H]2CC[C@@H]1CC2,x01070-1,55,Done,,1.646,-8.035,generate-grids-gridgen,-8.035,-3.312,-0.32,-0.0,-3.328,-29.89,-2.594,0.8081,0.0,-47.98,-32.49,0.2326
O=C(COc1ccccc1)NC1CCCC1,x01105-1,56,Done,,8.765,-5.931,generate-grids-gridgen,-5.931,-3.439,-0.32,-0.0,-1.032,-26.46,-5.774,1.05,0.0,-41.05,-32.24,6.882
O=C(CCc1ccccc1)N1CCOCC1,x01108-1,57,Done,,3.02,-8.411,generate-grids-gridgen,-8.411,-3.549,-0.32,-0.0,-3.253,-28.31,-3.817,0.6999,0.0,-46.44,-32.13,6.387
O=C(CCOc1ccccc1)N1CCCC1,x01111-1,58,Done,,4.026,-7.701,generate-grids-gridgen,-7.701,-3.233,-0.1491,-0.0,-3.311,-31.11,-3.349,1.05,0.0,-49.08,-34.46,2.2
Cc1ccc2nc(N)sc2c1,x01126-1,59,Done,,0.6544,-6.804,generate-grids-gridgen,-6.804,-2.697,0.0,-0.0,-2.715,-26.9,-0.3142,0.0,0.0,-38.26,-27.21,0.0
O=C1NCCc2ccccc21,x01130-1,60,Done,,0.7185,-7.022,generate-grids-gridgen,-7.022,-2.343,0.0,-0.0,-3.247,-26.26,-0.796,0.0,0.0,-38.41,-27.05,0.0
NS(=O)(=O)c1ccccc1F,x01131-1,61,Done,,1.084,-7.167,generate-grids-gridgen,-7.168,-1.81,-0.32,-0.0,-2.925,-21.32,-6.452,0.0,-0.07923,-39.32,-27.77,0.2295
O=C1Nc2cccc3cccc1c23,x01217-1,62,Done,,0.6879,-7.987,generate-grids-gridgen,-7.987,-2.957,0.0,-0.0,-3.409,-28.28,-1.377,0.0,0.0,-43.73,-29.66,0.0
Nc1nc2c(Cl)cccc2s1,x01233-1,63,Done,,0.6066,-7.756,generate-grids-gridgen,-7.756,-2.566,-0.4851,-0.0,-2.78,-25.18,-4.365,0.0,-0.01116,-43.21,-29.54,0.0
O=C([O-])Cn1c2ccccc2c(=O)c2ccccc21,x01234-1,64,Done,,1.546,-7.343,generate-grids-gridgen,-7.344,-2.747,0.0,-0.0,-2.848,-31.53,-1.153,0.0,0.0,-49.01,-32.68,0.2802
Nc1ccc2ccccc2n1,x01249-1,65,Done,,0.6541,-6.543,generate-grids-gridgen,-6.699,-2.713,0.0,-0.0,-2.702,-25.36,-0.1038,0.0,0.0,-35.73,-25.47,0.0
Nc1ccc2ccccc2[nH+]1,x01249-1,66,Done,,0.6913,-6.753,generate-grids-gridgen,-7.618,-2.518,0.0,-0.0,-3.535,-20.47,-3.614,0.0,0.0,-37.09,-24.08,0.0
Nc1nc2ccc(F)cc2s1,x01260-1,67,Done,,0.5817,-6.81,generate-grids-gridgen,-6.81,-2.354,0.0,-0.0,-3.095,-26.33,-0.2904,0.0,0.0,-37.54,-26.62,0.0
OCc1cc2c(Cl)cccc2[nH]1,x01287-1,68,Done,,1.734,-7.35,generate-grids-gridgen,-7.35,-2.94,0.0,-0.0,-2.771,-28.16,-1.542,0.0,0.0,-42.04,-29.7,0.4033
CC(C)n1c(N)[nH+]c2ccccc21,x01295-1,69,Done,,1.257,-7.201,generate-grids-gridgen,-7.447,-2.613,0.0,-0.0,-3.401,-22.96,-1.898,0.0,0.0,-38.56,-24.86,0.1183
CC(C)n1c(N)nc2ccccc21,x01295-1,70,Done,,1.187,-6.977,generate-grids-gridgen,-7.616,-2.697,0.0,-0.0,-3.522,-28.77,0.282,0.0,0.0,-41.37,-28.49,0.4036
O=c1[nH]ccc2ccccc12,x01306-1,71,Done,,0.6375,-6.959,generate-grids-gridgen,-6.959,-2.696,0.0,-0.0,-2.841,-25.95,-0.8308,0.0,0.0,-37.94,-26.78,0.0
O=C(c1ccc(Cl)cc1)N1CCSCC1,x01325-1,72,Done,,1.447,-7.718,generate-grids-gridgen,-7.718,-2.894,-0.32,-0.0,-3.003,-27.78,-4.703,0.5931,0.0,-48.49,-32.48,0.01286
O=C(Nc1ccccc1)Nc1cccnc1,x01334-1,73,Done,,2.044,-6.213,generate-grids-gridgen,-6.223,-2.295,-0.2771,-0.0,-2.372,-29.13,-3.705,0.7336,0.0,-43.54,-32.83,2.868
O=C(Nc1ccccc1)Nc1ccc[nH+]c1,x01334-1,74,Done,,2.356,-3.433,generate-grids-gridgen,-5.911,-2.594,0.0,-0.0,-1.847,-29.72,-4.721,0.7278,-0.002865,-43.19,-34.44,8.047
NC(=O)Nc1ccc(-c2ccccc2)cc1,x01358-1,75,Done,,2.14,-6.899,generate-grids-gridgen,-6.899,-2.568,-0.32,-0.0,-2.782,-27.05,-4.106,0.7393,0.0,-43.9,-31.15,0.585
CCc1ccc(-c2nc(N)sc2C)cc1,x01378-1,76,Done,,1.645,-6.622,generate-grids-gridgen,-6.658,-2.631,-0.2242,-0.0,-2.379,-27.5,-2.681,0.3525,0.0,-41.96,-30.18,0.09525
CCc1ccc(-c2[nH+]c(N)sc2C)cc1,x01378-1,77,Done,,1.845,-4.963,generate-grids-gridgen,-6.63,-2.589,0.0,-0.0,-2.411,-24.95,-4.882,0.3498,0.0,-42.46,-29.84,0.1964
CC1CCN(c2ccc(N)cc2Cl)CC1,x01382-1,78,Done,,1.579,-6.939,generate-grids-gridgen,-7.041,-3.095,0.0,-0.0,-2.696,-30.91,-0.2699,0.3357,0.0,-44.0,-31.18,0.2753
C[C@H]1CC[N@H+](c2ccc(N)cc2Cl)CC1,x01382-1,79,Done,,1.179,-6.138,generate-grids-gridgen,-7.235,-2.665,-0.1233,-0.0,-3.069,-27.25,-2.323,0.3332,0.0,-42.34,-29.57,0.291
C[C@H]1CC[N@@H+](c2ccc(N)cc2Cl)CC1,x01382-1,80,Done,,1.227,-6.026,generate-grids-gridgen,-7.123,-2.394,-0.32,-0.0,-2.663,-27.96,-4.543,0.3332,0.0,-46.35,-32.51,0.0004226
COC(=O)CNC(=O)c1cc(C)on1,x01401-1,81,Done,,2.543,-2.948,generate-grids-gridgen,-2.948,-1.281,-0.631,-0.0,-0.4356,-25.8,-6.457,1.658,0.0,-34.38,-32.26,7.416
CC(=O)N1c2ccccc2CC[C@H]1C,x01411-1,82,Done,,1.298,-3.753,generate-grids-gridgen,-3.753,-3.38,-0.32,-0.0,2.032,-30.02,-3.896,0.0,0.0,-40.47,-33.91,0.8315
CCNc1ccc(S(C)(=O)=O)cc1F,x01415-1,83,Done,,1.775,-6.996,generate-grids-gridgen,-6.996,-2.693,0.0,-0.0,-2.955,-30.74,-1.11,0.3554,0.0,-44.83,-31.85,0.3155
COc1ccc(NC(=O)Nc2ccncc2)cc1,x01438-1,84,Done,,2.736,-5.501,generate-grids-gridgen,-5.599,-2.811,-0.4783,-0.0,-1.149,-33.13,-2.547,0.8802,-0.002011,-45.72,-35.68,3.896
COc1ccc(NC(=O)Nc2cc[nH+]cc2)cc1,x01438-1,85,Done,,2.879,-5.529,generate-grids-gridgen,-6.644,-2.627,-0.32,-0.0,-1.883,-28.78,-8.326,0.874,0.0,-48.7,-37.1,6.732
C[NH2+]Cc1cccc(Cl)c1,x01464-1,86,Done,,1.345,-7.612,generate-grids-gridgen,-7.634,-2.704,0.0,-0.0,-3.476,-21.32,-2.587,0.0,0.0,-35.77,-23.91,1.581
CNCc1cccc(Cl)c1,x01464-1,87,Done,,1.449,-4.646,generate-grids-gridgen,-6.612,-2.704,0.0,-0.0,-2.695,-23.55,-0.2411,0.0,0.0,-33.49,-23.79,0.2286
O=C(Nc1nccs1)c1ccccc1,x01502-1,88,Done,,1.543,-4.553,generate-grids-gridgen,-4.553,-2.696,0.0,-0.0,-1.179,-32.62,-1.531,1.183,0.0,-40.87,-34.15,4.124
O=S(=O)(c1ccccc1)N1CCCC1,x01511-1,89,Done,,4.925,-6.752,generate-grids-gridgen,-6.752,-2.593,0.0,-0.0,-2.883,-30.16,-2.987,0.745,-0.0655,-46.45,-33.15,0.4157
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2cnc3ccccc32)n1,x02691-1,90,Done,,2.643,-9.278,generate-grids-gridgen,-9.288,-2.928,-0.32,-0.0,-3.527,-41.13,-6.227,0.4777,0.0,-70.05,-47.35,6.468
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2c[nH+]c3ccccc32)n1,x02691-1,91,Done,,3.146,-5.929,generate-grids-gridgen,-8.364,-3.461,0.0,-0.0,-2.947,-43.88,-1.581,0.4753,0.0,-66.75,-45.46,4.653
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,x02696-1,92,Done,,5.367,-8.171,generate-grids-gridgen,-8.171,-4.258,0.0,-0.0,-2.289,-41.44,-1.192,0.627,0.0,-60.78,-42.63,4.72
CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,93,Done,,18.89,-6.629,generate-grids-gridgen,-6.647,-3.119,0.0,-0.0,-1.954,-42.24,-1.638,0.7839,0.0,-60.34,-43.87,1.907
CC(C)[N@@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,94,Done,,8.573,-5.628,generate-grids-gridgen,-8.051,-3.47,0.0,-0.0,-3.145,-41.75,-0.8819,0.7839,0.0,-61.69,-42.64,7.628
CC(C)[N@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,95,Done,,7.123,-4.596,generate-grids-gridgen,-7.018,-3.775,0.0,-0.0,-1.485,-38.39,-4.04,0.7839,-0.01616,-60.65,-42.43,1.889
CC(C)N(C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,96,Done,,15.17,-4.141,generate-grids-gridgen,-6.76,-3.565,-0.04608,-0.0,-1.927,-39.13,-0.3237,0.7879,-0.004841,-55.82,-39.45,3.854
CC(C)(C)n1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,97,Done,,2.747,-4.305,generate-grids-gridgen,-4.603,-3.467,0.0,-0.0,0.494,-42.71,0.2307,0.4708,0.0,-53.27,-42.48,2.112
CC(C)(C)n1cc([N-]S(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,98,Done,,2.249,-5.935,generate-grids-gridgen,-6.484,-3.098,0.0,-0.0,-1.592,-35.27,-3.259,0.4733,-0.01487,-53.62,-38.53,1.641
C[C@H](Cc1cccnc1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,99,Done,,4.665,-8.18,generate-grids-gridgen,-8.191,-3.766,0.0,-0.0,-2.77,-45.21,-0.3657,0.6605,0.0,-66.85,-45.58,2.396
C[C@H](Cc1ccc[nH+]c1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,100,Done,,5.327,-6.86,generate-grids-gridgen,-9.245,-3.26,-0.32,-0.0,-3.28,-39.53,-7.017,0.6571,-0.01412,-71.8,-46.54,2.544
Cc1cccnc1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,101,Done,,2.789,-7.671,generate-grids-gridgen,-7.824,-3.638,-0.2944,-0.0,-2.086,-41.31,-1.75,0.5223,0.0,-63.33,-43.06,0.8739
Cc1cccnc1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,102,Done,,2.856,-6.966,generate-grids-gridgen,-8.048,-3.412,-0.2895,-0.0,-2.349,-37.54,-4.268,0.5195,0.0,-63.17,-41.8,2.487
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,103,Done,,2.843,-7.381,generate-grids-gridgen,-9.087,-3.45,-0.2847,-0.0,-3.177,-39.39,-4.834,0.5195,0.0,-69.38,-44.22,0.7655
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,104,Done,,2.958,-6.819,generate-grids-gridgen,-9.496,-3.419,-0.2748,-0.0,-3.316,-36.72,-7.775,0.5167,0.0,-70.36,-44.49,2.435
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,x02715-1,105,Done,,3.838,-8.259,generate-grids-gridgen,-8.259,-3.058,0.0,-0.0,-3.396,-44.17,0.7927,0.2853,0.0,-62.1,-43.38,0.8954
C=CCC1(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2CO)CCCCC1,x02736-1,106,Done,,16.86,-7.916,generate-grids-gridgen,-7.916,-4.348,-0.3072,-0.0,-1.736,-40.93,-3.667,1.072,0.0,-60.86,-44.6,7.251
CC[C@@H](C)Oc1cc(C(=O)N2CC[C@H](C)c3cccc(O)c32)ccn1,x02742-1,107,Done,,8.15,-3.435,generate-grids-gridgen,-3.437,-3.946,0.0,-0.0,1.963,-41.39,-0.2468,0.6536,0.0,-47.9,-41.64,5.034
C[C@@H]([NH2+]Cc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,108,Done,,4.526,-9.448,generate-grids-gridgen,-9.702,-3.616,-0.00398,-0.0,-3.419,-46.84,-5.505,0.5072,-0.002616,-80.79,-52.34,3.169
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,109,Done,,7.323,-9.363,generate-grids-gridgen,-10.05,-3.782,-0.4088,-0.0,-3.094,-48.04,-5.814,0.5096,0.0,-82.35,-53.86,3.255
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1[nH+]c2ccccc2n1C(F)F,x02745-1,110,Done,,6.49,-8.034,generate-grids-gridgen,-10.33,-4.37,0.0,-0.0,-3.325,-45.37,-5.828,0.5072,0.0,-81.53,-51.2,1.816
C[C@@H](NCc1[nH+]c2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,111,Done,,9.406,-6.887,generate-grids-gridgen,-9.429,-3.831,-0.3662,-0.0,-2.742,-45.22,-4.901,0.5072,0.0,-76.31,-50.12,3.862
COc1ccccc1-c1cn(Cc2nc(C(C)(C)C)cs2)nn1,x02746-1,112,Done,,3.357,-8.766,generate-grids-gridgen,-8.766,-4.663,0.0,-0.0,-2.191,-44.48,-1.402,0.5223,0.0,-69.06,-45.88,0.8085
C[C@H]1CCN(C(=O)[C@H]2C[C@]23CCc2ccccc23)c2c(O)cccc21,x02758-1,113,Done,,2.074,-7.005,generate-grids-gridgen,-7.006,-4.42,-0.3573,-0.0,-1.104,-24.58,-1.559,0.339,-0.001131,-43.51,-26.14,4.876
