SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
O=C(COc1ccccc1)Nc1ccccc1O,x00370-1,19,Done,,3.582,-6.539,generate-grids-gridgen,-6.54,-3.179,-0.32,-0.0,-2.276,-33.07,-1.906,1.174,0.0,-47.66,-34.97,2.802
CC(C)N1CCN(C(=O)c2cccs2)CC1,x00406-1,20,Done,,2.381,-6.866,generate-grids-gridgen,-7.099,-3.059,0.0,-0.0,-3.051,-34.91,0.9912,0.6076,0.0,-44.44,-33.92,8.24
CC(C)[NH+]1CCN(C(=O)c2cccs2)CC1,x00406-1,21,Done,,2.005,-7.022,generate-grids-gridgen,-7.686,-3.094,0.0,-0.0,-3.328,-33.11,-1.411,0.6032,0.0,-49.31,-34.52,4.418
CC1(C)CN(C(=O)NCC2CC2)C1(C)C,x00409-1,22,Done,,2.334,-6.54,generate-grids-gridgen,-6.54,-2.636,-0.32,-0.0,-2.968,-23.09,-3.917,1.126,0.0,-37.46,-27.01,0.221
O=C(N1CCOCC1)N1CCC=C(F)C1,x00433-1,23,Done,,2.01,-6.738,generate-grids-gridgen,-6.738,-2.117,0.0,-0.0,-3.717,-29.81,-0.9432,0.7278,0.0,-41.77,-30.75,2.981
COc1ccc(Cn2ccnn2)cc1F,x00462-1,24,Done,,1.435,-6.421,generate-grids-gridgen,-6.421,-2.467,0.0,-0.0,-3.062,-28.58,-1.551,0.7698,0.0,-41.6,-30.13,0.2989
Cc1ccc(CNC(=O)c2sccc2C)cc1,x00463-1,25,Done,,2.676,-5.164,generate-grids-gridgen,-5.164,-3.579,0.0,-0.0,-1.357,-31.91,1.411,1.157,0.0,-37.25,-30.5,7.804
CN(C[C@@H]1CCOC1)c1ncncc1Cl,x00494-1,26,Done,,4.28,-6.701,generate-grids-gridgen,-6.702,-2.452,-0.32,-0.0,-3.137,-28.63,-2.304,0.9851,0.0,-41.66,-30.94,3.198
O=C(CSc1ccccc1)NC1CCCCC1,x00509-1,27,Done,,3.716,-6.283,generate-grids-gridgen,-6.283,-3.083,0.0,-0.0,-2.406,-30.72,-0.6772,0.8436,0.0,-43.35,-31.4,0.9173
CC(=O)c1cccc(NC(=O)C(F)(F)F)c1,x00512-1,28,Done,,1.716,-6.772,generate-grids-gridgen,-6.772,-1.863,-0.3405,-0.0,-3.296,-27.26,-3.661,0.64,0.0,-42.81,-30.92,0.7273
COc1cccnc1C#N,x00527-1,29,Done,,0.6374,-5.961,generate-grids-gridgen,-5.961,-1.729,0.0,-0.0,-3.092,-22.04,-0.2602,0.0,0.0,-30.25,-22.3,0.01004
COC(=O)c1ccc(S(N)(=O)=O)cc1,x00543-1,30,Done,,1.523,-4.618,generate-grids-gridgen,-4.62,-1.245,0.0,-0.0,-2.135,-27.1,-1.639,0.3611,0.0,-36.34,-28.74,0.4928
Cc1occc1C(=O)N1CCc2ccccc21,x00555-1,31,Done,,1.331,-6.518,generate-grids-gridgen,-6.518,-3.271,0.0,-0.0,-2.29,-30.25,-0.6891,0.6588,0.0,-41.64,-30.94,4.211
Cc1cc(F)cc(S(N)(=O)=O)c1,x00558-1,32,Done,,1.099,-6.43,generate-grids-gridgen,-6.431,-1.829,-0.32,-0.0,-2.417,-23.42,-4.523,0.0,-0.01566,-38.27,-27.94,0.6304
O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1,x00612-1,33,Done,,1.929,-7.439,generate-grids-gridgen,-7.439,-3.051,0.0,-0.0,-3.328,-31.25,-0.4553,0.5707,0.0,-44.77,-31.7,1.184
Cc1ccc(NC(=O)c2cccc(F)c2)cc1O,x00625-1,34,Done,,2.413,-5.093,generate-grids-gridgen,-5.094,-3.181,-0.32,-0.0,-0.326,-32.17,-3.509,0.868,0.0,-42.38,-35.68,7.512
CCN(CC)c1cc(C)nc2ncnn12,x00638-1,35,Done,,1.592,-5.735,generate-grids-gridgen,-5.735,-2.093,-0.3075,-0.0,-1.883,-25.97,-3.625,0.391,0.0,-39.5,-29.59,0.591
C[C@@H]1CCCN(C(=O)c2cscn2)CC1,x00644-1,36,Done,,2.167,-7.173,generate-grids-gridgen,-7.173,-2.722,0.0,-0.0,-3.276,-32.18,-1.596,0.6735,0.0,-47.9,-33.78,0.8712
Cn1ncc(Cl)c1C(=O)N1CCCCC1,x00652-1,37,Done,,1.178,-6.956,generate-grids-gridgen,-6.956,-2.465,0.0,-0.0,-3.596,-29.25,-0.5868,0.6567,0.0,-41.2,-29.84,2.118
CN(C)C(=O)c1cc2cccc(F)c2o1,x00664-1,38,Done,,1.186,-7.334,generate-grids-gridgen,-7.334,-2.041,-0.32,-0.0,-3.353,-24.98,-2.474,0.0,0.0,-38.29,-27.46,2.602
Cc1ccn(Cc2csc(C)n2)c(=O)c1,x00674-1,39,Done,,0.9768,-6.865,generate-grids-gridgen,-6.866,-3.242,0.0,-0.0,-2.684,-31.99,-0.2341,0.6944,0.0,-44.87,-32.22,0.551
Cn1nnc(NC(=O)c2cc3ccccc3o2)n1,x00714-1,40,Done,,1.147,-5.78,generate-grids-gridgen,-5.78,-1.902,-0.32,-0.0,-2.418,-29.33,-3.546,0.8804,-0.02122,-44.07,-32.88,0.1074
O=C(CCC1CCCCC1)N1CCOCC1,x00720-1,41,Done,,3.308,-7.437,generate-grids-gridgen,-7.437,-3.005,-0.1766,-0.0,-3.382,-26.58,-1.418,0.6684,0.0,-39.99,-28.0,1.296
Nc1ccc(CC(=O)N2CCc3ccccc32)cc1,x00753-1,42,Done,,2.072,-7.313,generate-grids-gridgen,-7.315,-4.08,0.0,-0.0,-2.268,-36.15,0.09197,0.8268,0.0,-47.7,-36.06,8.999
CN1CCCc2ccc(S(N)(=O)=O)cc21,x00757-1,43,Done,,1.512,-6.767,generate-grids-gridgen,-6.767,-2.103,0.0,-0.0,-2.994,-26.35,-2.346,0.0,0.0,-39.97,-28.7,0.04493
CC(=O)N1CCOc2ccccc2C1,x00773-1,44,Done,,1.4,-7.755,generate-grids-gridgen,-7.755,-2.697,0.0,-0.0,-3.514,-30.16,-0.2447,0.0,0.0,-44.18,-30.4,0.008217
O=C(NCCc1cccs1)C1CCCCC1,x00794-1,45,Done,,4.511,-6.834,generate-grids-gridgen,-6.834,-3.273,0.0,-0.0,-2.81,-30.21,-1.058,0.9178,0.0,-42.69,-31.27,2.818
CC(=O)NCCc1c[nH]c2ccc(F)cc12,x00819-1,46,Done,,1.863,-7.866,generate-grids-gridgen,-7.866,-2.971,-0.32,-0.0,-3.218,-30.32,-3.575,0.6947,0.0,-48.64,-33.89,2.541
CC(=O)N1C[C@H](C)Oc2c(F)cccc21,x00913-1,47,Done,,1.312,-7.858,generate-grids-gridgen,-7.858,-2.565,-0.2351,-0.0,-3.256,-28.39,-2.547,0.0,0.0,-44.62,-30.94,0.4859
COc1ccc(Br)cc1CNC(C)=O,x00979-1,48,Done,,1.523,-6.178,generate-grids-gridgen,-6.178,-2.739,0.0,-0.0,-2.288,-29.66,-1.323,0.5301,0.0,-42.2,-30.98,0.1998
Cc1nn(C)c2c(=O)[nH]ncc12,x00981-1,49,Done,,0.6602,-5.947,generate-grids-gridgen,-5.947,-1.853,0.0,-0.0,-2.757,-26.38,-0.1128,0.0,0.0,-35.93,-26.5,0.0
O=C(Nc1cccc(Cl)c1)C(F)(F)F,x00982-1,50,Done,,1.196,-6.932,generate-grids-gridgen,-6.932,-2.085,0.0,-0.0,-3.82,-25.77,-0.5166,0.3386,0.0,-36.62,-26.29,1.289
Cc1ccc(-n2nnnc2N)cc1,x00990-1,51,Done,,0.8473,-6.029,generate-grids-gridgen,-6.029,-1.556,0.0,-0.0,-3.378,-26.33,-1.908,0.5082,0.0,-38.12,-28.24,0.5741
COc1ccc2cn[nH]c(=O)c2c1OC,x01009-1,52,Done,,1.343,-7.523,generate-grids-gridgen,-7.523,-2.126,-0.3738,-0.0,-3.281,-27.17,-2.556,0.0,0.0,-43.01,-29.73,0.1542
N#Cc1ccc(N2CCCOCC2)cn1,x01016-1,53,Done,,1.391,-6.956,generate-grids-gridgen,-6.956,-2.166,-0.2092,-0.0,-3.222,-29.4,-1.903,0.3975,0.0,-44.5,-31.31,0.01411
COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,x01039-1,54,Done,,1.558,-3.806,generate-grids-gridgen,-3.806,-1.742,0.0,-0.0,-1.177,-31.26,-1.206,0.8565,0.0,-38.89,-32.47,2.024
O=C(c1ccccc1)N1[C@H]2CC[C@@H]1CC2,x01070-1,55,Done,,1.602,-7.268,generate-grids-gridgen,-7.268,-3.205,0.0,-0.0,-3.383,-27.69,-0.6953,0.8081,0.0,-41.05,-28.38,0.1076
O=C(COc1ccccc1)NC1CCCC1,x01105-1,56,Done,,6.663,-6.301,generate-grids-gridgen,-6.301,-3.097,0.0,-0.0,-2.831,-29.47,0.3309,1.05,0.0,-38.91,-29.14,3.466
O=C(CCc1ccccc1)N1CCOCC1,x01108-1,57,Done,,2.691,-7.433,generate-grids-gridgen,-7.433,-3.084,0.0,-0.0,-3.467,-29.61,-0.6797,0.6999,0.0,-42.96,-30.29,2.183
O=C(CCOc1ccccc1)N1CCCC1,x01111-1,58,Done,,3.394,-6.726,generate-grids-gridgen,-6.726,-3.102,-0.06711,-0.0,-2.986,-29.45,-0.9888,1.05,0.0,-41.51,-30.44,2.686
Cc1ccc2nc(N)sc2c1,x01126-1,59,Done,,0.6466,-6.35,generate-grids-gridgen,-6.35,-2.542,0.0,-0.0,-2.592,-25.46,0.388,0.0,0.0,-34.41,-25.07,0.0
O=C1NCCc2ccccc21,x01130-1,60,Done,,0.6694,-6.749,generate-grids-gridgen,-6.749,-2.258,0.0,-0.0,-3.117,-23.9,-1.187,0.0,0.0,-35.19,-25.09,0.0
NS(=O)(=O)c1ccccc1F,x01131-1,61,Done,,1.102,-5.983,generate-grids-gridgen,-5.984,-1.597,-0.32,-0.0,-2.362,-21.7,-4.057,0.0,-0.01129,-34.72,-25.75,0.4767
O=C1Nc2cccc3cccc1c23,x01217-1,62,Done,,0.6792,-7.371,generate-grids-gridgen,-7.371,-2.811,0.0,-0.0,-3.221,-25.25,-0.5077,0.0,0.0,-36.99,-25.76,0.0
Nc1nc2c(Cl)cccc2s1,x01233-1,63,Done,,0.5616,-6.996,generate-grids-gridgen,-6.996,-2.573,-0.2008,-0.0,-2.722,-25.03,-1.659,0.0,0.0,-37.66,-26.69,0.0
O=C([O-])Cn1c2ccccc2c(=O)c2ccccc21,x01234-1,64,Done,,1.274,-7.294,generate-grids-gridgen,-7.295,-2.635,-0.16,-0.0,-2.619,-27.04,-3.529,0.0,0.0,-46.38,-30.56,0.1826
Nc1ccc2ccccc2n1,x01249-1,65,Done,,0.637,-6.277,generate-grids-gridgen,-6.433,-2.578,0.0,-0.0,-2.692,-24.09,0.277,0.0,0.0,-32.96,-23.81,0.0
Nc1ccc2ccccc2[nH+]1,x01249-1,66,Done,,0.6856,-6.409,generate-grids-gridgen,-7.275,-2.571,0.0,-0.0,-3.549,-20.39,-0.9061,0.0,0.0,-32.78,-21.3,0.0
Nc1nc2ccc(F)cc2s1,x01260-1,67,Done,,0.5687,-6.638,generate-grids-gridgen,-6.638,-2.174,0.0,-0.0,-3.105,-22.52,-1.554,0.0,0.0,-33.51,-24.07,0.0
OCc1cc2c(Cl)cccc2[nH]1,x01287-1,68,Done,,1.424,-7.042,generate-grids-gridgen,-7.042,-2.38,-0.32,-0.0,-2.76,-22.49,-3.052,0.0,0.0,-36.01,-25.54,0.4313
CC(C)n1c(N)[nH+]c2ccccc21,x01295-1,69,Done,,1.147,-7.176,generate-grids-gridgen,-7.422,-2.506,0.0,-0.0,-3.802,-21.74,-0.1798,0.0,0.0,-34.27,-21.92,0.1081
CC(C)n1c(N)nc2ccccc21,x01295-1,70,Done,,1.149,-6.555,generate-grids-gridgen,-7.194,-2.474,0.0,-0.0,-3.327,-26.5,-0.4475,0.0,0.0,-38.43,-26.95,0.1136
O=c1[nH]ccc2ccccc12,x01306-1,71,Done,,0.6103,-6.497,generate-grids-gridgen,-6.497,-2.563,0.0,-0.0,-2.589,-23.9,-0.9974,0.0,0.0,-34.57,-24.9,0.0
O=C(c1ccc(Cl)cc1)N1CCSCC1,x01325-1,72,Done,,1.399,-7.032,generate-grids-gridgen,-7.032,-2.639,0.0,-0.0,-3.248,-32.66,-0.6964,0.5931,0.0,-47.15,-33.35,0.5493
O=C(Nc1ccccc1)Nc1cccnc1,x01334-1,73,Done,,2.025,-5.468,generate-grids-gridgen,-5.477,-2.856,-0.1567,-0.0,-1.43,-29.48,-1.958,0.7336,0.0,-38.31,-31.44,6.675
O=C(Nc1ccccc1)Nc1ccc[nH+]c1,x01334-1,74,Done,,2.149,-2.659,generate-grids-gridgen,-5.137,-2.972,0.0,-0.0,-0.9412,-30.84,-2.733,0.7278,0.0,-38.83,-33.57,9.158
NC(=O)Nc1ccc(-c2ccccc2)cc1,x01358-1,75,Done,,1.556,-7.564,generate-grids-gridgen,-7.564,-2.467,-0.3188,-0.0,-3.238,-25.86,-6.556,0.7393,-0.003559,-45.48,-32.42,0.7385
CCc1ccc(-c2nc(N)sc2C)cc1,x01378-1,76,Done,,1.438,-6.99,generate-grids-gridgen,-7.027,-3.206,0.0,-0.0,-2.638,-29.67,-0.3419,0.3525,0.0,-42.21,-30.01,0.1756
CCc1ccc(-c2[nH+]c(N)sc2C)cc1,x01378-1,77,Done,,1.624,-5.069,generate-grids-gridgen,-6.737,-3.193,0.0,-0.0,-2.669,-26.85,0.793,0.3498,0.0,-36.78,-26.06,0.1303
CC1CCN(c2ccc(N)cc2Cl)CC1,x01382-1,78,Done,,1.399,-7.133,generate-grids-gridgen,-7.234,-3.355,0.0,-0.0,-2.694,-30.52,0.02772,0.3357,0.0,-43.56,-30.49,0.7522
C[C@H]1CC[N@H+](c2ccc(N)cc2Cl)CC1,x01382-1,79,Done,,1.146,-7.23,generate-grids-gridgen,-8.327,-3.175,0.0,-0.0,-3.837,-28.53,-1.482,0.3332,0.0,-44.87,-30.01,0.08689
C[C@H]1CC[N@@H+](c2ccc(N)cc2Cl)CC1,x01382-1,80,Done,,1.059,-6.91,generate-grids-gridgen,-8.007,-2.824,-0.06091,-0.0,-3.838,-26.8,-1.849,0.3332,0.0,-42.35,-28.65,0.3722
COC(=O)CNC(=O)c1cc(C)on1,x01401-1,81,Done,,2.444,-4.472,generate-grids-gridgen,-4.472,-1.092,-0.2549,-0.0,-2.862,-26.66,-3.911,1.658,-0.002041,-37.89,-30.58,1.714
CC(=O)N1c2ccccc2CC[C@H]1C,x01411-1,82,Done,,1.359,-4.182,generate-grids-gridgen,-4.182,-2.533,-0.2588,-0.0,0.2393,-26.92,-1.888,0.0,0.0,-36.14,-28.81,0.005605
CCNc1ccc(S(C)(=O)=O)cc1F,x01415-1,83,Done,,1.615,-6.278,generate-grids-gridgen,-6.278,-2.189,0.0,-0.0,-3.045,-26.05,-0.6446,0.3554,0.0,-36.28,-26.69,1.245
COc1ccc(NC(=O)Nc2ccncc2)cc1,x01438-1,84,Done,,2.352,-4.584,generate-grids-gridgen,-4.682,-2.962,0.0,-0.0,-0.7237,-33.72,-1.271,0.8802,0.0,-41.19,-34.99,6.218
COc1ccc(NC(=O)Nc2cc[nH+]cc2)cc1,x01438-1,85,Done,,1.977,-3.801,generate-grids-gridgen,-4.916,-2.189,-0.32,-0.0,-0.7313,-25.47,-8.369,0.874,-0.02007,-42.21,-33.84,4.842
C[NH2+]Cc1cccc(Cl)c1,x01464-1,86,Done,,1.233,-7.637,generate-grids-gridgen,-7.658,-2.51,0.0,-0.0,-3.597,-19.47,-3.853,0.0,0.0,-34.58,-23.32,0.7928
CNCc1cccc(Cl)c1,x01464-1,87,Done,,1.275,-4.849,generate-grids-gridgen,-6.815,-2.511,-0.3537,-0.0,-2.578,-19.64,-2.605,0.0,0.0,-30.98,-22.25,1.502
O=C(Nc1nccs1)c1ccccc1,x01502-1,88,Done,,1.433,-5.663,generate-grids-gridgen,-5.663,-2.676,0.0,-0.0,-2.747,-29.08,0.2111,1.183,0.0,-38.94,-28.87,0.8727
O=S(=O)(c1ccccc1)N1CCCC1,x01511-1,89,Done,,3.934,-6.004,generate-grids-gridgen,-6.004,-2.394,0.0,-0.0,-2.879,-29.68,0.05002,0.745,0.0,-40.23,-29.63,0.02979
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2cnc3ccccc32)n1,x02691-1,90,Done,,2.571,-6.969,generate-grids-gridgen,-6.979,-2.757,0.0,-0.0,-2.645,-41.07,-0.00776,0.4777,0.0,-57.15,-41.07,2.015
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2c[nH+]c3ccccc32)n1,x02691-1,91,Done,,2.79,-4.589,generate-grids-gridgen,-7.023,-2.709,0.0,-0.0,-2.585,-38.68,-1.808,0.4753,0.0,-57.59,-40.48,1.05
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,x02696-1,92,Done,,4.304,-7.729,generate-grids-gridgen,-7.729,-3.933,0.0,-0.0,-2.327,-36.16,-1.92,0.627,0.0,-53.05,-38.08,7.69
CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,93,Done,,9.937,-7.226,generate-grids-gridgen,-7.243,-4.095,0.0,-0.0,-2.002,-39.81,0.4054,0.7839,0.0,-54.47,-39.4,6.571
CC(C)[N@@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,94,Done,,6.017,-5.608,generate-grids-gridgen,-8.03,-4.132,-0.02228,-0.0,-2.538,-36.37,-2.022,0.7839,0.0,-59.38,-38.39,0.5296
CC(C)[N@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,95,Done,,5.218,-5.737,generate-grids-gridgen,-8.159,-3.772,0.0,-0.0,-3.099,-38.23,-1.068,0.7839,0.0,-58.85,-39.3,1.606
CC(C)N(C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,96,Done,,10.2,-4.187,generate-grids-gridgen,-6.805,-3.954,0.0,-0.0,-1.626,-37.25,-1.001,0.7879,0.0,-55.01,-38.26,1.873
CC(C)(C)n1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,97,Done,,2.132,-3.483,generate-grids-gridgen,-3.781,-3.041,-0.2494,-0.0,1.319,-36.29,-3.111,0.4708,0.0,-47.4,-39.4,1.969
CC(C)(C)n1cc([N-]S(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,98,Done,,2.113,-6.205,generate-grids-gridgen,-6.754,-3.294,-0.3158,-0.0,-1.79,-35.28,-0.4256,0.4733,0.0,-50.18,-35.7,4.847
C[C@H](Cc1cccnc1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,99,Done,,4.431,-7.66,generate-grids-gridgen,-7.671,-2.923,-0.2883,-0.0,-2.513,-39.91,-3.858,0.6605,-0.0332,-61.6,-43.76,4.241
C[C@H](Cc1ccc[nH+]c1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,100,Done,,4.325,-5.171,generate-grids-gridgen,-7.556,-2.895,-0.1964,-0.0,-2.403,-38.96,-5.012,0.6571,-0.01829,-62.17,-43.97,4.273
Cc1cccnc1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,101,Done,,2.084,-6.533,generate-grids-gridgen,-6.686,-2.848,0.0,-0.0,-2.105,-37.27,-2.613,0.5223,0.0,-54.65,-39.88,3.88
Cc1cccnc1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,102,Done,,2.247,-6.071,generate-grids-gridgen,-7.153,-3.329,0.0,-0.0,-2.165,-34.3,-3.099,0.5195,0.0,-54.01,-37.39,2.385
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,103,Done,,1.973,-5.851,generate-grids-gridgen,-7.557,-2.807,0.0,-0.0,-3.154,-33.05,-3.091,0.5195,0.0,-52.05,-36.15,3.586
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,104,Done,,2.248,-4.52,generate-grids-gridgen,-7.197,-3.361,0.0,-0.0,-2.366,-33.72,-2.006,0.5167,0.0,-52.85,-35.72,1.143
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,x02715-1,105,Done,,3.142,-7.895,generate-grids-gridgen,-7.895,-2.797,0.0,-0.0,-3.158,-36.75,-2.583,0.2853,0.0,-57.14,-39.33,1.995
C=CCC1(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2CO)CCCCC1,x02736-1,106,Done,,12.56,-7.951,generate-grids-gridgen,-7.951,-4.147,-0.4476,-0.0,-1.846,-39.69,-3.985,1.072,0.0,-60.91,-43.68,4.125
CC[C@@H](C)Oc1cc(C(=O)N2CC[C@H](C)c3cccc(O)c32)ccn1,x02742-1,107,Done,,6.675,-3.791,generate-grids-gridgen,-3.793,-3.392,0.0,-0.0,0.5717,-34.86,0.7745,0.6536,0.0,-41.23,-34.09,3.079
C[C@@H]([NH2+]Cc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,108,Done,,3.54,-9.547,generate-grids-gridgen,-9.8,-3.436,0.0,-0.0,-4.211,-41.43,-3.929,0.5072,0.0,-70.48,-45.36,5.065
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,109,Done,,4.701,-8.029,generate-grids-gridgen,-8.715,-3.344,-0.1193,-0.0,-3.218,-39.52,-3.784,0.5096,0.0,-67.13,-43.3,1.763
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1[nH+]c2ccccc2n1C(F)F,x02745-1,110,Done,,4.48,-6.829,generate-grids-gridgen,-9.126,-3.648,0.0,-0.0,-3.583,-41.65,-2.131,0.5072,0.0,-67.21,-43.78,3.352
C[C@@H](NCc1[nH+]c2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,111,Done,,5.075,-6.328,generate-grids-gridgen,-8.869,-3.391,-0.08348,-0.0,-3.804,-38.03,-1.309,0.5072,0.0,-61.89,-39.34,4.195
COc1ccccc1-c1cn(Cc2nc(C(C)(C)C)cs2)nn1,x02746-1,112,Done,,2.605,-6.818,generate-grids-gridgen,-6.818,-3.058,-0.32,-0.0,-1.596,-35.97,-3.733,0.5223,-0.007606,-55.23,-39.7,1.157
CS(=O)(=O)NCc1ccc(C(=O)N2CCCCCc3ccccc32)o1,x02776-1,114,Done,,3.411,-8.293,generate-grids-gridgen,-8.293,-3.697,-0.2203,-0.0,-2.425,-42.13,-2.86,0.5847,0.0,-66.6,-44.99,2.799
Cc1nc2c3ccccc3nc(S[C@H](C)C(=O)N(C)C(C)C)n2n1,x02777-1,115,Done,,2.482,-7.54,generate-grids-gridgen,-7.54,-3.364,-0.106,-0.0,-2.588,-37.44,-1.692,0.6434,0.0,-56.44,-39.13,1.191
