SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Nc1nc2ccc(Cl)cc2s1,x00252-1,14,Done,,0.5621,-7.686,generate-grids-gridgen,-7.686,-2.117,-0.608,-0.0,-3.086,-21.37,-5.074,0.0,-0.04526,-38.65,-26.45,0.0
O=C([O-])COc1c(Cl)cccc1Cl,x00261-1,15,Done,,1.368,-6.378,generate-grids-gridgen,-6.378,-2.459,-0.1524,-0.0,-2.409,-23.42,-3.497,0.3479,-0.01031,-39.91,-26.92,0.4544
Cc1ccc(CS(N)(=O)=O)cc1F,x00337-1,16,Done,,1.67,-6.711,generate-grids-gridgen,-6.711,-1.974,0.0,-0.0,-3.53,-26.23,-1.956,0.3975,0.0,-39.4,-28.19,0.1586
COc1ccccc1-c1nnco1,x00348-1,17,Done,,1.216,-6.191,generate-grids-gridgen,-6.191,-2.07,0.0,-0.0,-2.712,-23.27,-4.656,0.5035,-0.05062,-38.19,-27.93,0.1497
CNC(=O)c1cccc2cc[nH]c12,x00358-1,18,Done,,1.543,-7.415,generate-grids-gridgen,-7.415,-2.286,-0.5067,-0.0,-2.733,-25.14,-4.203,0.0,-0.002186,-42.22,-29.34,0.3104
O=C(COc1ccccc1)Nc1ccccc1O,x00370-1,19,Done,,5.398,-6.948,generate-grids-gridgen,-6.949,-2.683,-0.5488,-0.0,-2.528,-28.6,-6.216,1.174,0.0,-49.06,-34.82,0.4101
CC(C)N1CCN(C(=O)c2cccs2)CC1,x00406-1,20,Done,,2.55,-6.591,generate-grids-gridgen,-6.825,-2.819,0.0,-0.0,-2.862,-32.89,-0.712,0.6076,0.0,-46.64,-33.6,2.24
CC(C)[NH+]1CCN(C(=O)c2cccs2)CC1,x00406-1,21,Done,,2.297,-8.008,generate-grids-gridgen,-8.672,-2.761,0.0,-0.0,-4.49,-31.87,-2.869,0.6032,0.0,-53.69,-34.74,0.04601
CC1(C)CN(C(=O)NCC2CC2)C1(C)C,x00409-1,22,Done,,2.554,-6.484,generate-grids-gridgen,-6.484,-2.544,-0.32,-0.0,-2.941,-25.33,-3.59,1.126,0.0,-39.56,-28.92,1.523
O=C(N1CCOCC1)N1CCC=C(F)C1,x00433-1,23,Done,,2.149,-7.075,generate-grids-gridgen,-7.075,-2.329,0.0,-0.0,-3.96,-29.89,-0.1306,0.7278,0.0,-42.53,-30.02,0.956
COc1ccc(Cn2ccnn2)cc1F,x00462-1,24,Done,,1.647,-7.057,generate-grids-gridgen,-7.057,-2.815,0.0,-0.0,-3.393,-28.76,-1.209,0.7698,0.0,-42.35,-29.97,0.4087
Cc1ccc(CNC(=O)c2sccc2C)cc1,x00463-1,25,Done,,3.165,-5.833,generate-grids-gridgen,-5.833,-3.466,-0.5757,-0.0,-0.3591,-33.44,-3.798,0.8096,0.0,-45.45,-37.24,9.34
CN(C[C@@H]1CCOC1)c1ncncc1Cl,x00494-1,26,Done,,4.817,-6.061,generate-grids-gridgen,-6.062,-2.537,0.0,-0.0,-3.024,-29.1,-0.203,0.9851,0.0,-40.31,-29.3,0.3563
O=C(CSc1ccccc1)NC1CCCCC1,x00509-1,27,Done,,5.579,-7.251,generate-grids-gridgen,-7.251,-3.601,0.0,-0.0,-2.828,-31.58,-0.5778,0.8436,0.0,-46.13,-32.15,1.393
CC(=O)c1cccc(NC(=O)C(F)(F)F)c1,x00512-1,28,Done,,1.702,-7.863,generate-grids-gridgen,-7.863,-2.156,-0.608,-0.0,-3.375,-27.71,-6.279,0.64,-0.03708,-49.53,-33.99,0.3339
COc1cccnc1C#N,x00527-1,29,Done,,0.6413,-6.136,generate-grids-gridgen,-6.136,-1.604,-0.32,-0.0,-2.801,-19.06,-3.054,0.0,0.0,-30.25,-22.11,0.02621
COC(=O)c1ccc(S(N)(=O)=O)cc1,x00543-1,30,Done,,1.633,-5.993,generate-grids-gridgen,-5.995,-1.628,0.0,-0.0,-2.96,-28.03,-2.442,0.3611,0.0,-41.03,-30.47,0.1185
Cc1occc1C(=O)N1CCc2ccccc21,x00555-1,31,Done,,1.332,-6.832,generate-grids-gridgen,-6.832,-2.607,-0.32,-0.0,-2.846,-29.26,-1.7,0.6588,0.0,-43.51,-30.96,1.59
Cc1cc(F)cc(S(N)(=O)=O)c1,x00558-1,32,Done,,1.209,-5.739,generate-grids-gridgen,-5.74,-1.518,0.0,-0.0,-2.36,-22.53,-4.485,0.0,-0.06325,-35.95,-27.01,0.1663
O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1,x00612-1,33,Done,,2.121,-7.95,generate-grids-gridgen,-7.95,-3.147,0.0,-0.0,-3.672,-31.49,-0.8496,0.5707,0.0,-47.46,-32.34,0.6231
Cc1ccc(NC(=O)c2cccc(F)c2)cc1O,x00625-1,34,Done,,2.418,-4.504,generate-grids-gridgen,-4.505,-2.399,0.0,-0.0,-1.203,-30.07,-1.779,0.868,0.0,-39.19,-31.85,3.123
CCN(CC)c1cc(C)nc2ncnn12,x00638-1,35,Done,,1.58,-6.635,generate-grids-gridgen,-6.635,-2.159,-0.1155,-0.0,-3.05,-25.82,-2.736,0.391,0.0,-39.89,-28.56,0.7196
C[C@@H]1CCCN(C(=O)c2cscn2)CC1,x00644-1,36,Done,,2.38,-7.545,generate-grids-gridgen,-7.545,-2.867,-0.006767,-0.0,-3.505,-33.41,-1.131,0.6735,0.0,-49.62,-34.54,0.901
Cn1ncc(Cl)c1C(=O)N1CCCCC1,x00652-1,37,Done,,1.173,-6.785,generate-grids-gridgen,-6.785,-2.642,0.0,-0.0,-3.321,-27.84,-0.5735,0.6567,0.0,-40.2,-28.41,0.6137
CN(C)C(=O)c1cc2cccc(F)c2o1,x00664-1,38,Done,,1.459,-7.498,generate-grids-gridgen,-7.498,-2.46,0.0,-0.0,-3.443,-28.03,-1.297,0.0,0.0,-42.02,-29.33,0.3113
Cc1ccn(Cc2csc(C)n2)c(=O)c1,x00674-1,39,Done,,0.9785,-6.987,generate-grids-gridgen,-6.988,-3.296,0.0,-0.0,-2.904,-31.59,0.6459,0.6944,0.0,-43.37,-30.94,1.118
Cn1nnc(NC(=O)c2cc3ccccc3o2)n1,x00714-1,40,Done,,1.245,-6.149,generate-grids-gridgen,-6.149,-2.21,0.0,-0.0,-3.069,-31.78,-1.072,0.8804,0.0,-43.09,-32.86,2.943
O=C(CCC1CCCCC1)N1CCOCC1,x00720-1,41,Done,,3.664,-6.784,generate-grids-gridgen,-6.784,-2.182,-0.2697,-0.0,-3.575,-23.11,-1.797,0.6684,0.0,-35.76,-24.9,1.801
Nc1ccc(CC(=O)N2CCc3ccccc32)cc1,x00753-1,42,Done,,2.183,-7.41,generate-grids-gridgen,-7.412,-3.669,0.0,-0.0,-2.782,-34.0,-0.583,0.8268,0.0,-48.81,-34.58,3.306
CN1CCCc2ccc(S(N)(=O)=O)cc21,x00757-1,43,Done,,1.554,-7.436,generate-grids-gridgen,-7.436,-2.523,-0.32,-0.0,-2.573,-26.15,-4.415,0.0,-0.04941,-43.95,-30.57,0.05043
CC(=O)N1CCOc2ccccc2C1,x00773-1,44,Done,,1.341,-7.695,generate-grids-gridgen,-7.695,-2.682,-0.32,-0.0,-3.017,-26.91,-2.199,0.0,0.0,-42.54,-29.11,0.08923
O=C(NCCc1cccs1)C1CCCCC1,x00794-1,45,Done,,5.138,-6.188,generate-grids-gridgen,-6.188,-2.719,-0.32,-0.0,-2.401,-27.0,-2.105,0.9178,0.0,-39.55,-29.11,2.958
CC(=O)NCCc1c[nH]c2ccc(F)cc12,x00819-1,46,Done,,1.974,-7.995,generate-grids-gridgen,-7.995,-2.941,-0.4439,-0.0,-2.989,-26.75,-6.244,0.6947,-0.04134,-48.14,-33.0,1.208
CC(=O)N1C[C@H](C)Oc2c(F)cccc21,x00913-1,47,Done,,1.404,-5.788,generate-grids-gridgen,-5.788,-2.104,0.0,-0.0,-2.116,-28.15,-1.067,0.0,0.0,-39.41,-29.22,0.6095
COc1ccc(Br)cc1CNC(C)=O,x00979-1,48,Done,,1.77,-6.464,generate-grids-gridgen,-6.464,-2.276,-0.5493,-0.0,-2.065,-26.14,-5.212,0.5301,-0.01386,-43.28,-31.36,1.393
Cc1nn(C)c2c(=O)[nH]ncc12,x00981-1,49,Done,,0.6967,-7.6,generate-grids-gridgen,-7.6,-1.411,-0.608,-0.0,-3.663,-21.34,-5.674,0.0,0.0,-39.51,-27.02,0.0
O=C(Nc1cccc(Cl)c1)C(F)(F)F,x00982-1,50,Done,,1.502,-7.394,generate-grids-gridgen,-7.394,-2.028,-0.581,-0.0,-2.986,-22.82,-6.388,0.3386,-0.03895,-40.17,-29.21,2.968
Cc1ccc(-n2nnnc2N)cc1,x00990-1,51,Done,,0.9773,-6.132,generate-grids-gridgen,-6.132,-1.779,0.0,-0.0,-3.365,-26.24,-1.23,0.5082,0.0,-37.25,-27.47,0.5233
COc1ccc2cn[nH]c(=O)c2c1OC,x01009-1,52,Done,,1.365,-8.656,generate-grids-gridgen,-8.656,-2.57,-0.608,-0.0,-3.228,-26.39,-6.201,0.0,0.0,-47.95,-32.59,0.2347
N#Cc1ccc(N2CCCOCC2)cn1,x01016-1,53,Done,,1.508,-6.715,generate-grids-gridgen,-6.715,-1.873,-0.32,-0.0,-2.966,-29.39,-3.227,0.3975,0.0,-45.4,-32.62,0.1006
COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,x01039-1,54,Done,,2.019,-6.478,generate-grids-gridgen,-6.478,-1.76,-0.4426,-0.0,-3.122,-25.54,-4.592,0.8565,-0.04522,-42.0,-30.13,1.751
O=C(c1ccccc1)N1[C@H]2CC[C@@H]1CC2,x01070-1,55,Done,,1.71,-6.521,generate-grids-gridgen,-6.521,-2.474,0.0,-0.0,-3.197,-28.42,-1.581,0.8081,0.0,-41.54,-30.01,0.06141
O=C(COc1ccccc1)NC1CCCC1,x01105-1,56,Done,,8.328,-5.394,generate-grids-gridgen,-5.394,-3.001,-0.32,-0.0,-1.166,-25.82,-4.44,1.05,0.0,-38.19,-30.26,3.723
O=C(CCc1ccccc1)N1CCOCC1,x01108-1,57,Done,,2.524,-7.181,generate-grids-gridgen,-7.181,-3.232,0.0,-0.0,-3.206,-28.99,0.04501,0.6999,0.0,-40.97,-28.95,1.867
O=C(CCOc1ccccc1)N1CCCC1,x01111-1,58,Done,,4.018,-6.519,generate-grids-gridgen,-6.519,-3.012,0.0,-0.0,-3.096,-29.61,0.1299,1.05,0.0,-39.67,-29.48,3.939
Cc1ccc2nc(N)sc2c1,x01126-1,59,Done,,0.6296,-7.953,generate-grids-gridgen,-7.953,-2.269,-0.56,-0.0,-3.223,-21.67,-5.184,0.0,-0.04018,-39.4,-26.85,0.0
O=C1NCCc2ccccc21,x01130-1,60,Done,,0.7197,-8.48,generate-grids-gridgen,-8.48,-2.196,-0.608,-0.0,-3.854,-22.27,-4.724,0.0,0.0,-40.67,-26.99,0.0
NS(=O)(=O)c1ccccc1F,x01131-1,61,Done,,1.07,-6.547,generate-grids-gridgen,-6.548,-1.589,-0.3109,-0.0,-3.15,-21.94,-2.667,0.0,0.0,-33.99,-24.61,0.4655
O=C1Nc2cccc3cccc1c23,x01217-1,62,Done,,0.675,-8.65,generate-grids-gridgen,-8.65,-2.612,-0.5608,-0.0,-3.577,-23.0,-5.0,0.0,0.0,-42.55,-28.0,0.0
Nc1nc2c(Cl)cccc2s1,x01233-1,63,Done,,0.5889,-7.411,generate-grids-gridgen,-7.411,-2.518,-0.32,-0.0,-2.826,-24.43,-3.466,0.0,-0.00497,-40.3,-27.9,0.0
O=C([O-])Cn1c2ccccc2c(=O)c2ccccc21,x01234-1,64,Done,,1.532,-7.674,generate-grids-gridgen,-7.675,-3.453,0.0,-0.0,-2.771,-30.58,0.515,0.0,0.0,-46.08,-30.06,2.275
Nc1ccc2ccccc2n1,x01249-1,65,Done,,0.6273,-6.952,generate-grids-gridgen,-7.109,-2.569,-0.32,-0.0,-2.783,-21.96,-2.257,0.0,0.0,-34.47,-24.22,0.0
Nc1ccc2ccccc2[nH+]1,x01249-1,66,Done,,0.657,-5.88,generate-grids-gridgen,-6.745,-2.421,0.0,-0.0,-2.794,-19.04,-3.756,0.0,-0.01418,-32.38,-22.8,0.0
Nc1nc2ccc(F)cc2s1,x01260-1,67,Done,,0.5702,-7.963,generate-grids-gridgen,-7.963,-1.969,-0.5452,-0.0,-3.688,-20.58,-4.679,0.0,-0.02995,-37.35,-25.26,0.0
OCc1cc2c(Cl)cccc2[nH]1,x01287-1,68,Done,,1.536,-6.879,generate-grids-gridgen,-6.879,-2.088,-0.4345,-0.0,-2.573,-23.78,-3.961,0.0,0.0,-39.07,-27.74,0.3033
CC(C)n1c(N)[nH+]c2ccccc21,x01295-1,69,Done,,1.206,-6.705,generate-grids-gridgen,-6.952,-2.396,0.0,-0.0,-3.043,-18.94,-3.776,0.0,0.0,-33.02,-22.71,0.2986
CC(C)n1c(N)nc2ccccc21,x01295-1,70,Done,,1.158,-7.024,generate-grids-gridgen,-7.662,-2.419,-0.32,-0.0,-3.219,-24.71,-3.127,0.0,0.0,-40.43,-27.84,0.1002
O=c1[nH]ccc2ccccc12,x01306-1,71,Done,,0.6284,-8.034,generate-grids-gridgen,-8.034,-2.414,-0.608,-0.0,-3.219,-21.71,-4.714,0.0,0.0,-39.11,-26.42,0.0
O=C(c1ccc(Cl)cc1)N1CCSCC1,x01325-1,72,Done,,1.49,-7.277,generate-grids-gridgen,-7.277,-2.958,0.0,-0.0,-3.124,-32.33,-1.148,0.5931,0.0,-47.54,-33.48,1.384
O=C(Nc1ccccc1)Nc1cccnc1,x01334-1,73,Done,,2.161,-5.423,generate-grids-gridgen,-5.432,-2.067,0.0,-0.0,-2.438,-28.86,-1.452,0.7336,0.0,-40.02,-30.31,0.2602
O=C(Nc1ccccc1)Nc1ccc[nH+]c1,x01334-1,74,Done,,2.556,-3.062,generate-grids-gridgen,-5.54,-2.655,0.0,-0.0,-1.631,-28.82,-3.609,0.7278,0.0,-40.41,-32.43,6.441
NC(=O)Nc1ccc(-c2ccccc2)cc1,x01358-1,75,Done,,1.844,-7.457,generate-grids-gridgen,-7.457,-2.621,-0.32,-0.0,-3.11,-28.61,-4.768,0.7393,0.0,-47.53,-33.37,0.8992
CCc1ccc(-c2nc(N)sc2C)cc1,x01378-1,76,Done,,1.603,-6.249,generate-grids-gridgen,-6.285,-2.457,-0.04247,-0.0,-2.412,-29.55,-1.666,0.3525,0.0,-41.45,-31.21,1.732
CCc1ccc(-c2[nH+]c(N)sc2C)cc1,x01378-1,77,Done,,1.635,-6.207,generate-grids-gridgen,-7.874,-3.502,0.0,-0.0,-2.905,-26.61,-3.244,0.3498,0.0,-44.13,-29.85,0.2443
CC1CCN(c2ccc(N)cc2Cl)CC1,x01382-1,78,Done,,1.499,-6.482,generate-grids-gridgen,-6.583,-3.116,0.0,-0.0,-2.194,-29.39,-0.9274,0.3357,0.0,-41.73,-30.32,0.6752
C[C@H]1CC[N@H+](c2ccc(N)cc2Cl)CC1,x01382-1,79,Done,,1.232,-5.485,generate-grids-gridgen,-6.582,-3.019,0.0,-0.0,-2.298,-26.43,-1.845,0.3332,0.0,-39.71,-28.28,0.01837
C[C@H]1CC[N@@H+](c2ccc(N)cc2Cl)CC1,x01382-1,80,Done,,1.134,-5.57,generate-grids-gridgen,-6.667,-2.356,0.0,-0.0,-2.899,-26.35,-2.701,0.3332,-0.02224,-39.93,-29.06,0.4581
COC(=O)CNC(=O)c1cc(C)on1,x01401-1,81,Done,,2.749,-4.571,generate-grids-gridgen,-4.571,-1.268,-0.32,-0.0,-2.596,-26.87,-4.439,1.658,-0.03643,-39.15,-31.31,1.742
CC(=O)N1c2ccccc2CC[C@H]1C,x01411-1,82,Done,,1.38,-6.341,generate-grids-gridgen,-6.341,-2.755,-0.32,-0.0,-1.354,-23.82,-4.805,0.0,0.0,-39.34,-28.62,1.925
CCNc1ccc(S(C)(=O)=O)cc1F,x01415-1,83,Done,,1.85,-6.844,generate-grids-gridgen,-6.844,-2.272,0.0,-0.0,-3.177,-26.7,-2.778,0.3554,0.0,-41.18,-29.48,0.1626
COc1ccc(NC(=O)Nc2ccncc2)cc1,x01438-1,84,Done,,2.41,-4.473,generate-grids-gridgen,-4.571,-2.331,-0.4508,-0.0,-0.3195,-29.04,-4.226,0.6161,0.0,-40.36,-33.27,3.946
COc1ccc(NC(=O)Nc2cc[nH+]cc2)cc1,x01438-1,85,Done,,2.465,-4.905,generate-grids-gridgen,-6.02,-3.003,0.0,-0.0,-1.943,-32.85,-2.036,0.874,0.0,-45.85,-34.88,3.762
C[NH2+]Cc1cccc(Cl)c1,x01464-1,86,Done,,1.3,-7.547,generate-grids-gridgen,-7.569,-2.576,0.0,-0.0,-3.596,-20.69,-2.414,0.0,0.0,-33.82,-23.1,0.936
CNCc1cccc(Cl)c1,x01464-1,87,Done,,1.424,-4.726,generate-grids-gridgen,-6.692,-2.563,0.0,-0.0,-2.862,-21.8,-1.178,0.0,0.0,-31.97,-22.98,0.3745
O=C(Nc1nccs1)c1ccccc1,x01502-1,88,Done,,1.43,-5.023,generate-grids-gridgen,-5.023,-1.966,0.0,-0.0,-2.815,-29.28,0.2629,1.183,0.0,-37.43,-29.01,0.9842
O=S(=O)(c1ccccc1)N1CCCC1,x01511-1,89,Done,,4.597,-6.395,generate-grids-gridgen,-6.395,-2.551,0.0,-0.0,-2.887,-28.33,-1.9,0.745,0.0,-41.72,-30.23,0.09072
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2cnc3ccccc32)n1,x02691-1,90,Done,,2.633,-6.488,generate-grids-gridgen,-6.498,-2.0,0.0,-0.0,-2.687,-39.22,-2.185,0.4777,0.0,-58.0,-41.4,0.6486
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2c[nH+]c3ccccc32)n1,x02691-1,91,Done,,2.919,-4.613,generate-grids-gridgen,-7.048,-2.962,0.0,-0.0,-2.784,-38.73,1.057,0.4753,0.0,-54.41,-37.67,1.925
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,x02696-1,92,Done,,5.235,-7.559,generate-grids-gridgen,-7.559,-3.749,0.0,-0.0,-2.516,-36.34,-0.6905,0.627,0.0,-52.88,-37.03,2.548
CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,93,Done,,18.0,-6.287,generate-grids-gridgen,-6.304,-3.69,-0.32,-0.0,-0.4091,-37.7,-5.226,0.7839,0.0,-54.44,-42.92,7.006
CC(C)[N@@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,94,Done,,8.509,-5.683,generate-grids-gridgen,-8.105,-3.637,0.0,-0.0,-2.811,-37.18,-3.799,0.7839,-0.01089,-58.31,-40.98,8.018
CC(C)[N@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,95,Done,,7.065,-5.981,generate-grids-gridgen,-8.403,-3.044,0.0,-0.0,-2.937,-29.71,-11.04,0.7839,-0.06499,-60.96,-40.75,5.092
CC(C)N(C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,96,Done,,14.46,-5.281,generate-grids-gridgen,-7.899,-4.157,-0.2605,-0.0,-2.173,-37.09,-1.608,0.7879,-0.001063,-55.36,-38.7,4.654
CC(C)(C)n1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,97,Done,,2.773,-5.473,generate-grids-gridgen,-5.772,-3.241,0.0,-0.0,-0.8298,-39.91,-1.18,0.4708,0.0,-53.78,-41.09,3.291
CC(C)(C)n1cc([N-]S(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,98,Done,,2.441,-5.314,generate-grids-gridgen,-5.863,-2.975,0.0,-0.0,-1.287,-37.73,-1.26,0.4733,0.0,-52.95,-38.99,2.511
C[C@H](Cc1cccnc1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,99,Done,,4.898,-5.938,generate-grids-gridgen,-5.948,-2.723,-0.4975,-0.0,-0.6125,-38.61,-4.288,0.4624,-0.004428,-54.65,-42.9,7.625
C[C@H](Cc1ccc[nH+]c1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,100,Done,,5.282,-3.487,generate-grids-gridgen,-5.873,-2.429,-0.521,-0.0,-0.6662,-36.82,-5.804,0.4599,-0.005847,-52.85,-42.62,10.07
Cc1cccnc1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,101,Done,,2.251,-6.582,generate-grids-gridgen,-6.735,-2.812,-0.32,-0.0,-1.935,-33.83,-3.276,0.5223,-0.00755,-54.14,-37.1,0.7598
Cc1cccnc1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,102,Done,,2.482,-4.146,generate-grids-gridgen,-5.229,-2.966,-0.32,-0.0,-0.07393,-33.63,-4.711,0.5195,0.0,-50.23,-38.34,5.635
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,103,Done,,2.574,-6.238,generate-grids-gridgen,-7.943,-2.876,-0.3189,-0.0,-2.869,-33.68,-4.738,0.5195,-0.004434,-57.77,-38.42,0.8624
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,104,Done,,2.662,-4.54,generate-grids-gridgen,-7.217,-2.521,-0.32,-0.0,-2.786,-32.68,-3.151,0.5167,0.0,-54.29,-35.83,1.96
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,x02715-1,105,Done,,3.631,-7.205,generate-grids-gridgen,-7.205,-2.869,-0.1429,-0.0,-2.453,-36.72,-1.259,0.2853,0.0,-54.28,-37.98,0.3587
C=CCC1(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2CO)CCCCC1,x02736-1,106,Done,,19.84,-6.352,generate-grids-gridgen,-6.352,-3.203,-0.5188,-0.0,-1.232,-35.0,-4.805,1.072,0.0,-52.9,-39.8,3.839
CC[C@@H](C)Oc1cc(C(=O)N2CC[C@H](C)c3cccc(O)c32)ccn1,x02742-1,107,Done,,7.994,-3.359,generate-grids-gridgen,-3.361,-4.18,-0.608,-0.0,3.315,-31.89,-6.313,0.6536,0.0,-41.86,-38.21,8.926
C[C@@H]([NH2+]Cc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,108,Done,,4.184,-8.725,generate-grids-gridgen,-8.979,-3.208,-0.2929,-0.0,-3.405,-36.38,-5.078,0.5072,0.0,-64.26,-41.46,2.986
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,109,Done,,5.759,-7.518,generate-grids-gridgen,-8.204,-3.365,-0.1696,-0.0,-2.553,-41.25,-3.652,0.5096,-0.01569,-65.01,-44.9,2.851
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1[nH+]c2ccccc2n1C(F)F,x02745-1,110,Done,,5.473,-6.114,generate-grids-gridgen,-8.411,-3.684,0.0,-0.0,-2.957,-41.28,-1.422,0.5072,0.0,-63.32,-42.71,2.45
C[C@@H](NCc1[nH+]c2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,111,Done,,8.246,-5.594,generate-grids-gridgen,-8.135,-2.983,-0.3105,-0.0,-2.931,-37.28,-3.61,0.5072,-0.0119,-61.32,-40.89,0.7345
COc1ccccc1-c1cn(Cc2nc(C(C)(C)C)cs2)nn1,x02746-1,112,Done,,3.53,-7.07,generate-grids-gridgen,-7.07,-3.684,0.0,-0.0,-1.886,-41.34,0.3014,0.5223,0.0,-56.68,-41.04,1.199
C[C@H]1CCN(C(=O)[C@H]2C[C@]23CCc2ccccc23)c2c(O)cccc21,x02758-1,113,Done,,2.194,-3.606,generate-grids-gridgen,-3.607,-3.428,-0.32,-0.0,1.576,-27.75,-2.575,0.339,0.0,-37.12,-30.32,4.554
