SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Cc1ccc(CS(N)(=O)=O)cc1F,x00337-1,16,Done,,1.449,-6.159,generate-grids-gridgen,-6.159,-1.56,0.0,-0.0,-3.261,-24.65,-3.349,0.3975,0.0,-38.0,-28.0,0.8842
COc1ccccc1-c1nnco1,x00348-1,17,Done,,1.315,-6.422,generate-grids-gridgen,-6.422,-2.69,0.0,-0.0,-2.783,-29.0,-0.01619,0.5035,0.0,-39.97,-29.01,0.4746
CNC(=O)c1cccc2cc[nH]c12,x00358-1,18,Done,,1.457,-7.176,generate-grids-gridgen,-7.176,-2.297,-0.2761,-0.0,-2.991,-26.15,-2.033,0.0,0.0,-40.92,-28.18,0.2034
O=C(COc1ccccc1)Nc1ccccc1O,x00370-1,19,Done,,4.655,-6.271,generate-grids-gridgen,-6.272,-3.265,-0.4745,-0.0,-1.09,-35.38,-5.649,1.174,0.0,-52.14,-41.03,9.373
CC(C)N1CCN(C(=O)c2cccs2)CC1,x00406-1,20,Done,,3.061,-6.755,generate-grids-gridgen,-6.989,-3.031,0.0,-0.0,-2.781,-33.51,-0.72,0.6076,0.0,-45.93,-34.23,6.105
CC(C)[NH+]1CCN(C(=O)c2cccs2)CC1,x00406-1,21,Done,,2.281,-6.624,generate-grids-gridgen,-7.289,-2.67,0.0,-0.0,-3.37,-32.34,-1.561,0.6032,0.0,-48.91,-33.9,1.623
CC1(C)CN(C(=O)NCC2CC2)C1(C)C,x00409-1,22,Done,,2.602,-6.37,generate-grids-gridgen,-6.37,-2.573,-0.32,-0.0,-2.845,-24.92,-3.419,1.126,0.0,-37.22,-28.34,3.632
O=C(N1CCOCC1)N1CCC=C(F)C1,x00433-1,23,Done,,2.293,-7.487,generate-grids-gridgen,-7.487,-2.198,-0.32,-0.0,-3.809,-28.9,-2.953,0.7278,0.0,-46.83,-31.85,0.01811
COc1ccc(Cn2ccnn2)cc1F,x00462-1,24,Done,,1.626,-6.255,generate-grids-gridgen,-6.255,-2.272,0.0,-0.0,-3.073,-28.46,-1.708,0.7698,0.0,-41.41,-30.17,0.9131
Cc1ccc(CNC(=O)c2sccc2C)cc1,x00463-1,25,Done,,2.94,-7.584,generate-grids-gridgen,-7.584,-3.733,0.0,-0.0,-3.07,-36.34,-0.8074,1.157,0.0,-53.04,-37.15,1.709
CN(C[C@@H]1CCOC1)c1ncncc1Cl,x00494-1,26,Done,,5.314,-5.594,generate-grids-gridgen,-5.595,-1.614,-0.3421,-0.0,-2.579,-22.98,-5.97,0.9851,0.0,-37.46,-28.95,3.3
O=C(CSc1ccccc1)NC1CCCCC1,x00509-1,27,Done,,5.785,-6.436,generate-grids-gridgen,-6.436,-2.561,-0.32,-0.0,-2.293,-30.41,-3.904,0.8436,0.0,-46.75,-34.32,1.682
CC(=O)c1cccc(NC(=O)C(F)(F)F)c1,x00512-1,28,Done,,1.68,-7.508,generate-grids-gridgen,-7.508,-2.05,-0.3076,-0.0,-3.816,-28.96,-3.512,0.64,0.0,-45.37,-32.47,3.849
COc1cccnc1C#N,x00527-1,29,Done,,0.6757,-5.88,generate-grids-gridgen,-5.88,-1.659,0.0,-0.0,-2.955,-21.42,-1.304,0.0,0.0,-30.78,-22.72,0.06148
COC(=O)c1ccc(S(N)(=O)=O)cc1,x00543-1,30,Done,,1.514,-5.059,generate-grids-gridgen,-5.061,-0.8353,-0.16,-0.0,-2.044,-23.81,-7.349,0.3611,-0.08906,-40.24,-31.16,0.1065
Cc1occc1C(=O)N1CCc2ccccc21,x00555-1,31,Done,,1.432,-5.973,generate-grids-gridgen,-5.973,-1.951,-0.4245,-0.0,-2.535,-24.59,-3.283,0.6588,0.0,-39.43,-27.88,0.142
Cc1cc(F)cc(S(N)(=O)=O)c1,x00558-1,32,Done,,1.11,-6.381,generate-grids-gridgen,-6.382,-1.533,-0.32,-0.0,-2.799,-21.95,-4.057,0.0,-0.02467,-36.3,-26.0,0.1721
O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1,x00612-1,33,Done,,2.144,-8.413,generate-grids-gridgen,-8.413,-3.543,0.0,-0.0,-3.814,-33.35,0.2668,0.5707,0.0,-49.75,-33.08,0.7205
Cc1ccc(NC(=O)c2cccc(F)c2)cc1O,x00625-1,34,Done,,2.482,-7.51,generate-grids-gridgen,-7.511,-2.818,-0.32,-0.0,-2.824,-31.59,-5.587,0.868,0.0,-52.11,-37.17,1.799
CCN(CC)c1cc(C)nc2ncnn12,x00638-1,35,Done,,1.613,-5.34,generate-grids-gridgen,-5.34,-2.091,-0.32,-0.0,-1.649,-27.48,-1.984,0.391,0.0,-38.23,-29.46,3.285
C[C@@H]1CCCN(C(=O)c2cscn2)CC1,x00644-1,36,Done,,2.718,-6.965,generate-grids-gridgen,-6.965,-2.767,0.0,-0.0,-3.194,-33.8,0.08731,0.6735,0.0,-47.2,-33.72,1.689
Cn1ncc(Cl)c1C(=O)N1CCCCC1,x00652-1,37,Done,,1.294,-6.414,generate-grids-gridgen,-6.414,-1.992,-0.32,-0.0,-2.94,-26.98,-3.131,0.6567,0.0,-41.19,-30.11,1.773
CN(C)C(=O)c1cc2cccc(F)c2o1,x00664-1,38,Done,,1.473,-7.729,generate-grids-gridgen,-7.729,-2.732,0.0,-0.0,-3.374,-27.14,-1.779,0.0,0.0,-42.41,-28.92,0.251
Cc1ccn(Cc2csc(C)n2)c(=O)c1,x00674-1,39,Done,,1.013,-7.189,generate-grids-gridgen,-7.19,-2.941,-0.32,-0.0,-2.804,-32.27,-1.369,0.6944,0.0,-48.1,-33.64,0.02294
Cn1nnc(NC(=O)c2cc3ccccc3o2)n1,x00714-1,40,Done,,1.279,-6.536,generate-grids-gridgen,-6.536,-1.987,0.0,-0.0,-3.237,-35.46,-2.416,0.8804,-0.05695,-52.82,-37.88,1.938
O=C(CCC1CCCCC1)N1CCOCC1,x00720-1,41,Done,,4.216,-7.382,generate-grids-gridgen,-7.382,-2.957,-0.32,-0.0,-3.026,-26.83,-2.713,0.6684,0.0,-41.71,-29.55,1.77
Nc1ccc(CC(=O)N2CCc3ccccc32)cc1,x00753-1,42,Done,,2.004,-7.279,generate-grids-gridgen,-7.281,-3.517,-0.09276,-0.0,-2.567,-32.15,-1.924,0.8268,-0.0351,-49.72,-34.07,0.5595
CN1CCCc2ccc(S(N)(=O)=O)cc21,x00757-1,43,Done,,1.518,-7.383,generate-grids-gridgen,-7.383,-2.396,-0.32,-0.0,-2.694,-27.29,-3.817,0.0,-0.03639,-46.02,-31.1,0.05885
CC(=O)N1CCOc2ccccc2C1,x00773-1,44,Done,,1.471,-7.464,generate-grids-gridgen,-7.464,-2.53,0.0,-0.0,-3.478,-27.94,-0.3954,0.0,0.0,-41.27,-28.34,0.336
O=C(NCCc1cccs1)C1CCCCC1,x00794-1,45,Done,,4.788,-5.703,generate-grids-gridgen,-5.703,-3.656,0.0,-0.0,-1.421,-30.37,-0.1653,0.9178,0.0,-39.5,-30.53,4.352
CC(=O)NCCc1c[nH]c2ccc(F)cc12,x00819-1,46,Done,,2.481,-8.37,generate-grids-gridgen,-8.37,-2.837,-0.32,-0.0,-4.071,-30.13,-2.199,0.6947,0.0,-48.87,-32.33,1.051
CC(=O)N1C[C@H](C)Oc2c(F)cccc21,x00913-1,47,Done,,1.461,-7.371,generate-grids-gridgen,-7.371,-2.62,0.0,-0.0,-3.367,-29.35,0.552,0.0,0.0,-41.97,-28.79,0.0008727
COc1ccc(Br)cc1CNC(C)=O,x00979-1,48,Done,,1.56,-6.014,generate-grids-gridgen,-6.014,-2.429,-0.1405,-0.0,-2.299,-27.54,-1.993,0.5301,0.0,-40.48,-29.53,1.145
Cc1nn(C)c2c(=O)[nH]ncc12,x00981-1,49,Done,,0.6994,-7.93,generate-grids-gridgen,-7.93,-1.832,-0.32,-0.0,-3.807,-25.69,-4.583,0.0,0.0,-43.62,-30.27,0.0
O=C(Nc1cccc(Cl)c1)C(F)(F)F,x00982-1,50,Done,,1.305,-7.242,generate-grids-gridgen,-7.242,-2.088,-0.1292,-0.0,-3.561,-26.07,-3.328,0.3386,0.0,-41.26,-29.4,2.641
Cc1ccc(-n2nnnc2N)cc1,x00990-1,51,Done,,0.9072,-5.986,generate-grids-gridgen,-5.986,-1.652,0.0,-0.0,-3.342,-26.69,-1.106,0.5082,0.0,-37.62,-27.79,0.5565
COc1ccc2cn[nH]c(=O)c2c1OC,x01009-1,52,Done,,1.438,-7.628,generate-grids-gridgen,-7.628,-2.243,-0.3581,-0.0,-3.217,-27.86,-2.774,0.0,0.0,-45.17,-30.64,0.06946
N#Cc1ccc(N2CCCOCC2)cn1,x01016-1,53,Done,,1.489,-6.296,generate-grids-gridgen,-6.296,-2.165,0.0,-0.0,-3.081,-28.91,-0.01149,0.3975,0.0,-40.49,-28.92,0.02731
COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,x01039-1,54,Done,,1.861,-4.749,generate-grids-gridgen,-4.749,-1.879,0.0,-0.0,-2.351,-29.99,0.8201,0.8565,0.0,-37.88,-29.17,1.831
O=C(c1ccccc1)N1[C@H]2CC[C@@H]1CC2,x01070-1,55,Done,,1.769,-6.027,generate-grids-gridgen,-6.027,-2.082,0.0,-0.0,-3.184,-28.5,-0.962,0.8081,0.0,-39.9,-29.46,0.1792
O=C(COc1ccccc1)NC1CCCC1,x01105-1,56,Done,,9.028,-5.761,generate-grids-gridgen,-5.761,-2.088,-0.32,-0.0,-2.469,-26.87,-3.935,1.05,0.0,-41.49,-30.8,0.6692
O=C(CCc1ccccc1)N1CCOCC1,x01108-1,57,Done,,2.962,-6.392,generate-grids-gridgen,-6.392,-2.109,-0.16,-0.0,-2.927,-26.37,-3.849,0.6999,0.0,-41.72,-30.21,1.711
O=C(CCOc1ccccc1)N1CCCC1,x01111-1,58,Done,,4.869,-6.477,generate-grids-gridgen,-6.477,-2.777,-0.3159,-0.0,-2.758,-27.92,-1.864,1.05,0.0,-42.37,-29.79,1.189
Cc1ccc2nc(N)sc2c1,x01126-1,59,Done,,0.6364,-6.441,generate-grids-gridgen,-6.441,-2.516,0.0,-0.0,-2.621,-25.21,-0.2847,0.0,0.0,-35.35,-25.49,0.0
O=C1NCCc2ccccc21,x01130-1,60,Done,,0.7105,-8.744,generate-grids-gridgen,-8.744,-2.173,-0.608,-0.0,-4.028,-21.84,-5.333,0.0,-0.04278,-40.26,-27.17,0.0
NS(=O)(=O)c1ccccc1F,x01131-1,61,Done,,1.046,-5.227,generate-grids-gridgen,-5.228,-1.615,-0.32,-0.0,-1.516,-21.86,-4.227,0.0,-0.0502,-34.24,-26.09,0.3445
O=C1Nc2cccc3cccc1c23,x01217-1,62,Done,,0.6891,-9.211,generate-grids-gridgen,-9.211,-2.705,-0.4819,-0.0,-4.153,-27.0,-3.471,0.0,0.0,-46.7,-30.47,0.0
Nc1nc2c(Cl)cccc2s1,x01233-1,63,Done,,0.5867,-6.62,generate-grids-gridgen,-6.62,-2.461,0.0,-0.0,-2.701,-25.5,-1.214,0.0,0.0,-37.22,-26.71,0.0
O=C([O-])Cn1c2ccccc2c(=O)c2ccccc21,x01234-1,64,Done,,1.491,-7.626,generate-grids-gridgen,-7.627,-2.87,-0.1685,-0.0,-2.251,-29.02,-5.666,0.0,-0.03649,-59.36,-34.68,0.2716
Nc1ccc2ccccc2n1,x01249-1,65,Done,,0.6487,-7.159,generate-grids-gridgen,-7.315,-2.525,-0.32,-0.0,-2.917,-23.21,-2.621,0.0,0.0,-36.72,-25.83,0.0
Nc1ccc2ccccc2[nH+]1,x01249-1,66,Done,,0.6792,-5.82,generate-grids-gridgen,-6.686,-2.55,0.0,-0.0,-2.808,-19.41,-2.382,0.0,0.0,-30.9,-21.79,0.0
Nc1nc2ccc(F)cc2s1,x01260-1,67,Done,,0.5973,-7.363,generate-grids-gridgen,-7.363,-2.294,-0.32,-0.0,-3.142,-22.84,-3.094,0.0,0.0,-36.93,-25.93,0.0
OCc1cc2c(Cl)cccc2[nH]1,x01287-1,68,Done,,1.635,-6.738,generate-grids-gridgen,-6.738,-2.638,0.0,-0.0,-2.553,-26.61,-1.439,0.0,0.0,-39.3,-28.05,0.02569
CC(C)n1c(N)[nH+]c2ccccc21,x01295-1,69,Done,,1.151,-6.255,generate-grids-gridgen,-6.501,-2.126,0.0,-0.0,-3.046,-19.5,-2.368,0.0,0.0,-31.6,-21.87,0.005181
CC(C)n1c(N)nc2ccccc21,x01295-1,70,Done,,1.143,-7.492,generate-grids-gridgen,-8.131,-2.193,-0.3554,-0.0,-3.817,-25.29,-3.335,0.0,0.0,-42.58,-28.63,0.02576
O=c1[nH]ccc2ccccc12,x01306-1,71,Done,,0.6286,-8.368,generate-grids-gridgen,-8.368,-2.414,-0.5787,-0.0,-3.603,-22.82,-4.194,0.0,-0.00182,-40.39,-27.01,0.0
O=C(c1ccc(Cl)cc1)N1CCSCC1,x01325-1,72,Done,,1.54,-6.471,generate-grids-gridgen,-6.471,-2.479,0.0,-0.0,-3.011,-32.45,0.3202,0.5931,0.0,-44.38,-32.13,0.5456
O=C(Nc1ccccc1)Nc1cccnc1,x01334-1,73,Done,,2.07,-6.663,generate-grids-gridgen,-6.672,-2.718,-0.32,-0.0,-2.111,-34.29,-2.144,0.5135,0.0,-47.74,-36.43,6.206
O=C(Nc1ccccc1)Nc1ccc[nH+]c1,x01334-1,74,Done,,1.985,-5.378,generate-grids-gridgen,-7.856,-2.908,0.0,-0.0,-3.781,-30.11,-2.595,0.7278,0.0,-47.07,-32.7,2.616
NC(=O)Nc1ccc(-c2ccccc2)cc1,x01358-1,75,Done,,1.865,-6.871,generate-grids-gridgen,-6.871,-2.575,-0.3383,-0.0,-2.842,-28.88,-2.735,0.7393,0.0,-46.66,-31.61,0.3625
CCc1ccc(-c2nc(N)sc2C)cc1,x01378-1,76,Done,,1.642,-6.806,generate-grids-gridgen,-6.843,-2.907,0.0,-0.0,-2.403,-30.17,-2.158,0.3525,-0.05323,-44.62,-32.33,0.5587
CCc1ccc(-c2[nH+]c(N)sc2C)cc1,x01378-1,77,Done,,1.586,-6.14,generate-grids-gridgen,-7.807,-2.946,0.0,-0.0,-3.435,-26.69,-2.939,0.3498,0.0,-41.2,-29.63,2.29
CC1CCN(c2ccc(N)cc2Cl)CC1,x01382-1,78,Done,,1.385,-7.435,generate-grids-gridgen,-7.536,-3.224,-0.2549,-0.0,-2.622,-30.02,-1.803,0.3357,0.0,-45.28,-31.82,0.307
C[C@H]1CC[N@H+](c2ccc(N)cc2Cl)CC1,x01382-1,79,Done,,1.164,-5.432,generate-grids-gridgen,-6.529,-2.797,0.0,-0.0,-2.6,-28.91,-0.1313,0.3332,0.0,-39.24,-29.05,0.03789
C[C@H]1CC[N@@H+](c2ccc(N)cc2Cl)CC1,x01382-1,80,Done,,1.082,-6.282,generate-grids-gridgen,-7.379,-1.984,-0.1543,-0.0,-3.53,-25.21,-5.224,0.3332,0.0,-42.26,-30.43,0.09627
COC(=O)CNC(=O)c1cc(C)on1,x01401-1,81,Done,,2.876,-4.199,generate-grids-gridgen,-4.199,-1.61,-0.4574,-0.0,-1.382,-28.5,-3.241,1.161,0.0,-36.77,-31.74,7.124
CC(=O)N1c2ccccc2CC[C@H]1C,x01411-1,82,Done,,1.445,-7.927,generate-grids-gridgen,-7.927,-2.768,-0.3033,-0.0,-3.084,-27.14,-2.767,0.0,0.0,-43.79,-29.91,0.7032
CCNc1ccc(S(C)(=O)=O)cc1F,x01415-1,83,Done,,1.654,-6.428,generate-grids-gridgen,-6.428,-2.365,0.0,-0.0,-2.889,-27.54,-1.016,0.3554,0.0,-39.43,-28.56,0.2205
COc1ccc(NC(=O)Nc2ccncc2)cc1,x01438-1,84,Done,,2.609,-5.376,generate-grids-gridgen,-5.474,-2.153,-0.16,-0.0,-1.939,-34.4,-2.553,0.8802,0.0,-49.31,-36.95,0.3706
COc1ccc(NC(=O)Nc2cc[nH+]cc2)cc1,x01438-1,85,Done,,2.641,-4.077,generate-grids-gridgen,-5.191,-2.143,-0.16,-0.0,-1.957,-32.79,-1.105,0.874,0.0,-45.25,-33.89,0.56
C[NH2+]Cc1cccc(Cl)c1,x01464-1,86,Done,,1.31,-7.223,generate-grids-gridgen,-7.245,-2.25,0.0,-0.0,-3.558,-19.22,-3.169,0.0,0.0,-32.09,-22.39,1.407
CNCc1cccc(Cl)c1,x01464-1,87,Done,,1.35,-4.396,generate-grids-gridgen,-6.362,-2.375,0.0,-0.0,-2.742,-21.44,-1.159,0.0,0.0,-31.29,-22.6,0.01376
O=C(Nc1nccs1)c1ccccc1,x01502-1,88,Done,,1.358,-5.106,generate-grids-gridgen,-5.106,-1.976,-0.01148,-0.0,-2.715,-30.03,-0.5642,1.183,0.0,-39.72,-30.59,1.413
O=S(=O)(c1ccccc1)N1CCCC1,x01511-1,89,Done,,4.191,-6.112,generate-grids-gridgen,-6.112,-2.296,0.0,-0.0,-2.816,-27.25,-2.196,0.745,-0.05232,-40.78,-29.44,0.02382
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2cnc3ccccc32)n1,x02691-1,90,Done,,2.811,-9.43,generate-grids-gridgen,-9.44,-3.883,0.0,-0.0,-3.404,-46.7,-1.956,0.4777,-0.002393,-74.81,-48.65,2.231
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2c[nH+]c3ccccc32)n1,x02691-1,91,Done,,3.028,-6.612,generate-grids-gridgen,-9.047,-3.927,0.0,-0.0,-3.305,-44.64,-0.3874,0.4753,0.0,-69.37,-45.03,0.2054
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,x02696-1,92,Done,,5.759,-7.773,generate-grids-gridgen,-7.773,-4.004,0.0,-0.0,-2.624,-39.64,1.4,0.627,0.0,-54.26,-38.24,3.652
CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,93,Done,,14.7,-5.846,generate-grids-gridgen,-5.864,-2.913,-0.16,-0.0,-1.102,-38.59,-3.436,0.7839,-0.02801,-56.93,-42.02,1.508
CC(C)[N@@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,94,Done,,8.386,-3.949,generate-grids-gridgen,-6.371,-2.909,0.0,-0.0,-2.036,-40.43,-1.258,0.7839,0.0,-57.84,-41.69,5.944
CC(C)[N@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,95,Done,,7.352,-2.769,generate-grids-gridgen,-5.192,-2.925,0.0,-0.0,-0.04783,-36.68,-7.191,0.7839,-0.09012,-59.52,-43.87,1.909
CC(C)N(C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,96,Done,,19.57,-3.036,generate-grids-gridgen,-5.655,-3.256,-0.16,-0.0,-0.6307,-39.58,-2.787,0.7879,0.0,-58.94,-42.36,3.098
CC(C)(C)n1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,97,Done,,2.404,-4.595,generate-grids-gridgen,-4.893,-3.002,-0.08812,-0.0,-0.1023,-37.5,-1.975,0.4708,0.0,-49.04,-39.48,3.439
CC(C)(C)n1cc([N-]S(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,98,Done,,2.555,-4.159,generate-grids-gridgen,-4.708,-2.084,-0.27,-0.0,-0.9753,-35.87,-0.364,0.4733,-0.003772,-51.45,-36.23,1.092
C[C@H](Cc1cccnc1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,99,Done,,4.212,-7.868,generate-grids-gridgen,-7.879,-3.312,-0.16,-0.0,-2.288,-41.49,-4.446,0.6605,-0.03796,-66.68,-45.93,6.568
C[C@H](Cc1ccc[nH+]c1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,100,Done,,4.508,-4.394,generate-grids-gridgen,-6.78,-2.988,-0.3058,-0.0,-2.163,-36.32,-1.093,0.6571,0.0,-56.62,-37.41,2.331
Cc1cccnc1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,101,Done,,2.6,-7.838,generate-grids-gridgen,-7.991,-3.446,0.0,-0.0,-2.707,-44.83,-0.7925,0.5223,0.0,-66.19,-45.62,2.286
Cc1cccnc1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,102,Done,,2.827,-7.346,generate-grids-gridgen,-8.429,-3.607,0.0,-0.0,-2.862,-39.6,-3.33,0.5195,0.0,-63.4,-42.93,3.098
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,103,Done,,2.509,-6.114,generate-grids-gridgen,-7.82,-3.713,0.0,-0.0,-2.309,-39.61,-2.25,0.5195,0.0,-59.86,-41.86,3.806
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,104,Done,,3.01,-6.912,generate-grids-gridgen,-9.588,-3.662,0.0,-0.0,-3.933,-38.75,-3.821,0.5167,0.0,-65.36,-42.57,2.91
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,x02715-1,105,Done,,3.658,-8.692,generate-grids-gridgen,-8.692,-3.079,-0.2813,-0.0,-3.334,-39.72,-1.979,0.2853,0.0,-62.35,-41.7,1.545
C=CCC1(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2CO)CCCCC1,x02736-1,106,Done,,17.18,-7.656,generate-grids-gridgen,-7.656,-4.241,0.0,-0.0,-2.499,-38.4,-0.4519,1.072,0.0,-51.56,-38.85,3.569
CC[C@@H](C)Oc1cc(C(=O)N2CC[C@H](C)c3cccc(O)c32)ccn1,x02742-1,107,Done,,8.669,-2.503,generate-grids-gridgen,-2.506,-2.881,-0.3238,-0.0,1.188,-14.54,-2.772,0.6536,0.0,-17.51,-17.31,13.0
C[C@@H]([NH2+]Cc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,108,Done,,4.779,-8.974,generate-grids-gridgen,-9.227,-3.879,0.0,-0.0,-3.434,-44.87,-1.188,0.5072,0.0,-67.91,-46.05,5.331
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,109,Done,,6.613,-8.616,generate-grids-gridgen,-9.303,-4.035,0.0,-0.0,-3.371,-46.24,-0.6321,0.5096,0.0,-73.08,-46.88,1.389
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1[nH+]c2ccccc2n1C(F)F,x02745-1,110,Done,,4.957,-7.266,generate-grids-gridgen,-9.562,-3.778,0.0,-0.0,-4.066,-45.09,0.1887,0.5072,0.0,-69.28,-44.9,2.665
C[C@@H](NCc1[nH+]c2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,111,Done,,8.11,-6.501,generate-grids-gridgen,-9.042,-3.769,0.0,-0.0,-3.383,-44.01,-1.313,0.5072,0.0,-67.75,-45.32,5.42
COc1ccccc1-c1cn(Cc2nc(C(C)(C)C)cs2)nn1,x02746-1,112,Done,,3.155,-9.027,generate-grids-gridgen,-9.027,-4.626,0.0,-0.0,-2.453,-47.35,-0.6836,0.5223,0.0,-68.64,-48.04,4.205
C[C@H]1CCN(C(=O)[C@H]2C[C@]23CCc2ccccc23)c2c(O)cccc21,x02758-1,113,Done,,2.152,-4.97,generate-grids-gridgen,-4.971,-4.462,0.0,-0.0,1.101,-41.08,0.6999,0.339,0.0,-48.55,-40.38,9.321
