SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
COc1ccccc1-c1nnco1,x00348-1,17,Done,,1.505,-6.408,glide-grid_1,-6.408,-2.589,0.0,-0.0,-2.754,-26.19,-1.721,0.5035,0.0,-38.5,-27.92,0.07393
CNC(=O)c1cccc2cc[nH]c12,x00358-1,18,Done,,1.737,-7.126,glide-grid_1,-7.126,-2.531,0.0,-0.0,-3.09,-27.98,-0.7041,0.0,0.0,-41.32,-28.68,0.3985
O=C(COc1ccccc1)Nc1ccccc1O,x00370-1,19,Done,,6.218,-6.981,glide-grid_1,-6.982,-2.839,-0.4363,-0.0,-2.552,-31.29,-5.095,1.174,0.0,-50.99,-36.39,1.155
CC(C)N1CCN(C(=O)c2cccs2)CC1,x00406-1,20,Done,,3.523,-6.476,glide-grid_1,-6.709,-2.65,-0.1622,-0.0,-2.689,-32.9,-1.145,0.6076,0.0,-46.58,-34.05,1.523
CC(C)[NH+]1CCN(C(=O)c2cccs2)CC1,x00406-1,21,Done,,2.407,-6.476,glide-grid_1,-7.14,-2.717,0.0,-0.0,-2.743,-31.27,-4.805,0.6032,0.0,-50.8,-36.07,1.963
CC1(C)CN(C(=O)NCC2CC2)C1(C)C,x00409-1,22,Done,,3.603,-6.408,glide-grid_1,-6.408,-2.581,-0.32,-0.0,-2.795,-24.16,-4.205,1.126,0.0,-37.78,-28.36,2.682
O=C(N1CCOCC1)N1CCC=C(F)C1,x00433-1,23,Done,,2.692,-7.965,glide-grid_1,-7.965,-2.443,-0.32,-0.0,-3.745,-27.81,-5.292,0.7278,0.0,-48.0,-33.1,0.9498
COc1ccc(Cn2ccnn2)cc1F,x00462-1,24,Done,,1.883,-6.075,glide-grid_1,-6.075,-2.179,0.0,-0.0,-2.912,-26.96,-2.704,0.7698,0.0,-40.06,-29.67,0.6226
Cc1ccc(CNC(=O)c2sccc2C)cc1,x00463-1,25,Done,,3.538,-7.755,glide-grid_1,-7.755,-3.562,-0.3039,-0.0,-2.833,-33.04,-3.703,1.157,-0.004125,-51.43,-36.75,4.223
CN(C[C@@H]1CCOC1)c1ncncc1Cl,x00494-1,26,Done,,6.103,-6.304,glide-grid_1,-6.305,-2.592,0.0,-0.0,-2.831,-30.31,-2.343,0.9851,0.0,-43.14,-32.65,2.944
O=C(CSc1ccccc1)NC1CCCCC1,x00509-1,27,Done,,7.756,-8.569,glide-grid_1,-8.569,-3.525,-0.3099,-0.0,-3.412,-31.82,-3.666,0.8436,-0.02461,-52.69,-35.49,1.871
CC(=O)c1cccc(NC(=O)C(F)(F)F)c1,x00512-1,28,Done,,2.222,-7.166,glide-grid_1,-7.166,-1.97,0.0,-0.0,-4.042,-29.65,-2.075,0.64,0.0,-44.66,-31.72,1.11
COc1cccnc1C#N,x00527-1,29,Done,,0.8267,-6.057,glide-grid_1,-6.057,-1.662,0.0,-0.0,-3.09,-22.29,-1.268,0.0,0.0,-32.06,-23.55,0.08337
COC(=O)c1ccc(S(N)(=O)=O)cc1,x00543-1,30,Done,,1.817,-5.76,glide-grid_1,-5.761,-1.541,-0.332,-0.0,-2.282,-28.0,-3.777,0.3611,0.0,-42.26,-31.78,0.4192
Cc1occc1C(=O)N1CCc2ccccc21,x00555-1,31,Done,,1.663,-7.042,glide-grid_1,-7.042,-2.935,-0.05068,-0.0,-2.923,-30.17,-1.888,0.6588,0.0,-46.24,-32.06,0.1228
Cc1cc(F)cc(S(N)(=O)=O)c1,x00558-1,32,Done,,1.322,-6.034,glide-grid_1,-6.035,-2.009,-0.32,-0.0,-1.812,-24.03,-4.611,0.0,-0.001202,-38.57,-28.64,0.7028
O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1,x00612-1,33,Done,,2.52,-8.622,glide-grid_1,-8.622,-2.687,-0.318,-0.0,-4.177,-29.71,-3.501,0.5707,0.0,-49.69,-33.21,1.201
Cc1ccc(NC(=O)c2cccc(F)c2)cc1O,x00625-1,34,Done,,2.96,-8.365,glide-grid_1,-8.366,-2.645,-0.5177,-0.0,-3.609,-29.18,-6.672,0.868,-0.002137,-53.35,-35.85,0.9688
CCN(CC)c1cc(C)nc2ncnn12,x00638-1,35,Done,,2.089,-6.152,glide-grid_1,-6.152,-1.754,0.0,-0.0,-3.087,-28.95,-1.698,0.391,0.0,-41.82,-30.65,0.06795
C[C@@H]1CCCN(C(=O)c2cscn2)CC1,x00644-1,36,Done,,3.253,-6.752,glide-grid_1,-6.752,-2.767,0.0,-0.0,-2.843,-32.71,-1.202,0.6735,0.0,-46.33,-33.91,2.232
Cn1ncc(Cl)c1C(=O)N1CCCCC1,x00652-1,37,Done,,1.622,-7.34,glide-grid_1,-7.34,-2.701,-0.5811,-0.0,-2.582,-25.95,-5.566,0.6567,0.0,-45.65,-31.52,0.0933
CN(C)C(=O)c1cc2cccc(F)c2o1,x00664-1,38,Done,,1.64,-7.32,glide-grid_1,-7.32,-2.649,0.0,-0.0,-3.188,-28.35,-0.4331,0.0,0.0,-40.82,-28.78,1.148
Cc1ccn(Cc2csc(C)n2)c(=O)c1,x00674-1,39,Done,,1.221,-6.775,glide-grid_1,-6.776,-2.526,-0.32,-0.0,-2.733,-27.74,-3.366,0.6944,0.0,-43.39,-31.1,0.05736
Cn1nnc(NC(=O)c2cc3ccccc3o2)n1,x00714-1,40,Done,,1.486,-6.991,glide-grid_1,-6.991,-2.193,-0.473,-0.0,-2.962,-33.56,-3.779,0.8804,0.0,-52.36,-37.34,0.8877
O=C(CCC1CCCCC1)N1CCOCC1,x00720-1,41,Done,,4.944,-7.767,glide-grid_1,-7.767,-3.252,-0.2992,-0.0,-3.238,-25.21,-2.575,0.6684,0.0,-40.31,-27.79,1.986
Nc1ccc(CC(=O)N2CCc3ccccc32)cc1,x00753-1,42,Done,,2.486,-7.759,glide-grid_1,-7.76,-3.368,-0.2933,-0.0,-2.879,-31.71,-3.076,0.8268,0.0,-50.94,-34.78,0.1346
CN1CCCc2ccc(S(N)(=O)=O)cc21,x00757-1,43,Done,,1.82,-7.101,glide-grid_1,-7.101,-2.773,0.0,-0.0,-2.574,-30.19,-1.63,0.0,0.0,-44.87,-31.82,0.0115
CC(=O)N1CCOc2ccccc2C1,x00773-1,44,Done,,1.772,-8.225,glide-grid_1,-8.225,-2.807,-0.2243,-0.0,-3.265,-28.9,-3.223,0.0,0.0,-47.77,-32.12,0.4736
O=C(NCCc1cccs1)C1CCCCC1,x00794-1,45,Done,,6.597,-7.393,glide-grid_1,-7.393,-3.164,-0.32,-0.0,-2.756,-28.64,-4.262,0.9178,0.0,-46.04,-32.91,2.855
CC(=O)NCCc1c[nH]c2ccc(F)cc12,x00819-1,46,Done,,2.668,-7.558,glide-grid_1,-7.558,-2.805,-0.1898,-0.0,-3.104,-29.35,-4.478,0.6947,-0.01455,-49.58,-33.83,0.2033
CC(=O)N1C[C@H](C)Oc2c(F)cccc21,x00913-1,47,Done,,1.713,-7.615,glide-grid_1,-7.615,-2.589,0.0,-0.0,-3.411,-29.84,-0.8178,0.0,0.0,-44.22,-30.65,0.9535
COc1ccc(Br)cc1CNC(C)=O,x00979-1,48,Done,,1.717,-6.535,glide-grid_1,-6.535,-2.871,-0.02783,-0.0,-2.511,-29.88,-1.078,0.5301,0.0,-42.81,-30.96,1.191
Cc1nn(C)c2c(=O)[nH]ncc12,x00981-1,49,Done,,0.8064,-7.62,glide-grid_1,-7.62,-1.916,-0.32,-0.0,-3.683,-26.76,-2.416,0.0,0.0,-42.05,-29.18,0.0
O=C(Nc1cccc(Cl)c1)C(F)(F)F,x00982-1,50,Done,,1.513,-7.674,glide-grid_1,-7.674,-2.287,-0.1044,-0.0,-3.922,-26.6,-2.459,0.3386,0.0,-41.04,-29.06,2.349
Cc1ccc(-n2nnnc2N)cc1,x00990-1,51,Done,,1.182,-6.543,glide-grid_1,-6.543,-1.87,0.0,-0.0,-3.442,-27.45,-2.447,0.5082,0.0,-41.35,-29.9,0.6346
COc1ccc2cn[nH]c(=O)c2c1OC,x01009-1,52,Done,,1.757,-6.798,glide-grid_1,-6.798,-2.682,-0.05685,-0.0,-2.246,-32.01,-1.411,0.0,0.0,-46.86,-33.42,0.4016
N#Cc1ccc(N2CCCOCC2)cn1,x01016-1,53,Done,,1.776,-6.347,glide-grid_1,-6.347,-2.133,0.0,-0.0,-2.981,-28.73,-1.295,0.3975,0.0,-41.3,-30.02,0.01454
COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,x01039-1,54,Done,,2.348,-7.375,glide-grid_1,-7.375,-1.466,-0.5426,-0.0,-3.915,-25.99,-6.54,0.8565,-0.02737,-46.61,-32.53,0.8002
O=C(c1ccccc1)N1[C@H]2CC[C@@H]1CC2,x01070-1,55,Done,,2.087,-7.319,glide-grid_1,-7.319,-2.967,-0.2229,-0.0,-3.198,-27.65,-2.377,0.8081,0.0,-42.53,-30.03,1.549
O=C(COc1ccccc1)NC1CCCC1,x01105-1,56,Done,,10.65,-5.091,glide-grid_1,-5.091,-2.668,-0.1368,-0.0,-1.455,-30.89,-2.245,1.05,0.0,-40.87,-33.14,4.693
O=C(CCc1ccccc1)N1CCOCC1,x01108-1,57,Done,,3.329,-7.724,glide-grid_1,-7.724,-3.18,-0.32,-0.0,-2.846,-27.25,-4.769,0.6999,0.0,-44.13,-32.02,4.269
O=C(CCOc1ccccc1)N1CCCC1,x01111-1,58,Done,,5.176,-6.74,glide-grid_1,-6.74,-2.519,-0.3248,-0.0,-3.027,-25.99,-4.131,1.05,0.0,-42.44,-30.12,0.85
Cc1ccc2nc(N)sc2c1,x01126-1,59,Done,,0.7909,-7.278,glide-grid_1,-7.278,-2.533,-0.2938,-0.0,-2.881,-25.03,-2.127,0.0,0.0,-38.75,-27.16,0.0
O=C1NCCc2ccccc21,x01130-1,60,Done,,0.8427,-7.883,glide-grid_1,-7.883,-2.212,-0.32,-0.0,-3.776,-23.18,-2.774,0.0,0.0,-38.43,-25.95,0.0
NS(=O)(=O)c1ccccc1F,x01131-1,61,Done,,1.225,-6.496,glide-grid_1,-6.497,-1.738,-0.32,-0.0,-2.614,-22.6,-4.634,0.0,0.0,-37.56,-27.23,0.3619
O=C1Nc2cccc3cccc1c23,x01217-1,62,Done,,0.8335,-7.62,glide-grid_1,-7.62,-2.756,-0.004057,-0.0,-3.163,-27.88,-2.013,0.0,0.0,-43.51,-29.89,0.0
Nc1nc2c(Cl)cccc2s1,x01233-1,63,Done,,0.752,-7.947,glide-grid_1,-7.947,-1.997,-0.608,-0.0,-3.358,-22.38,-5.763,0.0,0.0,-41.25,-28.15,0.0
O=C([O-])Cn1c2ccccc2c(=O)c2ccccc21,x01234-1,64,Done,,1.797,-7.549,glide-grid_1,-7.55,-3.291,-0.01505,-0.0,-2.377,-32.65,-1.557,0.0,-0.0008053,-52.26,-34.21,1.734
Nc1ccc2ccccc2n1,x01249-1,65,Done,,0.7872,-7.099,glide-grid_1,-7.255,-2.582,-0.32,-0.0,-2.873,-22.62,-2.329,0.0,0.0,-35.69,-24.95,0.0
Nc1ccc2ccccc2[nH+]1,x01249-1,66,Done,,0.8284,-6.139,glide-grid_1,-7.005,-2.47,0.0,-0.0,-2.65,-19.77,-5.977,0.0,0.0,-37.59,-25.74,0.0
Nc1nc2ccc(F)cc2s1,x01260-1,67,Done,,0.7171,-7.492,glide-grid_1,-7.492,-2.281,-0.32,-0.0,-3.352,-23.38,-2.458,0.0,0.0,-37.78,-25.84,0.0
OCc1cc2c(Cl)cccc2[nH]1,x01287-1,68,Done,,1.956,-7.189,glide-grid_1,-7.189,-2.503,-0.32,-0.0,-2.642,-25.27,-3.071,0.0,0.0,-40.34,-28.35,0.3138
CC(C)n1c(N)[nH+]c2ccccc21,x01295-1,69,Done,,1.432,-7.166,glide-grid_1,-7.412,-2.686,0.0,-0.0,-3.302,-22.39,-2.029,0.0,0.0,-37.74,-24.42,0.2019
CC(C)n1c(N)nc2ccccc21,x01295-1,70,Done,,1.424,-7.313,glide-grid_1,-7.952,-2.616,-0.32,-0.0,-3.437,-26.26,-1.772,0.0,0.0,-41.34,-28.03,0.01605
O=c1[nH]ccc2ccccc12,x01306-1,71,Done,,0.7553,-7.849,glide-grid_1,-7.849,-2.505,-0.268,-0.0,-3.538,-22.75,-2.668,0.0,0.0,-37.57,-25.42,0.0
O=C(c1ccc(Cl)cc1)N1CCSCC1,x01325-1,72,Done,,1.807,-6.127,glide-grid_1,-6.127,-2.325,0.0,-0.0,-2.829,-30.25,-0.3499,0.5931,0.0,-42.62,-30.6,0.2429
O=C(Nc1ccccc1)Nc1cccnc1,x01334-1,73,Done,,2.225,-7.752,glide-grid_1,-7.761,-2.189,-0.4464,-0.0,-3.385,-23.68,-8.447,0.7336,-0.0222,-45.72,-32.13,3.385
O=C(Nc1ccccc1)Nc1ccc[nH+]c1,x01334-1,74,Done,,2.628,-4.276,glide-grid_1,-6.754,-2.425,-0.1063,-0.0,-2.857,-27.56,-4.769,0.7278,0.0,-44.34,-32.33,3.072
NC(=O)Nc1ccc(-c2ccccc2)cc1,x01358-1,75,Done,,2.253,-6.662,glide-grid_1,-6.662,-2.011,-0.5509,-0.0,-2.69,-29.7,-4.426,0.7393,0.0,-46.87,-34.12,1.349
CCc1ccc(-c2nc(N)sc2C)cc1,x01378-1,76,Done,,1.881,-6.613,glide-grid_1,-6.649,-2.54,-0.32,-0.0,-2.496,-27.08,-1.944,0.3525,0.0,-40.45,-29.02,0.09442
CCc1ccc(-c2[nH+]c(N)sc2C)cc1,x01378-1,77,Done,,2.069,-4.558,glide-grid_1,-6.225,-2.5,0.0,-0.0,-2.438,-23.99,-2.911,0.3498,0.0,-37.84,-26.91,0.13
CC1CCN(c2ccc(N)cc2Cl)CC1,x01382-1,78,Done,,1.76,-7.164,glide-grid_1,-7.265,-3.17,-0.1086,-0.0,-2.696,-31.13,-0.4625,0.3357,0.0,-43.91,-31.59,0.2562
C[C@H]1CC[N@H+](c2ccc(N)cc2Cl)CC1,x01382-1,79,Done,,1.252,-4.907,glide-grid_1,-6.005,-2.333,0.0,-0.0,-2.381,-26.73,-1.912,0.3332,0.0,-39.08,-28.64,0.05281
C[C@H]1CC[N@@H+](c2ccc(N)cc2Cl)CC1,x01382-1,80,Done,,1.498,-6.199,glide-grid_1,-7.296,-3.098,-0.2364,-0.0,-2.539,-29.7,-1.803,0.3332,0.0,-44.65,-31.51,0.01102
COC(=O)CNC(=O)c1cc(C)on1,x01401-1,81,Done,,3.422,-5.461,glide-grid_1,-5.461,-1.671,-0.32,-0.0,-3.217,-28.47,-3.254,1.658,0.0,-41.2,-31.73,1.547
CC(=O)N1c2ccccc2CC[C@H]1C,x01411-1,82,Done,,1.698,-7.361,glide-grid_1,-7.361,-2.587,0.0,-0.0,-3.171,-28.81,-1.078,0.0,0.0,-43.29,-29.89,0.1288
CCNc1ccc(S(C)(=O)=O)cc1F,x01415-1,83,Done,,2.056,-6.94,glide-grid_1,-6.94,-2.508,0.0,-0.0,-3.076,-28.97,-1.749,0.3554,0.0,-42.67,-30.72,0.7928
COc1ccc(NC(=O)Nc2ccncc2)cc1,x01438-1,84,Done,,2.682,-7.145,glide-grid_1,-7.243,-2.476,-0.5871,-0.0,-2.69,-29.19,-5.986,0.8802,-0.01314,-48.12,-35.17,5.328
COc1ccc(NC(=O)Nc2cc[nH+]cc2)cc1,x01438-1,85,Done,,3.061,-6.83,glide-grid_1,-7.944,-2.503,-0.6009,-0.0,-2.58,-28.55,-11.31,0.874,-0.01136,-55.92,-39.86,5.52
C[NH2+]Cc1cccc(Cl)c1,x01464-1,86,Done,,1.526,-7.517,glide-grid_1,-7.538,-2.593,0.0,-0.0,-3.43,-20.88,-3.138,0.0,0.0,-35.31,-24.02,0.9995
CNCc1cccc(Cl)c1,x01464-1,87,Done,,1.629,-4.848,glide-grid_1,-6.814,-2.404,-0.32,-0.0,-2.755,-21.39,-1.774,0.0,0.0,-31.94,-23.16,1.425
O=C(Nc1nccs1)c1ccccc1,x01502-1,88,Done,,1.675,-5.256,glide-grid_1,-5.256,-1.956,0.0,-0.0,-2.714,-30.26,-1.7,1.183,0.0,-40.91,-31.96,1.168
O=S(=O)(c1ccccc1)N1CCCC1,x01511-1,89,Done,,5.356,-5.833,glide-grid_1,-5.833,-2.118,0.0,-0.0,-2.767,-27.79,-2.021,0.745,0.0,-40.15,-29.81,0.7315
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2cnc3ccccc32)n1,x02691-1,90,Done,,3.526,-8.872,glide-grid_1,-8.882,-3.328,-0.32,-0.0,-2.738,-41.71,-5.744,0.4777,-0.02652,-68.93,-47.46,7.308
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2c[nH+]c3ccccc32)n1,x02691-1,91,Done,,3.911,-6.679,glide-grid_1,-9.114,-3.479,0.0,-0.0,-3.226,-41.0,-5.493,0.4753,-0.01032,-72.44,-46.49,0.811
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,x02696-1,92,Done,,7.208,-8.146,glide-grid_1,-8.146,-3.869,-0.2895,-0.0,-2.037,-40.87,-3.293,0.627,-0.03921,-63.63,-44.17,2.092
CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,93,Done,,19.4,-7.397,glide-grid_1,-7.414,-3.709,-0.32,-0.0,-1.458,-38.8,-4.889,0.7839,-0.03746,-62.66,-43.69,1.56
CC(C)[N@@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,94,Done,,10.15,-5.251,glide-grid_1,-7.673,-3.71,-0.1329,-0.0,-2.217,-38.14,-3.268,0.7839,0.0,-61.19,-41.41,4.517
CC(C)[N@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,95,Done,,8.566,-5.192,glide-grid_1,-7.614,-3.643,0.0,-0.0,-2.041,-36.81,-5.707,0.7839,-0.01615,-63.5,-42.52,1.87
CC(C)N(C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,96,Done,,22.77,-4.155,glide-grid_1,-6.774,-3.524,-0.32,-0.0,-1.15,-37.48,-4.315,0.7879,-0.04604,-59.75,-41.8,3.357
CC(C)(C)n1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,97,Done,,3.195,-6.779,glide-grid_1,-7.078,-3.105,-0.3012,-0.0,-1.252,-32.99,-8.036,0.4708,-0.03599,-55.97,-41.02,5.81
CC(C)(C)n1cc([N-]S(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,98,Done,,3.108,-5.963,glide-grid_1,-6.512,-3.105,0.0,-0.0,-1.029,-35.61,-6.897,0.4733,-0.037,-56.75,-42.5,6.758
C[C@H](Cc1cccnc1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,99,Done,,6.337,-8.309,glide-grid_1,-8.32,-3.318,-0.5918,-0.0,-1.909,-38.08,-8.386,0.6605,0.0,-68.31,-46.46,2.398
C[C@H](Cc1ccc[nH+]c1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,100,Done,,7.047,-6.736,glide-grid_1,-9.121,-3.216,-0.5386,-0.0,-2.857,-36.82,-8.835,0.6571,0.0,-71.46,-45.66,2.587
Cc1cccnc1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,101,Done,,3.424,-7.764,glide-grid_1,-7.917,-3.356,-0.3327,-0.0,-1.946,-39.19,-5.636,0.5223,0.0,-65.62,-44.83,0.7386
Cc1cccnc1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,102,Done,,2.982,-5.844,glide-grid_1,-6.927,-3.508,0.0,-0.0,-1.552,-37.22,-3.464,0.5195,-0.006018,-58.96,-40.68,1.327
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,103,Done,,3.185,-7.515,glide-grid_1,-9.221,-3.328,-0.3421,-0.0,-2.77,-37.74,-9.423,0.5195,0.0,-73.58,-47.16,1.206
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,104,Done,,3.558,-6.101,glide-grid_1,-8.778,-3.655,0.0,-0.0,-3.007,-36.79,-5.288,0.5167,0.0,-63.73,-42.07,3.845
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,x02715-1,105,Done,,4.313,-7.452,glide-grid_1,-7.452,-2.754,0.0,-0.0,-2.747,-41.43,-1.1,0.2853,0.0,-60.86,-42.53,1.074
C=CCC1(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2CO)CCCCC1,x02736-1,106,Done,,20.73,-7.494,glide-grid_1,-7.494,-4.264,-0.6349,-0.0,-0.6659,-37.25,-7.59,1.072,0.0,-58.44,-44.84,9.22
CC[C@@H](C)Oc1cc(C(=O)N2CC[C@H](C)c3cccc(O)c32)ccn1,x02742-1,107,Done,,10.88,-6.867,glide-grid_1,-6.869,-3.917,-0.1195,-0.0,-1.239,-36.52,-2.798,0.6536,0.0,-55.2,-39.32,2.469
C[C@@H]([NH2+]Cc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,108,Done,,5.629,-9.323,glide-grid_1,-9.577,-4.193,-0.1722,-0.0,-2.967,-43.86,-3.726,0.5072,0.0,-73.77,-47.59,1.267
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,109,Done,,7.73,-8.152,glide-grid_1,-8.838,-3.958,0.0,-0.0,-2.823,-43.97,-2.21,0.5096,-0.03609,-70.99,-46.18,3.778
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1[nH+]c2ccccc2n1C(F)F,x02745-1,110,Done,,6.329,-6.709,glide-grid_1,-9.006,-3.52,-0.1881,-0.0,-2.577,-41.24,-7.271,0.5072,-0.07586,-75.67,-48.51,2.456
C[C@@H](NCc1[nH+]c2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,111,Done,,9.695,-6.625,glide-grid_1,-9.166,-3.743,0.0,-0.0,-2.852,-41.13,-6.142,0.5072,-0.1,-72.6,-47.28,3.14
COc1ccccc1-c1cn(Cc2nc(C(C)(C)C)cs2)nn1,x02746-1,112,Done,,4.143,-7.885,glide-grid_1,-7.885,-3.773,0.0,-0.0,-1.947,-41.32,-3.907,0.5223,-0.03568,-65.39,-45.22,1.05
C[C@H]1CCN(C(=O)[C@H]2C[C@]23CCc2ccccc23)c2c(O)cccc21,x02758-1,113,Done,,2.943,-8.909,glide-grid_1,-8.91,-4.673,-0.32,-0.0,-1.588,-39.21,-4.716,0.339,0.0,-64.79,-43.93,4.388
CS(=O)(=O)NCc1ccc(C(=O)N2CCCCCc3ccccc32)o1,x02776-1,114,Done,,4.975,-8.659,glide-grid_1,-8.659,-3.473,-0.32,-0.0,-2.279,-46.93,-5.496,0.5847,0.0,-75.6,-52.42,6.718
Cc1nc2c3ccccc3nc(S[C@H](C)C(=O)N(C)C(C)C)n2n1,x02777-1,115,Done,,3.104,-7.336,glide-grid_1,-7.336,-2.987,-0.3187,-0.0,-2.184,-40.63,-3.052,0.6434,0.0,-61.15,-43.68,5.685
CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCCCCC2=O)s1,x02782-1,116,Done,,28.33,-7.361,glide-grid_1,-7.362,-4.115,0.0,-0.0,-1.515,-45.25,-1.103,0.6958,0.0,-64.18,-46.36,4.826
