SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Cn1ncc(Cl)c1C(=O)N1CCCCC1,x00652-1,37,Done,,1.319,-6.163,generate-grids-gridgen,-6.163,-1.575,-0.5988,-0.0,-2.378,-23.92,-7.142,0.6567,0.0,-42.27,-31.06,0.121
CN(C)C(=O)c1cc2cccc(F)c2o1,x00664-1,38,Done,,1.456,-5.987,generate-grids-gridgen,-5.987,-1.107,-0.32,-0.0,-2.447,-26.38,-5.217,0.0,-0.0121,-43.47,-31.6,0.3241
Cc1ccn(Cc2csc(C)n2)c(=O)c1,x00674-1,39,Done,,0.9715,-6.043,generate-grids-gridgen,-6.044,-1.863,-0.32,-0.0,-2.333,-28.23,-5.407,0.6944,0.0,-45.34,-33.64,0.3903
Cn1nnc(NC(=O)c2cc3ccccc3o2)n1,x00714-1,40,Done,,1.151,-5.925,generate-grids-gridgen,-5.925,-1.674,-0.32,-0.0,-2.184,-33.66,-5.946,0.8804,-0.05334,-53.42,-39.61,0.6194
O=C(CCC1CCCCC1)N1CCOCC1,x00720-1,41,Done,,4.391,-6.527,generate-grids-gridgen,-6.527,-2.439,-0.32,-0.0,-2.631,-22.57,-4.517,0.6684,0.0,-36.19,-27.08,0.8892
Nc1ccc(CC(=O)N2CCc3ccccc32)cc1,x00753-1,42,Done,,2.025,-6.775,generate-grids-gridgen,-6.777,-2.623,-0.32,-0.0,-2.201,-32.43,-5.562,0.8268,-0.004307,-52.34,-37.99,1.353
CN1CCCc2ccc(S(N)(=O)=O)cc21,x00757-1,43,Done,,1.38,-6.888,generate-grids-gridgen,-6.888,-2.548,0.0,-0.0,-2.208,-29.06,-3.861,0.0,-0.1,-46.29,-32.92,0.05402
CC(=O)N1CCOc2ccccc2C1,x00773-1,44,Done,,1.378,-7.683,generate-grids-gridgen,-7.683,-2.452,-0.3174,-0.0,-2.934,-25.72,-4.628,0.0,0.0,-44.24,-30.35,0.013
O=C(NCCc1cccs1)C1CCCCC1,x00794-1,45,Done,,5.79,-5.548,generate-grids-gridgen,-5.548,-2.505,0.0,-0.0,-2.482,-28.46,-0.3748,0.9178,0.0,-37.23,-28.83,4.048
CC(=O)NCCc1c[nH]c2ccc(F)cc12,x00819-1,46,Done,,2.344,-7.045,generate-grids-gridgen,-7.045,-2.896,-0.1825,-0.0,-2.844,-32.33,-1.34,0.6947,0.0,-46.84,-33.67,3.108
CC(=O)N1C[C@H](C)Oc2c(F)cccc21,x00913-1,47,Done,,1.405,-6.865,generate-grids-gridgen,-6.865,-2.516,-0.32,-0.0,-2.103,-30.07,-2.817,0.0,0.0,-44.86,-32.89,2.013
COc1ccc(Br)cc1CNC(C)=O,x00979-1,48,Done,,1.562,-6.045,generate-grids-gridgen,-6.045,-1.226,-0.827,-0.0,-2.077,-27.36,-6.886,0.5301,-0.0449,-45.94,-34.25,1.608
Cc1nn(C)c2c(=O)[nH]ncc12,x00981-1,49,Done,,0.7177,-6.483,generate-grids-gridgen,-6.483,-1.761,-0.2108,-0.0,-2.617,-23.81,-4.692,0.0,0.0,-39.55,-28.5,0.0
O=C(Nc1cccc(Cl)c1)C(F)(F)F,x00982-1,50,Done,,1.314,-6.041,generate-grids-gridgen,-6.041,-0.931,-0.32,-0.0,-3.002,-23.78,-6.251,0.3386,0.0,-39.82,-30.03,2.743
Cc1ccc(-n2nnnc2N)cc1,x00990-1,51,Done,,0.8067,-6.283,generate-grids-gridgen,-6.283,-2.103,0.0,-0.0,-3.024,-29.05,-1.415,0.5082,0.0,-39.99,-30.47,1.1
COc1ccc2cn[nH]c(=O)c2c1OC,x01009-1,52,Done,,1.379,-6.286,generate-grids-gridgen,-6.286,-2.389,0.0,-0.0,-2.045,-32.41,-1.545,0.0,0.0,-46.07,-33.95,0.5888
N#Cc1ccc(N2CCCOCC2)cn1,x01016-1,53,Done,,1.508,-6.061,generate-grids-gridgen,-6.061,-2.172,0.0,-0.0,-2.702,-31.29,-0.1317,0.3975,0.0,-42.8,-31.42,0.2542
COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,x01039-1,54,Done,,1.996,-5.615,generate-grids-gridgen,-5.615,-1.072,-0.3516,-0.0,-3.222,-28.44,-2.53,0.8565,-0.02486,-42.48,-30.97,0.7066
O=C(c1ccccc1)N1[C@H]2CC[C@@H]1CC2,x01070-1,55,Done,,1.539,-5.791,generate-grids-gridgen,-5.791,-1.983,-0.32,-0.0,-2.568,-22.92,-3.88,0.8081,0.0,-36.05,-26.8,0.5289
O=C(COc1ccccc1)NC1CCCC1,x01105-1,56,Done,,9.689,-5.71,generate-grids-gridgen,-5.71,-2.142,-0.2557,-0.0,-2.549,-28.7,-2.521,1.05,0.0,-41.8,-31.22,1.359
O=C(CCc1ccccc1)N1CCOCC1,x01108-1,57,Done,,3.107,-7.459,generate-grids-gridgen,-7.459,-2.763,-0.4324,-0.0,-2.75,-26.59,-5.893,0.6999,0.0,-44.96,-32.48,2.745
O=C(CCOc1ccccc1)N1CCCC1,x01111-1,58,Done,,4.856,-5.976,generate-grids-gridgen,-5.976,-1.896,-0.3637,-0.0,-2.69,-27.31,-4.733,1.05,0.0,-42.83,-32.05,1.214
Cc1ccc2nc(N)sc2c1,x01126-1,59,Done,,0.587,-6.131,generate-grids-gridgen,-6.131,-2.299,-0.02488,-0.0,-2.308,-24.85,-1.713,0.0,0.0,-36.19,-26.57,0.0
O=C1NCCc2ccccc21,x01130-1,60,Done,,0.6847,-6.095,generate-grids-gridgen,-6.095,-2.109,0.0,-0.0,-2.847,-25.04,0.7559,0.0,0.0,-33.21,-24.28,0.0
NS(=O)(=O)c1ccccc1F,x01131-1,61,Done,,1.035,-5.796,generate-grids-gridgen,-5.797,-1.558,0.0,-0.0,-2.284,-23.65,-5.009,0.0,-0.02064,-38.34,-28.65,0.3512
O=C1Nc2cccc3cccc1c23,x01217-1,62,Done,,0.6778,-6.948,generate-grids-gridgen,-6.948,-2.538,0.0,-0.0,-2.759,-26.49,-2.175,0.0,0.0,-40.64,-28.66,0.0
Nc1nc2c(Cl)cccc2s1,x01233-1,63,Done,,0.5541,-6.057,generate-grids-gridgen,-6.057,-1.818,-0.2174,-0.0,-2.225,-23.53,-4.131,0.0,0.0,-37.9,-27.66,0.0
O=C([O-])Cn1c2ccccc2c(=O)c2ccccc21,x01234-1,64,Done,,1.425,-8.379,generate-grids-gridgen,-8.381,-3.237,-0.1225,-0.0,-2.161,-30.68,-8.821,0.0,-0.002229,-65.48,-39.5,1.86
Nc1ccc2ccccc2n1,x01249-1,65,Done,,0.648,-5.753,generate-grids-gridgen,-5.91,-1.712,-0.3346,-0.0,-2.25,-19.77,-4.162,0.0,0.0,-32.36,-23.93,0.0
Nc1ccc2ccccc2[nH+]1,x01249-1,66,Done,,0.659,-4.263,generate-grids-gridgen,-5.128,-1.449,0.0,-0.0,-2.308,-17.1,-3.355,0.0,-0.01297,-25.93,-20.46,0.0
Nc1nc2ccc(F)cc2s1,x01260-1,67,Done,,0.5739,-6.005,generate-grids-gridgen,-6.005,-2.19,0.0,-0.0,-2.415,-25.21,-0.9316,0.0,0.0,-35.7,-26.14,0.0
OCc1cc2c(Cl)cccc2[nH]1,x01287-1,68,Done,,1.603,-6.299,generate-grids-gridgen,-6.299,-2.385,0.0,-0.0,-2.357,-26.42,-1.57,0.0,0.0,-38.43,-27.99,0.045
CC(C)n1c(N)[nH+]c2ccccc21,x01295-1,69,Done,,1.232,-6.117,generate-grids-gridgen,-6.363,-2.08,0.0,-0.0,-3.007,-20.57,-1.646,0.0,0.0,-28.02,-22.21,0.0002768
CC(C)n1c(N)nc2ccccc21,x01295-1,70,Done,,1.191,-5.746,generate-grids-gridgen,-6.385,-1.885,0.0,-0.0,-2.984,-26.24,-1.356,0.0,0.0,-37.58,-27.59,0.01659
O=c1[nH]ccc2ccccc12,x01306-1,71,Done,,0.6018,-5.903,generate-grids-gridgen,-5.903,-2.326,0.0,-0.0,-2.351,-23.67,-0.2809,0.0,0.0,-32.47,-23.95,0.0
O=C(c1ccc(Cl)cc1)N1CCSCC1,x01325-1,72,Done,,1.367,-6.503,generate-grids-gridgen,-6.503,-2.21,-0.32,-0.0,-2.368,-28.76,-5.068,0.5931,0.0,-46.56,-33.83,1.773
O=C(Nc1ccccc1)Nc1cccnc1,x01334-1,73,Done,,1.992,-6.357,generate-grids-gridgen,-6.366,-1.718,-0.4107,-0.0,-2.15,-24.38,-10.52,0.7336,-0.02352,-47.67,-34.9,2.725
O=C(Nc1ccccc1)Nc1ccc[nH+]c1,x01334-1,74,Done,,2.352,-3.443,generate-grids-gridgen,-5.921,-2.142,-0.32,-0.0,-2.056,-26.66,-5.314,0.7278,0.0,-39.14,-31.98,2.67
NC(=O)Nc1ccc(-c2ccccc2)cc1,x01358-1,75,Done,,1.593,-4.026,generate-grids-gridgen,-4.026,-1.534,0.0,-0.0,-1.678,-30.84,-0.07332,0.7393,0.0,-35.1,-30.91,4.37
CCc1ccc(-c2nc(N)sc2C)cc1,x01378-1,76,Done,,1.478,-6.536,generate-grids-gridgen,-6.573,-3.188,0.0,-0.0,-2.005,-33.01,-0.5492,0.3525,0.0,-44.51,-33.56,2.398
CCc1ccc(-c2[nH+]c(N)sc2C)cc1,x01378-1,77,Done,,1.623,-4.111,generate-grids-gridgen,-5.779,-2.628,0.0,-0.0,-2.001,-29.46,-0.1593,0.3498,-0.003477,-35.38,-29.62,3.3
CC1CCN(c2ccc(N)cc2Cl)CC1,x01382-1,78,Done,,1.139,-6.484,generate-grids-gridgen,-6.585,-3.162,0.0,-0.0,-2.231,-34.05,1.161,0.3357,0.0,-45.6,-32.89,0.1074
C[C@H]1CC[N@H+](c2ccc(N)cc2Cl)CC1,x01382-1,79,Done,,0.9409,-3.345,generate-grids-gridgen,-4.442,-2.062,0.0,-0.0,-1.914,-25.77,3.353,0.3332,-0.01352,-26.68,-22.42,0.16
C[C@H]1CC[N@@H+](c2ccc(N)cc2Cl)CC1,x01382-1,80,Done,,0.9947,-4.287,generate-grids-gridgen,-5.385,-2.952,0.0,-0.0,-1.928,-29.98,4.411,0.3332,0.0,-29.56,-25.57,2.922
COC(=O)CNC(=O)c1cc(C)on1,x01401-1,81,Done,,3.045,-5.307,generate-grids-gridgen,-5.307,-1.413,-0.5803,-0.0,-2.605,-28.18,-6.382,1.658,0.0,-44.86,-34.57,0.8466
CC(=O)N1c2ccccc2CC[C@H]1C,x01411-1,82,Done,,1.312,-4.125,generate-grids-gridgen,-4.125,-2.945,-0.32,-0.0,1.065,-29.22,-3.097,0.0,0.0,-39.86,-32.32,0.4344
CCNc1ccc(S(C)(=O)=O)cc1F,x01415-1,83,Done,,1.895,-6.58,generate-grids-gridgen,-6.58,-2.185,0.0,-0.0,-2.395,-27.41,-5.896,0.3554,-0.1,-44.48,-33.31,0.9818
COc1ccc(NC(=O)Nc2ccncc2)cc1,x01438-1,84,Done,,2.331,-5.436,generate-grids-gridgen,-5.534,-1.811,-0.32,-0.0,-1.78,-32.62,-5.773,0.8802,-0.006183,-49.08,-38.39,4.723
COc1ccc(NC(=O)Nc2cc[nH+]cc2)cc1,x01438-1,85,Done,,2.502,-2.627,generate-grids-gridgen,-3.741,-2.026,-0.32,-0.0,-0.7301,-33.49,0.9057,0.874,0.0,-36.54,-32.59,4.556
C[NH2+]Cc1cccc(Cl)c1,x01464-1,86,Done,,1.269,-5.565,generate-grids-gridgen,-5.587,-1.894,0.0,-0.0,-2.523,-17.33,-1.914,0.0,-0.01712,-24.77,-19.24,0.1191
CNCc1cccc(Cl)c1,x01464-1,87,Done,,1.408,-4.713,generate-grids-gridgen,-6.678,-2.498,-0.5209,-0.0,-2.346,-19.44,-2.274,0.0,0.0,-30.99,-21.71,0.2732
O=C(Nc1nccs1)c1ccccc1,x01502-1,88,Done,,1.357,-5.764,generate-grids-gridgen,-5.764,-2.639,0.0,-0.0,-2.389,-32.63,-1.909,1.183,0.0,-46.02,-34.54,1.124
O=S(=O)(c1ccccc1)N1CCCC1,x01511-1,89,Done,,3.514,-4.747,generate-grids-gridgen,-4.747,-2.71,0.0,-0.0,-1.243,-29.98,-0.2616,0.745,0.0,-36.71,-30.24,3.98
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2cnc3ccccc32)n1,x02691-1,90,Done,,2.245,-6.854,generate-grids-gridgen,-6.864,-2.331,0.0,-0.0,-2.808,-43.19,-0.2857,0.4777,0.0,-55.03,-43.48,7.692
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2c[nH+]c3ccccc32)n1,x02691-1,91,Done,,2.67,-4.88,generate-grids-gridgen,-7.314,-2.891,0.0,-0.0,-2.768,-45.52,1.344,0.4753,-0.05572,-59.89,-44.17,2.838
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,x02696-1,92,Done,,4.791,-5.727,generate-grids-gridgen,-5.727,-2.5,0.0,-0.0,-1.974,-37.78,0.07452,0.627,-0.002997,-44.25,-37.7,3.954
CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,93,Done,,13.18,-4.255,generate-grids-gridgen,-4.273,-3.312,0.0,-0.0,0.05512,-35.58,-0.1335,0.7839,0.0,-46.09,-35.72,2.065
CC(C)[N@@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,94,Done,,7.409,-3.914,generate-grids-gridgen,-6.336,-3.227,0.0,-0.0,-1.359,-34.26,-4.629,0.7839,-0.126,-47.5,-38.89,11.44
CC(C)[N@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,95,Done,,6.205,-4.397,generate-grids-gridgen,-6.819,-3.277,0.0,-0.0,-1.107,-29.17,-11.06,0.7839,-0.1,-53.32,-40.24,3.408
CC(C)N(C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,96,Done,,14.56,-4.244,generate-grids-gridgen,-6.862,-3.19,0.0,-0.0,-2.363,-39.89,-0.6864,0.7879,0.0,-58.28,-40.57,7.282
CC(C)(C)n1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,97,Done,,2.181,-2.59,generate-grids-gridgen,-2.888,-2.571,0.0,-0.0,1.715,-36.0,-4.013,0.4708,-0.1009,-45.6,-40.01,2.092
CC(C)(C)n1cc([N-]S(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,98,Done,,2.228,-5.053,generate-grids-gridgen,-5.602,-1.71,-0.2199,-0.0,-0.9486,-32.48,-9.898,0.4733,-0.08793,-57.45,-42.38,6.16
C[C@H](Cc1cccnc1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,99,Done,,4.448,-6.436,generate-grids-gridgen,-6.446,-2.217,-0.2396,-0.0,-2.188,-37.61,-3.82,0.6605,-0.007916,-50.26,-41.43,13.01
C[C@H](Cc1ccc[nH+]c1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,100,Done,,4.393,-3.194,generate-grids-gridgen,-5.58,-1.912,-0.4213,-0.0,-1.639,-40.71,-1.431,0.6571,-0.0144,-50.07,-42.14,5.758
Cc1cccnc1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,101,Done,,2.228,-6.244,generate-grids-gridgen,-6.397,-2.415,-0.3554,-0.0,-2.097,-36.9,-1.381,0.5223,0.0,-53.59,-38.28,3.313
Cc1cccnc1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,102,Done,,2.52,-5.18,generate-grids-gridgen,-6.262,-3.28,0.0,-0.0,-2.161,-33.76,2.321,0.5195,0.0,-41.29,-31.44,3.516
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,103,Done,,2.461,-4.468,generate-grids-gridgen,-6.174,-2.778,-0.32,-0.0,-1.794,-35.16,-0.2911,0.5195,0.0,-44.52,-35.45,7.193
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,104,Done,,2.632,-2.621,generate-grids-gridgen,-5.298,-2.472,-0.3172,-0.0,-1.691,-36.5,3.272,0.5167,0.0,-37.7,-33.23,6.081
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,x02715-1,105,Done,,3.281,-7.078,generate-grids-gridgen,-7.078,-2.191,0.0,-0.0,-2.218,-40.09,-5.765,0.2853,-0.08571,-55.14,-45.85,4.058
C=CCC1(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2CO)CCCCC1,x02736-1,106,Done,,15.28,-5.853,generate-grids-gridgen,-5.853,-3.343,-0.2138,-0.0,-1.399,-31.09,-2.758,1.072,0.0,-35.64,-33.85,10.77
CC[C@@H](C)Oc1cc(C(=O)N2CC[C@H](C)c3cccc(O)c32)ccn1,x02742-1,107,Done,,7.341,1.056,generate-grids-gridgen,1.054,-3.925,0.0,-0.0,5.473,-19.02,-1.308,0.6536,0.0,-12.34,-20.33,10.88
C[C@@H]([NH2+]Cc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,108,Done,,4.18,-7.581,generate-grids-gridgen,-7.834,-3.285,-0.2232,-0.0,-2.694,-44.04,0.42,0.5072,0.0,-53.75,-43.62,12.95
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,109,Done,,5.77,-7.769,generate-grids-gridgen,-8.455,-3.168,-0.26,-0.0,-2.571,-48.1,-3.743,0.5096,0.0,-74.26,-51.84,6.14
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1[nH+]c2ccccc2n1C(F)F,x02745-1,110,Done,,5.597,-5.729,generate-grids-gridgen,-8.025,-3.487,-0.2581,-0.0,-2.256,-42.91,-2.568,0.5072,0.0,-61.14,-45.48,2.291
C[C@@H](NCc1[nH+]c2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,111,Done,,6.739,-6.061,generate-grids-gridgen,-8.602,-3.189,-0.3886,-0.0,-2.826,-42.14,-3.996,0.5072,0.0,-64.07,-46.14,3.45
COc1ccccc1-c1cn(Cc2nc(C(C)(C)C)cs2)nn1,x02746-1,112,Done,,2.697,-5.441,generate-grids-gridgen,-5.441,-2.442,0.0,-0.0,-1.41,-43.05,0.3768,0.5223,-0.01459,-55.4,-42.67,1.266
C[C@H]1CCN(C(=O)[C@H]2C[C@]23CCc2ccccc23)c2c(O)cccc21,x02758-1,113,Done,,2.137,-1.803,generate-grids-gridgen,-1.803,-4.068,-0.03956,-0.0,2.408,-7.352,-0.4998,0.339,0.0,-7.258,-7.852,5.031
