SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
O=C([O-])COc1c(Cl)cccc1Cl,x00261-1,15,Done,,1.319,-6.763,generate-grids-gridgen,-6.763,-1.799,-0.4899,-0.0,-2.637,-20.38,-7.777,0.3479,0.0,-42.97,-28.16,1.268
Cc1ccc(CS(N)(=O)=O)cc1F,x00337-1,16,Done,,1.68,-6.237,generate-grids-gridgen,-6.237,-1.656,-0.32,-0.0,-2.426,-22.05,-7.394,0.3975,-0.02163,-39.15,-29.44,0.8441
COc1ccccc1-c1nnco1,x00348-1,17,Done,,1.256,-6.359,generate-grids-gridgen,-6.359,-2.631,0.0,-0.0,-2.891,-25.42,-0.4614,0.5035,0.0,-35.4,-25.88,0.3047
CNC(=O)c1cccc2cc[nH]c12,x00358-1,18,Done,,1.625,-7.034,generate-grids-gridgen,-7.034,-2.623,0.0,-0.0,-2.921,-28.03,-0.5874,0.0,0.0,-40.71,-28.62,1.045
O=C(COc1ccccc1)Nc1ccccc1O,x00370-1,19,Done,,4.159,-7.647,generate-grids-gridgen,-7.648,-2.865,-0.5696,-0.0,-1.979,-33.85,-11.09,1.174,-0.05177,-61.44,-44.94,1.358
CC(C)N1CCN(C(=O)c2cccs2)CC1,x00406-1,20,Done,,2.73,-5.898,generate-grids-gridgen,-6.131,-2.276,0.0,-0.0,-2.521,-30.36,-2.829,0.6076,0.0,-44.28,-33.18,1.476
CC(C)[NH+]1CCN(C(=O)c2cccs2)CC1,x00406-1,21,Done,,2.126,-4.869,generate-grids-gridgen,-5.534,-1.534,0.0,-0.0,-2.218,-28.95,-5.919,0.6032,-0.04998,-43.66,-34.87,5.229
CC1(C)CN(C(=O)NCC2CC2)C1(C)C,x00409-1,22,Done,,2.79,-6.181,generate-grids-gridgen,-6.181,-2.35,-0.32,-0.0,-2.919,-22.78,-3.86,1.126,0.0,-36.21,-26.63,0.7756
O=C(N1CCOCC1)N1CCC=C(F)C1,x00433-1,23,Done,,2.346,-7.047,generate-grids-gridgen,-7.047,-1.82,-0.608,-0.0,-3.427,-22.02,-5.464,0.7278,0.0,-38.51,-27.48,2.56
COc1ccc(Cn2ccnn2)cc1F,x00462-1,24,Done,,1.451,-5.9,generate-grids-gridgen,-5.9,-2.26,0.0,-0.0,-2.781,-27.07,-1.835,0.7698,0.0,-38.98,-28.91,0.6019
Cc1ccc(CNC(=O)c2sccc2C)cc1,x00463-1,25,Done,,2.904,-6.957,generate-grids-gridgen,-6.957,-3.381,-0.32,-0.0,-2.478,-30.87,-2.605,1.157,0.0,-47.1,-33.48,2.309
CN(C[C@@H]1CCOC1)c1ncncc1Cl,x00494-1,26,Done,,5.54,-6.774,generate-grids-gridgen,-6.775,-2.441,-0.07439,-0.0,-3.572,-28.04,-1.8,0.9851,0.0,-41.56,-29.84,1.001
O=C(CSc1ccccc1)NC1CCCCC1,x00509-1,27,Done,,5.488,-7.014,generate-grids-gridgen,-7.014,-2.814,-0.32,-0.0,-2.564,-29.71,-4.495,0.8436,0.0,-47.4,-34.21,0.8037
CC(=O)c1cccc(NC(=O)C(F)(F)F)c1,x00512-1,28,Done,,1.795,-7.07,generate-grids-gridgen,-7.07,-1.31,-0.32,-0.0,-3.986,-26.43,-5.15,0.64,-0.001072,-43.07,-31.58,3.378
COc1cccnc1C#N,x00527-1,29,Done,,0.6782,-6.504,generate-grids-gridgen,-6.504,-1.6,-0.2125,-0.0,-3.204,-19.75,-3.336,0.0,0.0,-32.1,-23.08,6.548e-05
COC(=O)c1ccc(S(N)(=O)=O)cc1,x00543-1,30,Done,,1.679,-5.469,generate-grids-gridgen,-5.471,-1.363,-0.32,-0.0,-1.972,-27.34,-5.08,0.3611,-0.04804,-43.05,-32.42,0.4589
Cc1occc1C(=O)N1CCc2ccccc21,x00555-1,31,Done,,1.387,-4.234,generate-grids-gridgen,-4.234,-2.936,0.0,-0.0,-0.3734,-29.5,-0.7239,0.6588,0.0,-35.1,-30.22,5.235
Cc1cc(F)cc(S(N)(=O)=O)c1,x00558-1,32,Done,,1.132,-6.018,generate-grids-gridgen,-6.019,-1.751,-0.32,-0.0,-2.029,-21.04,-5.772,0.0,0.0,-35.85,-26.81,0.6045
O=C(Cc1ccc(F)cc1)Nc1ccc(F)cc1,x00612-1,33,Done,,2.167,-7.631,generate-grids-gridgen,-7.631,-2.4,-0.32,-0.0,-2.952,-32.97,-5.552,0.5707,-0.0482,-53.71,-38.52,1.986
Cc1ccc(NC(=O)c2cccc(F)c2)cc1O,x00625-1,34,Done,,2.655,-6.478,generate-grids-gridgen,-6.479,-1.967,-0.3592,-0.0,-2.512,-32.94,-5.515,0.868,-0.03495,-52.46,-38.45,0.949
CCN(CC)c1cc(C)nc2ncnn12,x00638-1,35,Done,,1.672,-6.022,generate-grids-gridgen,-6.022,-2.3,-0.32,-0.0,-1.737,-26.94,-4.73,0.391,0.0,-40.86,-31.67,4.28
C[C@@H]1CCCN(C(=O)c2cscn2)CC1,x00644-1,36,Done,,2.526,-7.162,generate-grids-gridgen,-7.162,-2.472,-0.32,-0.0,-2.927,-27.83,-4.835,0.6735,0.0,-46.57,-32.67,0.278
Cn1ncc(Cl)c1C(=O)N1CCCCC1,x00652-1,37,Done,,1.349,-6.306,generate-grids-gridgen,-6.306,-2.299,0.0,-0.0,-3.324,-28.85,0.683,0.6567,0.0,-38.53,-28.17,0.393
CN(C)C(=O)c1cc2cccc(F)c2o1,x00664-1,38,Done,,1.443,-7.352,generate-grids-gridgen,-7.352,-1.924,-0.32,-0.0,-3.476,-24.05,-2.775,0.0,-0.01409,-38.61,-26.82,0.1439
Cc1ccn(Cc2csc(C)n2)c(=O)c1,x00674-1,39,Done,,0.9955,-6.022,generate-grids-gridgen,-6.023,-1.89,-0.3243,-0.0,-2.634,-27.96,-3.144,0.6944,0.0,-42.09,-31.1,0.02866
Cn1nnc(NC(=O)c2cc3ccccc3o2)n1,x00714-1,40,Done,,1.176,-6.138,generate-grids-gridgen,-6.138,-1.755,-0.23,-0.0,-3.07,-33.1,-2.061,0.8804,0.0,-46.06,-35.16,3.209
O=C(CCC1CCCCC1)N1CCOCC1,x00720-1,41,Done,,4.161,-6.683,generate-grids-gridgen,-6.683,-2.684,-0.302,-0.0,-2.932,-21.23,-2.481,0.6684,0.0,-33.82,-23.71,0.888
Nc1ccc(CC(=O)N2CCc3ccccc32)cc1,x00753-1,42,Done,,1.918,-6.171,generate-grids-gridgen,-6.172,-3.296,0.0,-0.0,-1.932,-33.57,-0.6179,0.8268,0.0,-45.48,-34.18,3.145
CN1CCCc2ccc(S(N)(=O)=O)cc21,x00757-1,43,Done,,1.466,-5.896,generate-grids-gridgen,-5.896,-2.111,0.0,-0.0,-2.22,-26.25,-1.677,0.0,0.0,-37.3,-27.93,0.4954
CC(=O)N1CCOc2ccccc2C1,x00773-1,44,Done,,1.409,-7.369,generate-grids-gridgen,-7.369,-2.557,-0.1046,-0.0,-3.142,-26.91,-1.465,0.0,0.0,-40.98,-28.38,0.03247
O=C(NCCc1cccs1)C1CCCCC1,x00794-1,45,Done,,5.34,-6.696,generate-grids-gridgen,-6.696,-2.467,-0.32,-0.0,-2.678,-26.82,-5.386,0.9178,0.0,-45.4,-32.21,0.3633
CC(=O)NCCc1c[nH]c2ccc(F)cc12,x00819-1,46,Done,,2.296,-6.899,generate-grids-gridgen,-6.899,-2.815,0.0,-0.0,-2.902,-30.91,-2.206,0.6947,0.0,-45.66,-33.11,0.6155
CC(=O)N1C[C@H](C)Oc2c(F)cccc21,x00913-1,47,Done,,1.406,-5.623,generate-grids-gridgen,-5.623,-1.817,0.0,-0.0,-2.574,-26.51,0.6262,0.0,0.0,-34.64,-25.88,1.115
COc1ccc(Br)cc1CNC(C)=O,x00979-1,48,Done,,1.559,-6.021,generate-grids-gridgen,-6.021,-2.11,-0.32,-0.0,-2.285,-28.35,-2.789,0.5301,0.0,-41.94,-31.14,0.7786
Cc1nn(C)c2c(=O)[nH]ncc12,x00981-1,49,Done,,0.6789,-6.203,generate-grids-gridgen,-6.203,-1.928,0.0,-0.0,-2.77,-27.84,-0.7603,0.0,0.0,-39.1,-28.6,0.0
O=C(Nc1cccc(Cl)c1)C(F)(F)F,x00982-1,50,Done,,1.388,-7.157,generate-grids-gridgen,-7.157,-2.346,0.0,-0.0,-3.793,-26.02,-0.3671,0.3386,0.0,-36.16,-26.39,2.696
Cc1ccc(-n2nnnc2N)cc1,x00990-1,51,Done,,0.8702,-6.363,generate-grids-gridgen,-6.363,-1.76,-0.2064,-0.0,-3.455,-23.49,-1.837,0.5082,0.0,-35.38,-25.32,0.2844
COc1ccc2cn[nH]c(=O)c2c1OC,x01009-1,52,Done,,1.36,-7.332,generate-grids-gridgen,-7.332,-2.4,-0.3007,-0.0,-2.978,-27.44,-1.876,0.0,0.0,-41.56,-29.32,1.037
N#Cc1ccc(N2CCCOCC2)cn1,x01016-1,53,Done,,1.494,-6.318,generate-grids-gridgen,-6.318,-1.871,0.0,-0.0,-3.261,-28.61,-1.028,0.3975,0.0,-40.5,-29.64,0.5019
COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,x01039-1,54,Done,,1.938,-6.066,generate-grids-gridgen,-6.066,-1.517,-0.4788,-0.0,-2.418,-27.85,-6.593,0.8565,-0.1269,-44.8,-34.45,4.756
O=C(c1ccccc1)N1[C@H]2CC[C@@H]1CC2,x01070-1,55,Done,,1.637,-6.371,generate-grids-gridgen,-6.371,-2.377,0.0,-0.0,-3.346,-27.02,-0.6954,0.8081,0.0,-38.03,-27.72,0.08435
O=C(COc1ccccc1)NC1CCCC1,x01105-1,56,Done,,9.46,-6.612,generate-grids-gridgen,-6.612,-2.751,-0.32,-0.0,-2.746,-25.55,-3.778,1.05,0.0,-40.32,-29.33,1.764
O=C(CCc1ccccc1)N1CCOCC1,x01108-1,57,Done,,3.169,-7.2,generate-grids-gridgen,-7.2,-2.434,-0.608,-0.0,-2.914,-23.77,-5.035,0.6999,0.0,-40.83,-28.8,1.69
O=C(CCOc1ccccc1)N1CCCC1,x01111-1,58,Done,,4.151,-7.34,generate-grids-gridgen,-7.34,-3.13,-0.2493,-0.0,-3.174,-29.42,-2.442,1.05,0.0,-47.13,-31.86,0.2134
Cc1ccc2nc(N)sc2c1,x01126-1,59,Done,,0.6237,-5.994,generate-grids-gridgen,-5.994,-1.85,-0.32,-0.0,-2.292,-21.87,-2.643,0.0,-0.04201,-33.03,-24.51,0.0
O=C1NCCc2ccccc21,x01130-1,60,Done,,0.6959,-6.638,generate-grids-gridgen,-6.638,-2.074,0.0,-0.0,-3.216,-24.23,-0.906,0.0,0.0,-35.13,-25.14,0.0
NS(=O)(=O)c1ccccc1F,x01131-1,61,Done,,1.082,-6.371,generate-grids-gridgen,-6.372,-1.49,-0.32,-0.0,-2.697,-21.04,-5.107,0.0,-0.04613,-35.73,-26.15,0.4413
O=C1Nc2cccc3cccc1c23,x01217-1,62,Done,,0.6748,-7.728,generate-grids-gridgen,-7.728,-2.831,0.0,-0.0,-3.492,-27.9,-0.06377,0.0,0.0,-40.81,-27.97,0.0
Nc1nc2c(Cl)cccc2s1,x01233-1,63,Done,,0.5795,-7.282,generate-grids-gridgen,-7.282,-2.515,-0.2983,-0.0,-2.9,-24.53,-2.277,0.0,0.0,-38.08,-26.81,0.0
O=C([O-])Cn1c2ccccc2c(=O)c2ccccc21,x01234-1,64,Done,,1.512,-7.16,generate-grids-gridgen,-7.162,-2.285,-0.2245,-0.0,-2.371,-25.76,-6.623,0.0,0.0,-50.76,-32.38,0.03347
Nc1ccc2ccccc2n1,x01249-1,65,Done,,0.6547,-6.527,generate-grids-gridgen,-6.683,-2.614,0.0,-0.0,-2.809,-24.81,-0.1345,0.0,0.0,-34.93,-24.94,0.0
Nc1ccc2ccccc2[nH+]1,x01249-1,66,Done,,0.7013,-6.836,generate-grids-gridgen,-7.701,-2.595,0.0,-0.0,-3.928,-20.54,-1.006,0.0,0.0,-33.54,-21.55,0.0
Nc1nc2ccc(F)cc2s1,x01260-1,67,Done,,0.5901,-6.997,generate-grids-gridgen,-6.997,-2.317,0.0,-0.0,-3.432,-23.42,-0.514,0.0,0.0,-33.82,-23.93,0.0
OCc1cc2c(Cl)cccc2[nH]1,x01287-1,68,Done,,1.597,-7.164,generate-grids-gridgen,-7.164,-2.941,0.0,-0.0,-2.625,-25.93,-2.01,0.0,0.0,-39.15,-27.94,0.07977
CC(C)n1c(N)[nH+]c2ccccc21,x01295-1,69,Done,,1.188,-6.408,generate-grids-gridgen,-6.655,-2.177,0.0,-0.0,-3.007,-19.43,-3.317,0.0,-0.0005929,-31.6,-22.75,0.2211
CC(C)n1c(N)nc2ccccc21,x01295-1,70,Done,,1.183,-7.021,generate-grids-gridgen,-7.66,-1.567,-0.5701,-0.0,-3.958,-20.85,-3.48,0.0,0.0,-35.34,-24.33,0.6877
O=c1[nH]ccc2ccccc12,x01306-1,71,Done,,0.625,-6.601,generate-grids-gridgen,-6.601,-2.443,0.0,-0.0,-2.761,-23.77,-1.397,0.0,0.0,-35.1,-25.16,0.0
O=C(c1ccc(Cl)cc1)N1CCSCC1,x01325-1,72,Done,,1.391,-6.814,generate-grids-gridgen,-6.814,-2.812,0.0,-0.0,-3.191,-28.47,0.1285,0.5931,0.0,-39.37,-28.34,3.414
O=C(Nc1ccccc1)Nc1cccnc1,x01334-1,73,Done,,2.125,-6.636,generate-grids-gridgen,-6.645,-2.094,-0.4945,-0.0,-2.154,-31.67,-6.372,0.7336,-0.09704,-51.35,-38.04,3.435
O=C(Nc1ccccc1)Nc1ccc[nH+]c1,x01334-1,74,Done,,2.37,-4.733,generate-grids-gridgen,-7.211,-2.444,-0.4915,-0.0,-2.134,-30.04,-8.384,0.7278,-0.1099,-54.64,-38.42,0.379
NC(=O)Nc1ccc(-c2ccccc2)cc1,x01358-1,75,Done,,1.725,-7.271,generate-grids-gridgen,-7.271,-2.685,-0.2554,-0.0,-2.94,-27.2,-4.974,0.7393,-0.02403,-46.1,-32.18,0.3116
CCc1ccc(-c2nc(N)sc2C)cc1,x01378-1,76,Done,,1.555,-6.602,generate-grids-gridgen,-6.638,-2.63,0.0,-0.0,-2.735,-27.47,-1.683,0.3525,0.0,-40.06,-29.15,0.03619
CCc1ccc(-c2[nH+]c(N)sc2C)cc1,x01378-1,77,Done,,1.569,-5.722,generate-grids-gridgen,-7.389,-2.661,0.0,-0.0,-3.471,-24.23,-2.644,0.3498,0.0,-40.44,-26.87,0.1377
CC1CCN(c2ccc(N)cc2Cl)CC1,x01382-1,78,Done,,1.42,-6.437,generate-grids-gridgen,-6.538,-2.49,-0.3111,-0.0,-2.345,-26.58,-2.506,0.3357,-0.02278,-39.83,-29.09,0.4603
C[C@H]1CC[N@H+](c2ccc(N)cc2Cl)CC1,x01382-1,79,Done,,1.063,-5.243,generate-grids-gridgen,-6.34,-2.413,-0.07552,-0.0,-2.583,-26.06,-1.992,0.3332,-9.998e-05,-37.21,-28.05,1.446
C[C@H]1CC[N@@H+](c2ccc(N)cc2Cl)CC1,x01382-1,80,Done,,1.09,-6.912,generate-grids-gridgen,-8.01,-2.984,0.0,-0.0,-3.834,-26.91,-1.193,0.3332,0.0,-41.13,-28.1,0.394
COC(=O)CNC(=O)c1cc(C)on1,x01401-1,81,Done,,2.975,-5.07,generate-grids-gridgen,-5.07,-1.542,-0.4125,-0.0,-2.888,-25.46,-4.086,1.658,0.0,-38.8,-29.55,1.318
CC(=O)N1c2ccccc2CC[C@H]1C,x01411-1,82,Done,,1.329,-6.798,generate-grids-gridgen,-6.798,-2.303,-0.1616,-0.0,-2.803,-24.55,-2.022,0.0,0.0,-38.06,-26.58,0.2743
CCNc1ccc(S(C)(=O)=O)cc1F,x01415-1,83,Done,,1.807,-6.936,generate-grids-gridgen,-6.936,-2.48,0.0,-0.0,-3.223,-27.4,-1.454,0.3554,0.0,-39.67,-28.85,1.135
COc1ccc(NC(=O)Nc2ccncc2)cc1,x01438-1,84,Done,,2.492,-6.665,generate-grids-gridgen,-6.763,-2.537,-0.4897,-0.0,-1.611,-35.51,-7.821,0.8802,-0.05647,-56.74,-43.33,2.636
COc1ccc(NC(=O)Nc2cc[nH+]cc2)cc1,x01438-1,85,Done,,2.252,-5.806,generate-grids-gridgen,-6.921,-2.541,-0.32,-0.0,-1.996,-30.2,-9.168,0.874,-0.05236,-55.7,-39.37,0.7
C[NH2+]Cc1cccc(Cl)c1,x01464-1,86,Done,,1.299,-7.897,generate-grids-gridgen,-7.919,-2.628,0.0,-0.0,-3.831,-19.84,-3.118,0.0,0.0,-34.4,-22.96,0.8442
CNCc1cccc(Cl)c1,x01464-1,87,Done,,1.382,-5.531,generate-grids-gridgen,-7.497,-2.695,-0.3603,-0.0,-2.95,-18.57,-3.754,0.0,0.0,-32.16,-22.33,1.65
O=C(Nc1nccs1)c1ccccc1,x01502-1,88,Done,,1.407,-5.149,generate-grids-gridgen,-5.149,-1.544,-0.3076,-0.0,-2.608,-25.64,-3.936,1.183,0.0,-38.54,-29.58,0.4992
O=S(=O)(c1ccccc1)N1CCCC1,x01511-1,89,Done,,4.716,-6.165,generate-grids-gridgen,-6.165,-2.451,0.0,-0.0,-2.691,-27.77,-2.172,0.745,-0.05371,-40.84,-29.94,0.5756
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2cnc3ccccc32)n1,x02691-1,90,Done,,2.666,-7.848,generate-grids-gridgen,-7.858,-2.639,0.0,-0.0,-3.268,-43.45,-1.704,0.4777,0.0,-66.75,-45.16,1.995
Cn1cnnc1[C@@H]1CCCN1c1cccc(-n2c[nH+]c3ccccc32)n1,x02691-1,91,Done,,3.109,-5.872,generate-grids-gridgen,-8.307,-2.985,-0.1179,-0.0,-3.451,-38.87,-1.898,0.4753,0.0,-59.76,-40.77,1.923
Cc1cn(C)nc1CS(=O)(=O)Cc1c(C)cc(C(C)(C)C)cc1C,x02696-1,92,Done,,5.361,-7.049,generate-grids-gridgen,-7.049,-3.555,0.0,-0.0,-2.214,-38.2,0.01926,0.627,0.0,-51.33,-38.18,5.069
CC(C)N(C)c1ccccc1NS(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,93,Done,,15.1,-6.081,generate-grids-gridgen,-6.098,-3.428,0.0,-0.0,-1.259,-38.2,-1.906,0.7839,0.0,-54.31,-40.11,1.276
CC(C)[N@@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,94,Done,,8.108,-5.356,generate-grids-gridgen,-7.778,-3.323,-0.32,-0.0,-2.632,-35.6,-3.377,0.7839,0.0,-59.45,-38.98,0.8058
CC(C)[N@H+](C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,95,Done,,7.189,-6.475,generate-grids-gridgen,-8.897,-3.593,0.0,-0.0,-3.629,-35.9,-4.427,0.7839,0.0,-64.46,-40.33,2.387
CC(C)N(C)c1ccccc1[N-]S(=O)(=O)c1cnn(C2CCC2)c1,x02698-1,96,Done,,17.99,-4.822,generate-grids-gridgen,-7.441,-3.468,0.0,-0.0,-2.311,-36.71,-4.096,0.7879,0.0,-60.87,-40.8,1.646
CC(C)(C)n1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,97,Done,,2.324,-3.6,generate-grids-gridgen,-3.898,-3.027,-0.2271,-0.0,1.131,-35.87,-3.015,0.4708,0.0,-46.71,-38.89,2.744
CC(C)(C)n1cc([N-]S(=O)(=O)c2cccc(Cl)c2Cl)cn1,x02700-1,98,Done,,2.401,-5.626,generate-grids-gridgen,-6.175,-2.896,0.0,-0.0,-1.35,-36.68,-3.787,0.4733,0.0,-55.51,-40.46,4.018
C[C@H](Cc1cccnc1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,99,Done,,5.137,-7.198,generate-grids-gridgen,-7.208,-2.717,-0.1303,-0.0,-2.418,-40.54,-3.842,0.6605,0.0,-62.69,-44.38,2.241
C[C@H](Cc1ccc[nH+]c1)NC(=O)c1cc(C(C)(C)C)n2ncnc2n1,x02704-1,100,Done,,5.568,-7.11,generate-grids-gridgen,-9.495,-3.313,-0.3286,-0.0,-3.669,-39.92,-5.589,0.6571,-0.006705,-70.68,-45.51,3.485
Cc1cccnc1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,101,Done,,2.72,-8.468,generate-grids-gridgen,-8.622,-3.297,-0.2655,-0.0,-2.385,-39.71,-7.956,0.5223,-0.01828,-70.39,-47.66,3.51
Cc1cccnc1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,102,Done,,2.422,-6.074,generate-grids-gridgen,-7.157,-3.148,0.0,-0.0,-2.432,-36.31,-1.866,0.5195,0.0,-54.0,-38.18,1.816
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2cncn12)C(C)(C)C,x02708-1,103,Done,,2.827,-7.579,generate-grids-gridgen,-9.285,-3.466,-0.06928,-0.0,-3.097,-39.91,-7.795,0.5195,-0.007303,-73.19,-47.7,1.038
Cc1ccc[nH+]c1[C@H](NC(=O)c1csc2c[nH+]cn12)C(C)(C)C,x02708-1,104,Done,,2.615,-5.656,generate-grids-gridgen,-8.332,-3.467,-0.06797,-0.0,-3.079,-37.87,-2.231,0.5167,-0.007015,-59.3,-40.1,1.056
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,x02715-1,105,Done,,3.358,-7.923,generate-grids-gridgen,-7.923,-2.432,-0.2646,-0.0,-3.468,-40.33,-0.1778,0.2853,0.0,-58.02,-40.51,0.5193
C=CCC1(C(=O)N[C@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2CO)CCCCC1,x02736-1,106,Done,,15.11,-7.141,generate-grids-gridgen,-7.141,-4.042,-0.03667,-0.0,-2.019,-35.82,-2.169,1.072,0.0,-52.18,-37.99,5.513
CC[C@@H](C)Oc1cc(C(=O)N2CC[C@H](C)c3cccc(O)c32)ccn1,x02742-1,107,Done,,8.019,-5.047,generate-grids-gridgen,-5.049,-3.612,0.0,-0.0,-0.3628,-32.88,-0.5599,0.6536,0.0,-43.88,-33.44,3.475
C[C@@H]([NH2+]Cc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,108,Done,,4.292,-8.344,generate-grids-gridgen,-8.598,-3.652,0.0,-0.0,-3.272,-39.21,-1.473,0.5072,0.0,-60.57,-40.68,3.641
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,109,Done,,6.309,-7.827,generate-grids-gridgen,-8.513,-3.427,0.0,-0.0,-3.263,-41.68,-1.657,0.5096,0.0,-63.51,-43.33,2.824
C[C@@H](NCc1nc2ccccc2n1C(F)F)c1[nH+]c2ccccc2n1C(F)F,x02745-1,110,Done,,5.188,-5.62,generate-grids-gridgen,-7.916,-3.291,0.0,-0.0,-2.263,-39.7,-5.897,0.5072,0.0,-66.62,-45.6,1.449
C[C@@H](NCc1[nH+]c2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,x02745-1,111,Done,,7.57,-6.11,generate-grids-gridgen,-8.652,-3.818,0.0,-0.0,-3.06,-39.85,-1.923,0.5072,0.0,-62.03,-41.77,2.667
COc1ccccc1-c1cn(Cc2nc(C(C)(C)C)cs2)nn1,x02746-1,112,Done,,3.222,-7.957,generate-grids-gridgen,-7.957,-3.933,-0.04198,-0.0,-2.151,-41.37,-1.897,0.5223,0.0,-61.01,-43.26,3.441
C[C@H]1CCN(C(=O)[C@H]2C[C@]23CCc2ccccc23)c2c(O)cccc21,x02758-1,113,Done,,2.152,-4.445,generate-grids-gridgen,-4.445,-3.682,-0.1813,-0.0,-0.9059,-0.3354,0.008069,0.339,0.0,-8.745,-0.3273,2.658
